code,type,name
000863,牛回头(回踩10MA),三湘印象
603890,物极必反(超跌反弹),春秋电子
603598,牛回头(回踩10MA),引力传媒
603095,牛回头(回踩10MA),越剑智能
002545,牛回头(回踩10MA),东方铁塔
000700,牛回头(回踩10MA),模塑科技
601218,牛回头(回踩10MA),吉鑫科技
