code,name
000571,新大洲A
000700,模塑科技
001965,招商公路
002012,凯恩股份
002036,联创电子
002055,得润电子
002139,拓邦股份
002169,智光电气
002277,友阿股份
002354,天娱数科
002449,国星光电
002462,嘉事堂
002617,露笑科技
002674,兴业科技
002681,奋达科技
002845,同兴达
002892,科力尔
002911,佛燃能源
002917,金奥博
003013,地铁设计
003025,思进智能
600199,金种子酒
600219,南山铝业
600222,太龙药业
600226,亨通股份
600576,祥源文旅
600578,京能电力
600582,天地科技
600635,大众公用
600667,太极实业
600784,鲁银投资
600873,梅花生物
600903,贵州燃气
600909,华安证券
600977,中国电影
600996,贵广网络
600999,招商证券
601026,道生天合
601059,信达证券
601111,中国国航
601198,东兴证券
601566,九牧王
601600,中国铝业
601615,明阳智能
601636,旗滨集团
601677,明泰铝业
601919,中远海控
601939,建设银行
601988,中国银行
603001,奥康国际
603070,万控智造
603221,爱丽家居
603223,恒通股份
603578,三星新材
603677,奇精机械
603693,江苏新能
603725,天安新材
603730,岱美股份
603997,继峰股份
