code,type,name
000791,牛回头(回踩10MA),甘肃能源
603012,牛回头(回踩10MA),创力集团
002930,牛回头(回踩10MA),宏川智慧
000007,物极必反(超跌反弹),全新好
002458,物极必反(超跌反弹),益生股份
