股票代码,股票名称,命中战法汇总,最新价,共振强度
000048,京基智农,老鸭头,19.4,1
000572,海马汽车,三位一体,6.24,1
002636,金安国纪,老鸭头,28.17,1
002969,嘉美包装,老鸭头,24.95,1
600143,金发科技,三位一体,17.57,1
603272,联翔股份,三位一体,23.98,1
603687,大胜达,三位一体,14.73,1
603977,国泰集团,老鸭头,14.88,1
