序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,yf_code
26,688387,信科移动-U,16.52,11.32,1.68,1364364.0,2196252018.0,13.61,16.98,14.96,15.14,14.84,2.0,6.77,-209.23,9.44,56477750000.0,33317159344.0,0.06,-0.12,4.29,28.06,688387.SS
37,002647,仁东控股,10.41,10.04,0.95,582784.0,599680754.6,6.55,10.41,9.79,10.18,9.46,3.94,5.74,32.72,20.95,11766336149.0,10569186149.0,0.0,0.0,26.64,29.8,002647.SZ
38,002328,新朋股份,11.84,10.04,1.08,1657394.0,1879927133.71,9.67,11.84,10.8,11.12,10.76,1.44,29.04,48.37,2.75,9137756800.0,6758176049.0,0.0,0.0,69.14,79.12,002328.SZ
39,601778,晶科科技,6.03,10.04,0.55,5584423.0,3291803939.0,8.76,6.03,5.55,5.56,5.48,2.96,15.63,45.42,1.36,21542716132.0,21542716132.0,0.0,0.0,48.89,62.1,601778.SS
42,605167,利柏特,19.64,10.03,1.79,86840.0,165020172.0,8.91,19.64,18.05,18.2,17.85,1.58,1.93,37.17,4.46,8820310331.0,8820310331.0,0.0,0.0,24.7,19.54,605167.SS
43,603269,海鸥股份,16.01,10.03,1.46,288624.0,444557597.0,10.24,16.01,14.52,14.65,14.55,1.86,9.35,72.37,5.19,4943115806.0,4943115806.0,0.0,0.0,17.72,22.31,603269.SS
44,001299,美能能源,18.54,10.03,1.69,211310.0,383204106.78,9.14,18.54,17.0,17.0,16.85,2.1,9.68,43.89,3.71,4498519755.0,4049134498.0,0.0,0.0,44.17,26.04,001299.SZ
46,600469,风神股份,7.25,10.02,0.66,310962.0,219485331.0,10.17,7.25,6.58,6.58,6.59,3.15,4.26,21.64,1.5,6452752387.0,5288518815.0,0.0,0.0,10.52,4.47,600469.SS
47,002297,博云新材,13.29,10.02,1.21,101676.0,135127935.6,0.0,13.29,13.29,13.29,12.08,0.64,1.77,123.14,3.58,7616563045.0,7616563045.0,0.0,0.0,6.15,11.03,002297.SZ
49,600855,航天长峰,19.23,10.01,1.75,377898.0,703066896.0,10.64,19.23,17.37,17.58,17.48,3.98,8.08,-52.52,6.27,9010076659.0,8992711969.0,0.0,0.0,-31.37,-8.6,600855.SS
52,603002,宏昌电子,12.86,10.01,1.17,614684.0,777560978.0,10.35,12.86,11.65,11.82,11.69,0.84,5.42,446.17,4.23,14584249626.0,14584249626.0,0.0,0.0,66.58,74.02,603002.SS
54,002686,亿利达,7.58,10.01,0.69,373449.0,276218850.0,10.89,7.58,6.83,6.9,6.89,0.75,7.14,89.44,2.62,4292092628.0,3962313169.0,0.0,0.0,13.64,15.9,002686.SZ
56,600396,华电辽能,8.03,10.0,0.73,1873030.0,1485625577.0,6.99,8.03,7.52,7.6,7.3,0.75,12.72,2668.11,8.75,11825835741.0,11825835741.0,0.0,0.0,174.06,181.75,600396.SS
62,002023,海特高新,12.32,10.0,1.12,252387.0,310940673.12,0.0,12.32,12.32,12.32,11.2,1.23,3.41,57.52,2.09,9127398095.0,9127398095.0,0.0,0.0,-17.04,-9.01,002023.SZ
65,600539,狮头股份,15.95,10.0,1.45,268952.0,411949705.0,9.59,15.95,14.56,14.83,14.5,1.17,11.69,-167.93,12.23,3668500000.0,3668500000.0,0.0,0.0,51.76,56.68,600539.SS
69,600152,维科技术,11.89,9.99,1.08,955514.0,1103389818.0,12.58,11.89,10.53,10.81,10.81,1.38,18.06,-65.05,3.78,6290753769.0,6290753769.0,0.0,0.0,57.48,62.88,600152.SS
71,002083,孚日股份,14.53,9.99,1.32,966880.0,1326442686.49,10.45,14.53,13.15,13.21,13.21,1.58,10.21,19.06,2.82,13754664844.0,13754664844.0,0.0,0.0,10.83,22.1,002083.SZ
74,002229,鸿博股份,19.7,9.99,1.79,445830.0,866660533.98,6.92,19.7,18.46,18.58,17.91,0.73,9.04,-67.04,8.87,9774972314.0,9715176411.0,0.0,0.0,17.33,27.51,002229.SZ
75,002692,远程股份,6.94,9.98,0.63,640701.0,437439575.64,10.14,6.94,6.3,6.33,6.31,1.06,8.93,75.68,4.1,4983933240.0,4980900287.0,0.0,0.0,30.7,36.61,002692.SZ
76,603527,众源新材,11.9,9.98,1.08,236886.0,275723524.0,9.89,11.9,10.83,10.83,10.82,2.66,7.47,28.26,1.83,3771957280.0,3771957280.0,0.0,0.0,7.3,7.3,603527.SS
77,000967,盈峰环境,11.69,9.97,1.06,2665083.0,3098099782.24,4.61,11.69,11.2,11.54,10.63,2.01,8.42,58.91,2.17,37021580913.0,37003818612.0,0.0,0.0,63.96,59.26,000967.SZ
78,002107,沃华医药,7.83,9.97,0.71,577016.0,441510416.08,9.69,7.83,7.14,7.18,7.12,1.02,10.1,30.83,6.68,4519551168.0,4474015145.0,0.0,0.0,8.6,28.57,002107.SZ
80,600173,卧龙新能,7.95,9.96,0.72,327975.0,252933161.0,10.37,7.95,7.2,7.23,7.23,1.91,4.68,-29.79,1.56,5569024640.0,5568309140.0,0.0,0.0,7.72,11.5,600173.SS
81,002051,中工国际,10.82,9.96,0.98,1653422.0,1746939204.74,8.74,10.82,9.96,10.11,9.84,1.16,13.36,43.56,1.15,13388764698.0,13387994098.0,0.0,0.0,22.54,19.29,002051.SZ
91,002521,齐峰新材,9.04,9.05,0.75,238898.0,209486075.48,10.01,9.08,8.25,8.29,8.29,4.54,5.71,37.09,1.3,5062951892.0,3782406828.0,-0.11,-0.33,6.98,8.65,002521.SZ
98,603608,天创时尚,11.42,8.76,0.92,237922.0,264346268.0,8.67,11.45,10.54,10.61,10.5,1.96,5.67,-687.95,4.53,4793387187.0,4793387187.0,-0.17,0.0,27.88,10.87,603608.SS
100,603890,春秋电子,17.01,8.62,1.35,731597.0,1219534818.0,9.64,17.23,15.72,15.95,15.66,2.38,16.37,24.68,2.49,7600210901.0,7600210901.0,-0.06,-0.06,4.04,5.46,603890.SS
129,688579,地纬智能,11.15,7.42,0.77,131573.0,145474605.0,8.77,11.4,10.49,10.49,10.38,3.35,3.29,74.25,3.18,4460111500.0,4460111500.0,0.18,0.18,-3.71,3.43,688579.SS
132,003015,日久光电,15.91,7.35,1.09,180846.0,282991096.0,5.33,15.93,15.14,15.5,14.82,3.02,7.31,42.77,3.95,4471770672.0,3934944728.0,-0.06,0.06,-0.19,1.99,003015.SZ
139,688066,航天宏图,19.64,7.09,1.3,155403.0,300189433.0,7.96,19.96,18.5,18.7,18.34,1.3,5.95,-4.39,-15.46,5131506912.0,5131506912.0,0.0,0.05,-52.67,-39.68,688066.SS
140,000682,东方电子,12.99,7.09,0.86,659661.0,848652985.06,4.29,13.14,12.62,12.81,12.13,4.29,4.92,19.1,2.95,17416043821.0,17413834638.0,0.0,0.0,3.18,9.53,000682.SZ
141,002582,好想你,12.55,7.08,0.83,550042.0,671738517.82,9.64,12.79,11.66,11.77,11.72,3.62,15.98,-894.93,1.8,5618734032.0,4320239648.0,-0.08,0.0,-1.03,13.57,002582.SZ
145,600078,澄星股份,13.58,6.93,0.88,499050.0,663682209.0,7.4,13.64,12.7,12.85,12.7,1.6,7.53,246.91,5.29,9191118652.0,8997739452.0,-0.22,0.0,31.84,41.61,600078.SS
149,603399,永杉锂业,12.76,6.87,0.82,737914.0,926544150.0,10.55,13.1,11.84,12.0,11.94,1.9,14.4,-30.03,3.94,6536828681.0,6536828681.0,0.08,-0.16,13.62,22.81,603399.SS
162,002871,伟隆股份,18.02,6.69,1.13,53121.0,93508344.13,8.94,18.36,16.85,16.96,16.89,1.88,3.56,33.11,4.09,4538406287.0,2692107415.0,-0.33,-0.11,-5.36,0.11,002871.SZ
173,002787,华源控股,15.16,6.46,0.92,352500.0,518207982.09,9.41,15.31,13.97,14.24,14.24,1.59,14.05,44.78,2.75,5081277241.0,3803039328.0,0.0,0.13,19.0,21.77,002787.SZ
178,603032,德新科技,19.86,6.37,1.19,218949.0,425022070.0,6.0,19.93,18.81,19.28,18.67,4.79,9.45,108.84,4.06,4631896164.0,4600827974.0,0.05,0.15,0.51,3.65,603032.SS
191,600510,黑牡丹,8.72,6.21,0.51,186104.0,161371190.0,8.28,8.89,8.21,8.29,8.21,1.95,1.8,105.8,0.86,8999261985.0,8999261985.0,0.0,-0.11,-2.68,3.93,600510.SS
195,002856,美芝股份,11.83,6.1,0.68,106085.0,123426045.2,7.98,12.17,11.28,11.38,11.15,2.75,8.56,-27.13,19.26,1600750519.0,1465789561.0,-0.34,0.17,-10.85,0.17,002856.SZ
200,600667,太极实业,10.19,6.04,0.58,2742988.0,2814685158.0,8.01,10.57,9.8,9.82,9.61,2.33,13.11,36.19,2.46,21312814794.0,21312814794.0,0.0,-0.1,21.02,27.85,600667.SS
201,603037,凯众股份,14.07,6.03,0.8,96080.0,132119545.0,6.56,14.14,13.27,13.34,13.27,2.74,3.61,51.04,3.82,3755582691.0,3744662120.0,0.0,-0.14,-21.09,-2.7,603037.SS
211,603101,汇嘉时代,9.01,5.88,0.5,267568.0,232898438.0,8.7,9.06,8.32,8.68,8.51,2.47,5.69,39.53,2.99,4238304000.0,4238304000.0,0.11,0.11,-11.58,-5.75,603101.SS
217,603725,天安新材,9.31,5.8,0.51,99857.0,90980763.0,6.36,9.37,8.81,8.88,8.8,2.54,3.48,21.82,3.43,2838225001.0,2668783001.0,-0.11,-0.11,-1.27,0.65,603725.SS
231,603158,腾龙股份,13.46,5.65,0.72,664102.0,881009430.0,7.3,13.66,12.73,12.8,12.74,1.29,13.53,34.69,2.84,6605766192.0,6605766192.0,-0.3,0.52,27.46,26.98,603158.SS
237,603520,司太立,11.17,5.58,0.59,398575.0,441802967.0,7.37,11.41,10.63,10.75,10.58,1.94,9.09,127.42,1.88,4897038371.0,4897038371.0,0.09,0.18,11.48,18.83,603520.SS
244,603989,艾华集团,19.93,5.45,1.03,168092.0,336574815.0,9.47,20.75,18.96,18.96,18.9,2.42,4.22,26.94,2.08,7947682610.0,7947682610.0,0.25,0.35,15.14,18.77,603989.SS
247,600126,杭钢股份,9.49,5.44,0.49,3470809.0,3351615447.0,8.67,9.9,9.12,9.12,9.0,1.62,10.28,238.93,1.64,32049524398.0,32049524398.0,0.0,0.0,8.71,16.3,600126.SS
251,688556,高测股份,13.62,5.42,0.7,627234.0,855941498.0,8.36,14.12,13.04,13.05,12.92,1.4,7.55,-278.8,2.87,11315140981.0,11315140981.0,-0.15,0.07,1.04,19.26,688556.SS
260,603112,华翔股份,19.8,5.38,1.01,208739.0,410709274.0,5.32,20.09,19.09,19.3,18.79,1.32,4.11,19.16,2.45,10691235740.0,10057544541.0,-0.1,0.05,12.12,13.99,603112.SS
265,002565,顺灏股份,17.3,5.36,0.88,2153169.0,3594310406.98,7.61,17.35,16.1,16.52,16.42,1.0,20.31,204.3,9.83,18337808351.0,18337029851.0,-0.23,0.41,-22.42,-5.62,002565.SZ
269,000928,中钢国际,6.95,5.3,0.35,719116.0,489913923.96,5.76,6.95,6.57,6.64,6.6,1.04,5.01,13.46,1.18,9970780116.0,9970658143.0,0.0,0.14,4.51,5.14,000928.SZ
272,600172,黄河旋风,8.78,5.28,0.44,1727022.0,1498294832.0,8.27,8.99,8.3,8.44,8.34,1.46,13.53,-18.17,12.82,12662379699.0,11205525485.0,0.0,-0.11,37.62,53.77,600172.SS
275,600488,津药药业,6.22,5.25,0.31,1828137.0,1107673650.0,6.77,6.27,5.87,5.94,5.91,0.81,16.74,73.25,2.25,6791535150.0,6791535150.0,-0.16,0.32,48.8,52.08,600488.SS
280,002953,日丰股份,12.3,5.22,0.61,146077.0,175288181.87,5.73,12.31,11.64,11.73,11.69,2.64,6.87,32.63,2.9,6046429670.0,2616009215.0,0.0,0.33,0.82,7.14,002953.SZ
290,688488,艾迪药业,19.43,5.14,0.95,180928.0,341133111.0,7.03,19.46,18.16,18.8,18.48,0.93,4.3,-418.58,8.48,8175809959.0,8175809959.0,0.15,0.62,9.9,18.98,688488.SS
292,002867,周大生,12.37,5.1,0.6,200245.0,244607880.35,5.52,12.42,11.77,11.85,11.77,4.49,1.86,11.42,2.14,13427312056.0,13348427465.0,-0.08,0.08,1.56,1.56,002867.SZ
312,600639,浦东金桥,11.39,4.98,0.54,187633.0,211434370.0,5.44,11.42,10.83,10.87,10.85,2.73,2.21,11.91,0.84,12784282851.0,9684196047.0,0.09,0.18,7.66,10.91,600639.SS
318,002342,巨力索具,17.15,4.96,0.81,2893640.0,4828006330.89,7.34,17.21,16.01,16.34,16.34,1.27,30.31,944.23,6.74,16464000000.0,16372933500.0,0.06,0.23,56.19,86.41,002342.SZ
319,000065,北方国际,14.38,4.96,0.68,602517.0,852789962.46,5.04,14.46,13.77,13.81,13.7,0.69,6.18,23.09,1.5,16701538246.0,14019957701.0,0.14,0.07,16.16,15.41,000065.SZ
328,002546,新联电子,9.42,4.9,0.44,459660.0,424998499.04,4.57,9.44,9.03,9.03,8.98,2.42,5.74,13.59,2.07,7856742484.0,7547606344.0,0.0,0.0,30.83,34.76,002546.SZ
334,002522,浙江众成,6.27,4.85,0.29,745184.0,459573564.73,6.52,6.37,5.98,5.98,5.98,2.53,8.23,89.31,2.46,5679236756.0,5674474641.0,0.0,0.32,7.0,11.17,002522.SZ
343,600643,爱建集团,5.26,4.78,0.24,657747.0,343139685.0,7.57,5.39,5.01,5.07,5.02,1.1,4.14,33.47,0.7,8380078292.0,8365250026.0,0.19,0.38,-7.07,-4.88,600643.SS
345,002532,天山铝业,18.89,4.77,0.86,803009.0,1514528470.55,3.72,19.15,18.48,18.58,18.03,1.01,1.96,18.15,2.96,87436849769.0,77578537268.0,0.0,0.05,4.77,17.48,002532.SZ
356,002100,天康生物,8.11,4.65,0.36,600997.0,480204551.21,7.1,8.17,7.62,7.72,7.75,1.62,4.4,20.17,1.54,11072189787.0,11072189787.0,0.0,0.0,10.94,10.04,002100.SZ
357,603577,汇金通,11.08,4.63,0.49,114016.0,123320813.0,7.18,11.15,10.39,10.63,10.59,2.47,3.36,36.47,1.92,3757661228.0,3757661228.0,0.09,-0.09,1.74,5.32,603577.SS
369,002951,金时科技,15.66,4.54,0.68,140051.0,220896177.82,8.68,16.45,15.15,15.21,14.98,3.17,3.49,-137.97,3.78,6342300000.0,6281608496.0,-0.06,-0.06,5.1,5.1,002951.SZ
372,001896,豫能控股,15.06,4.51,0.65,2068272.0,3192634493.99,7.98,15.85,14.7,14.87,14.41,1.76,13.56,58.86,6.55,22978266830.0,22978266830.0,0.07,-0.66,175.82,189.62,001896.SZ
380,002452,长高电新,10.75,4.47,0.46,249681.0,265913847.32,4.86,10.83,10.33,10.33,10.29,1.56,4.84,24.67,2.57,6668569914.0,5545976493.0,0.0,0.09,23.56,30.62,002452.SZ
384,001979,招商蛇口,8.47,4.44,0.36,1003592.0,835165533.0,5.43,8.54,8.1,8.15,8.11,2.05,1.19,74.59,0.78,76365792488.0,71263052533.0,-0.12,0.0,-7.73,-1.97,001979.SZ
385,000876,新 希 望,8.93,4.44,0.38,909187.0,800709172.47,5.85,8.96,8.46,8.55,8.55,3.36,2.02,39.68,1.81,40209782866.0,40185032353.0,0.0,0.0,-3.56,-3.15,000876.SZ
390,601002,晋亿实业,6.15,4.41,0.26,786124.0,475071382.0,4.92,6.16,5.87,5.95,5.89,1.43,8.24,24.23,1.36,5869810428.0,5869810428.0,-0.16,0.65,17.82,19.65,601002.SS
395,002035,华帝股份,6.44,4.38,0.27,380051.0,241929591.65,5.67,6.5,6.15,6.17,6.17,0.77,4.86,11.51,1.4,5458889300.0,5036322575.0,0.16,0.16,4.55,5.57,002035.SZ
401,001201,东瑞股份,13.48,4.33,0.56,128669.0,171272859.99,6.35,13.63,12.81,12.92,12.92,1.63,6.33,227.27,1.02,3474928333.0,2738255095.0,0.3,0.22,-8.61,-7.48,001201.SZ
402,600658,电子城,5.07,4.32,0.21,248481.0,123087458.0,5.76,5.1,4.82,4.9,4.86,2.21,2.22,-11.29,1.02,5671226178.0,5671226178.0,-0.2,-0.2,-15.92,-7.65,600658.SS
403,002705,新宝股份,15.76,4.3,0.65,281627.0,438337506.71,5.76,15.97,15.1,15.23,15.11,1.54,3.49,12.77,1.48,12795162293.0,12735709584.0,0.06,0.19,9.83,10.52,002705.SZ
405,688707,振华新材,14.1,4.29,0.58,85026.0,117382252.0,5.25,14.21,13.5,13.51,13.52,1.25,1.67,-16.59,1.8,7173236891.0,7173236891.0,-0.56,-0.07,-4.54,1.81,688707.SS
406,688562,航天软件,19.97,4.28,0.82,66812.0,131359270.0,4.49,20.02,19.16,19.3,19.15,1.85,3.86,-705.7,4.63,7988000000.0,3455209400.0,0.05,-0.05,-24.84,-16.37,688562.SS
417,002706,良信股份,9.88,4.22,0.4,608687.0,594763990.95,6.22,10.06,9.47,9.56,9.48,1.51,6.66,41.84,2.61,11096475198.0,9034086157.0,0.1,0.2,-16.06,-8.35,002706.SZ
419,000700,模塑科技,11.64,4.21,0.47,359560.0,414893799.88,4.92,11.8,11.25,11.3,11.17,1.09,3.92,21.37,2.66,10685699128.0,10685699128.0,0.09,0.09,-18.03,-17.15,000700.SZ
421,600590,泰豪科技,15.09,4.21,0.61,804207.0,1204079985.0,5.66,15.35,14.53,14.55,14.48,1.24,9.53,196.94,4.02,12869804528.0,12729464102.0,0.0,0.0,45.24,60.36,600590.SS
423,600338,西藏珠峰,19.11,4.2,0.77,741175.0,1387066520.0,5.02,19.29,18.37,18.55,18.34,1.56,8.11,30.02,4.01,17470556310.0,17470556310.0,-0.05,-0.26,13.08,27.06,600338.SS
425,002559,亚威股份,10.67,4.2,0.43,370729.0,392217728.0,4.49,10.73,10.27,10.3,10.24,1.81,7.35,43.1,3.32,5865992806.0,5378440334.0,-0.09,0.09,1.62,5.43,002559.SZ
427,603909,建发合诚,12.93,4.19,0.52,159638.0,202894598.0,4.67,12.96,12.38,12.41,12.41,1.31,6.12,30.87,2.91,3370503700.0,3370503700.0,0.08,0.15,12.14,14.53,603909.SS
431,603477,巨星农牧,18.74,4.17,0.75,375147.0,692287047.0,7.67,19.0,17.62,17.74,17.99,1.28,7.35,66.87,3.21,9558719502.0,9558719502.0,0.0,-0.05,7.33,8.89,603477.SS
432,688046,药康生物,19.02,4.16,0.76,104279.0,193295004.0,6.52,19.2,18.01,18.35,18.26,0.77,2.54,54.01,3.49,7798200000.0,7798200000.0,0.0,0.21,7.82,23.83,688046.SS
436,002181,粤 传 媒,13.35,4.13,0.53,1172039.0,1573500834.78,8.97,14.0,12.85,12.97,12.82,1.03,10.33,168.34,3.66,15500126623.0,15146070338.0,0.0,0.0,32.44,54.87,002181.SZ
437,002539,云图控股,15.64,4.13,0.62,437672.0,672927223.68,5.13,15.69,14.92,15.2,15.02,1.75,4.97,20.99,2.04,18888799638.0,13782002486.0,-0.06,0.13,29.47,32.32,002539.SZ
438,002741,光华科技,19.7,4.12,0.78,253496.0,496769489.09,6.24,20.18,19.0,19.0,18.92,2.28,5.95,55.66,4.62,9160939507.0,8399256836.0,-0.1,0.05,-8.16,-1.79,002741.SZ
452,603187,海容冷链,15.15,4.05,0.59,59678.0,89997180.0,4.26,15.24,14.62,14.63,14.56,1.45,1.56,14.61,1.38,5854204021.0,5792782649.0,0.13,0.07,-1.5,-1.56,603187.SS
460,002360,同德化工,6.75,4.01,0.26,231800.0,153552990.46,5.39,6.78,6.43,6.55,6.49,1.21,7.08,-204.69,1.36,2711976174.0,2210775053.0,0.0,0.0,36.09,39.46,002360.SZ
479,002208,合肥城建,12.54,3.89,0.47,454846.0,567410384.98,7.79,13.07,12.13,12.3,12.07,1.98,5.66,-192.46,1.57,10073280351.0,10070678163.0,0.0,-0.08,-10.3,1.29,002208.SZ
488,600048,保利发展,5.95,3.84,0.22,1781586.0,1043629552.0,3.84,5.96,5.74,5.78,5.73,1.72,1.49,69.45,0.37,71224138337.0,71224138337.0,0.0,0.17,-9.44,-2.46,600048.SS
491,002244,滨江集团,10.29,3.83,0.38,313163.0,316700107.01,4.14,10.32,9.91,9.95,9.91,1.72,1.17,10.03,1.08,32016757628.0,27637904466.0,0.0,-0.1,-0.48,2.39,002244.SZ
492,002793,罗欣药业,5.16,3.82,0.19,299726.0,151475812.2,6.24,5.19,4.88,4.99,4.97,1.18,2.76,183.58,3.86,5611956588.0,5603426375.0,0.0,0.0,2.58,7.5,002793.SZ
499,600975,新五丰,5.77,3.78,0.21,404919.0,230444901.0,5.58,5.79,5.48,5.53,5.56,2.36,3.24,-410.7,2.41,7210548240.0,7210548240.0,0.0,-0.17,-3.03,-2.04,600975.SS
507,603336,宏辉果蔬,9.45,3.73,0.34,112569.0,105507919.0,3.84,9.5,9.15,9.27,9.11,1.33,1.85,400.23,4.03,5752394030.0,5752394030.0,0.0,0.21,5.35,10.4,603336.SS
508,601339,百隆东方,8.06,3.73,0.29,268881.0,218422169.0,10.81,8.48,7.64,7.76,7.77,2.11,1.79,16.49,1.32,12086526140.0,12086526140.0,0.0,-0.74,35.01,39.21,601339.SS
513,603993,洛阳钼业,19.56,3.71,0.7,2943798.0,5751815921.0,2.44,19.78,19.32,19.45,18.86,1.19,1.69,20.58,5.08,418472707043.0,341534072963.0,0.0,0.1,-14.14,-2.2,603993.SS
518,002615,哈尔斯,8.43,3.69,0.3,118013.0,97725098.5,4.06,8.45,8.12,8.18,8.13,1.2,3.86,35.35,2.31,4719212816.0,2577241611.0,0.0,0.0,9.34,9.91,002615.SZ
519,600452,涪陵电力,12.12,3.68,0.43,511510.0,611727506.0,5.39,12.25,11.62,11.85,11.69,1.67,3.33,47.21,3.4,18622884846.0,18622884846.0,-0.33,-0.08,25.21,29.35,600452.SS
525,600613,神奇制药,6.28,3.63,0.22,189293.0,117035925.0,4.29,6.33,6.07,6.25,6.06,0.6,3.95,50.01,1.44,3353969824.0,3010129462.0,0.0,0.0,0.16,3.46,600613.SS
537,000919,金陵药业,7.51,3.59,0.26,869851.0,653964950.24,6.76,7.83,7.34,7.62,7.25,0.77,13.99,86.63,1.24,4670653205.0,4669468127.0,-0.13,-0.13,-4.33,-5.53,000919.SZ
541,002348,高乐股份,9.57,3.57,0.33,286774.0,272846534.05,5.19,9.68,9.2,9.31,9.24,0.7,3.17,-582.44,20.36,9064704000.0,8646810800.0,0.1,0.21,60.03,66.43,002348.SZ
542,600219,南山铝业,6.38,3.57,0.22,3338437.0,2111441005.0,2.6,6.39,6.23,6.28,6.16,1.72,2.91,15.47,1.48,73266015946.0,73266015946.0,0.0,0.31,9.06,18.59,600219.SS
554,603601,再升科技,14.2,3.5,0.48,2369168.0,3304180852.0,5.98,14.29,13.47,13.85,13.72,1.1,20.74,149.73,6.66,16221241788.0,16221241788.0,0.0,-0.14,5.11,13.87,603601.SS
562,600234,科新发展,17.62,3.46,0.59,80949.0,141221771.0,6.46,18.0,16.9,16.99,17.03,1.62,3.08,111.58,9.25,4625619544.0,4625619544.0,0.06,0.06,39.95,37.12,600234.SS
566,688571,杭华股份,7.8,3.45,0.26,58997.0,45628033.0,5.17,7.94,7.55,7.62,7.54,1.24,1.39,30.49,1.97,3308531460.0,3308531460.0,-0.13,-0.13,0.0,4.7,688571.SS
567,603861,白云电器,16.55,3.44,0.55,225687.0,367423787.0,4.94,16.55,15.76,16.15,16.0,1.35,4.27,45.16,2.25,8945737655.0,8748106211.0,0.0,0.18,26.14,35.99,603861.SS
571,002272,川润股份,19.68,3.42,0.65,981757.0,1912491129.43,4.57,19.76,18.89,19.42,19.03,1.08,25.4,-330.47,6.39,9542385264.0,7606179249.0,0.05,-0.05,17.84,20.37,002272.SZ
578,600822,上海物贸,10.36,3.39,0.34,120480.0,124650130.0,6.79,10.7,10.02,10.06,10.02,3.94,3.04,195.34,4.19,5138279389.0,4104092327.0,0.0,0.1,-8.56,-3.27,600822.SS
579,600151,航天机电,14.07,3.38,0.46,759374.0,1051665526.0,5.29,14.18,13.46,13.66,13.61,1.03,5.29,-45.35,4.55,20179929678.0,20179929678.0,0.0,0.21,-32.09,-19.83,600151.SS
584,000099,中信海直,17.91,3.35,0.58,197165.0,349451915.24,4.15,17.98,17.26,17.41,17.33,2.5,2.54,45.01,2.53,13894043154.0,13894043154.0,-0.11,-0.06,-16.5,-13.69,000099.SZ
597,002183,怡 亚 通,5.92,3.32,0.19,1976815.0,1175652316.54,5.41,6.07,5.76,5.85,5.73,1.15,7.61,327.63,1.66,15374293819.0,15374205019.0,-0.17,-0.17,15.85,24.37,002183.SZ
598,002858,力盛体育,15.56,3.32,0.5,108371.0,165172445.0,4.18,15.58,14.95,15.24,15.06,0.99,7.37,86.88,4.69,2550592679.0,2286984495.0,-0.13,0.06,-1.58,3.73,002858.SZ
606,603110,东方材料,16.79,3.26,0.53,100150.0,166880281.0,3.81,16.88,16.26,16.26,16.26,1.24,4.98,793.71,4.85,3378596830.0,3378596830.0,0.06,0.18,-5.46,4.55,603110.SS
609,000032,深桑达Ａ,18.67,3.26,0.59,345925.0,645965378.91,4.7,19.13,18.28,18.29,18.08,1.54,3.04,-56.94,3.47,22687397736.0,21245698899.0,0.0,0.05,-14.24,-3.51,000032.SZ
610,600241,时代万恒,10.15,3.26,0.32,187271.0,189038174.0,6.82,10.45,9.78,9.99,9.83,1.47,6.36,-22.66,2.89,2987166467.0,2987166467.0,-0.98,-1.07,19.83,21.56,600241.SS
613,002386,天原股份,6.38,3.24,0.2,556983.0,350703607.82,3.24,6.38,6.18,6.23,6.18,1.02,4.28,94.6,1.1,8304508326.0,8302960946.0,0.0,0.16,14.54,17.5,002386.SZ
620,600100,同方股份,8.32,3.23,0.26,594121.0,487689859.0,3.35,8.33,8.06,8.16,8.06,1.54,1.77,63.46,1.72,27874476972.0,27874476972.0,0.0,0.24,-10.73,-6.73,600100.SS
621,688567,孚能科技,13.79,3.22,0.43,151507.0,204589637.0,4.19,13.83,13.27,13.46,13.36,1.24,1.24,-21.96,1.82,16852812574.0,16852812574.0,-0.29,0.51,-14.35,-11.88,688567.SS
625,002334,英威腾,8.7,3.2,0.27,545748.0,475620177.52,6.88,8.99,8.41,8.51,8.43,2.68,7.43,34.36,2.33,7157843220.0,6390970793.0,-0.11,-0.11,-4.71,-3.55,002334.SZ
627,002176,江特电机,11.28,3.2,0.35,1542117.0,1730617010.74,4.3,11.45,10.98,11.11,10.93,1.24,9.04,-127.85,5.67,19247352554.0,19243895628.0,0.09,0.09,11.68,15.81,002176.SZ
629,603303,得邦照明,15.49,3.2,0.48,21154.0,32398827.0,2.66,15.49,15.09,15.24,15.01,1.15,0.44,27.95,2.32,7387871467.0,7387871467.0,0.06,0.13,18.97,20.17,603303.SS
630,600502,安徽建工,5.82,3.19,0.18,795745.0,461925280.0,4.96,5.89,5.61,5.64,5.64,0.88,4.64,6.55,0.83,9990227519.0,9990227519.0,0.0,0.0,26.25,26.8,600502.SS
631,002548,金新农,5.17,3.19,0.16,370685.0,188316676.11,3.99,5.17,4.97,5.05,5.01,1.44,4.61,-34.08,3.0,4281657812.0,4159117614.0,0.0,0.0,-18.33,-14.97,002548.SZ
636,603316,诚邦股份,14.65,3.17,0.45,120049.0,174909150.0,2.96,14.77,14.35,14.42,14.2,1.23,4.54,-32.37,7.32,3871467600.0,3871467600.0,0.0,0.14,-4.31,1.03,603316.SS
638,000006,深振业Ａ,8.85,3.15,0.27,303715.0,265470971.28,5.36,8.93,8.47,8.62,8.58,1.41,2.25,-282.73,2.23,11947456157.0,11947365887.0,0.0,0.0,-12.81,-11.06,000006.SZ
639,002888,惠威科技,19.05,3.14,0.58,36785.0,69415272.8,4.71,19.18,18.31,18.69,18.47,1.92,4.91,212.31,7.4,2812606999.0,1427283531.0,0.0,0.0,-5.18,-2.76,002888.SZ
