date,code,name,price
2026-01-27,688223,晶科能源,6.9
2026-01-27,002088,鲁阳节能,12.87
2026-01-27,002246,北化股份,21.28
2026-01-27,600651,飞乐音响,8.89
2026-01-27,000059,华锦股份,6.08
2026-01-27,002036,联创电子,12.32
2026-01-27,600212,绿能慧充,8.5
2026-01-27,603926,铁流股份,20.19
2026-01-27,600438,通威股份,20.28
2026-01-27,603138,海量数据,17.94
2026-01-27,002471,中超控股,8.56
2026-01-27,600829,人民同泰,12.04
2026-01-27,601858,中国科传,21.47
2026-01-27,600860,京城股份,13.66
2026-01-27,603878,武进不锈,8.98
2026-01-27,000561,烽火电子,13.15
2026-01-27,688085,三友医疗,22.3
2026-01-27,000156,华数传媒,8.79
2026-01-27,688315,诺禾致源,17.0
2026-01-27,605155,西大门,20.46
2026-01-27,002805,丰元股份,17.46
2026-01-27,002408,齐翔腾达,6.09
2026-01-27,002119,康强电子,23.48
2026-01-27,600586,金晶科技,6.68
2026-01-27,002174,游族网络,12.85
2026-01-27,002541,鸿路钢构,19.75
2026-01-27,002176,江特电机,10.72
2026-01-27,600172,黄河旋风,6.49
2026-01-27,688299,长阳科技,19.91
2026-01-27,003038,鑫铂股份,18.81
2026-01-27,002780,三夫户外,16.72
2026-01-27,600916,中国黄金,9.22
2026-01-27,603108,润达医疗,17.72
2026-01-27,600063,皖维高新,7.28
2026-01-27,688472,阿特斯,18.05
2026-01-27,600133,东湖高新,10.79
2026-01-27,002846,英联股份,18.18
2026-01-27,002079,苏州固锝,11.11
2026-01-27,002245,蔚蓝锂芯,19.66
2026-01-27,688485,九州一轨,19.98
2026-01-27,002942,新农股份,21.16
2026-01-27,603305,旭升集团,21.01
2026-01-27,601106,中国一重,5.87
2026-01-27,002590,万安科技,16.2
2026-01-27,600650,锦江在线,17.03
2026-01-27,600998,九州通,5.58
2026-01-27,002125,湘潭电化,15.33
2026-01-27,603927,中科软,21.17
2026-01-27,600191,华资实业,13.77
2026-01-27,002783,凯龙股份,11.04
2026-01-27,002679,福建金森,13.15
2026-01-27,600989,宝丰能源,20.74
2026-01-27,002623,亚玛顿,20.71
2026-01-27,000990,诚志股份,9.21
2026-01-27,603115,海星股份,20.76
2026-01-27,000875,吉电股份,6.93
2026-01-27,688556,高测股份,17.84
2026-01-27,002585,双星新材,7.99
2026-01-27,002860,星帅尔,14.92
2026-01-27,600728,佳都科技,7.22
2026-01-27,600686,金龙汽车,20.0
2026-01-27,002398,垒知集团,6.41
2026-01-27,000301,东方盛虹,12.08
2026-01-27,002009,天奇股份,21.3
2026-01-27,600552,凯盛科技,15.28
2026-01-27,003042,中农联合,19.09
2026-01-27,002201,九鼎新材,14.8
2026-01-27,603883,老百姓,16.44
2026-01-27,000159,国际实业,7.47
2026-01-27,002405,四维图新,11.24
2026-01-27,600094,大名城,5.46
2026-01-27,603628,清源股份,14.73
2026-01-27,002921,联诚精密,20.85
2026-01-27,601012,隆基绿能,19.35
2026-01-27,000565,渝三峡Ａ,8.8
2026-01-27,000155,川能动力,14.12
2026-01-27,688280,精进电动,10.61
2026-01-27,002345,潮宏基,14.33
2026-01-27,603233,大参林,21.27
2026-01-27,688599,天合光能,20.89
2026-01-27,605222,起帆电缆,21.43
2026-01-27,001278,一彬科技,21.65
2026-01-27,000630,铜陵有色,6.86
2026-01-27,600876,凯盛新能,10.91
2026-01-27,002129,TCL中环,9.75
2026-01-27,688429,时创能源,15.5
2026-01-27,601865,福莱特,17.89
2026-01-27,603078,江化微,21.42
2026-01-27,002340,格林美,9.66
2026-01-27,688567,孚能科技,16.34
