date,code,name,price
2026-01-19,600058,五矿发展,11.52
2026-01-19,002946,新乳业,19.01
2026-01-19,603006,联明股份,14.08
2026-01-19,601858,中国科传,21.47
2026-01-19,600626,申达股份,5.37
2026-01-19,601669,中国电建,5.78
2026-01-19,002095,生 意 宝,20.94
2026-01-19,688085,三友医疗,22.3
2026-01-19,002546,新联电子,8.26
2026-01-19,600602,云赛智联,21.05
2026-01-19,603861,白云电器,14.6
2026-01-19,002185,华天科技,12.7
2026-01-19,002617,露笑科技,8.66
2026-01-19,603166,福达股份,17.0
2026-01-19,600744,华银电力,6.63
2026-01-19,603037,凯众股份,17.3
2026-01-19,603058,永吉股份,10.56
2026-01-19,002541,鸿路钢构,19.75
2026-01-19,000636,风华高科,18.84
2026-01-19,600858,银座股份,7.07
2026-01-19,603730,岱美股份,9.31
2026-01-19,688597,煜邦电力,9.93
2026-01-19,603038,华立股份,19.67
2026-01-19,601163,三角轮胎,15.53
2026-01-19,603638,艾迪精密,21.27
2026-01-19,002942,新农股份,21.16
2026-01-19,603305,旭升集团,21.01
2026-01-19,600667,太极实业,9.3
2026-01-19,603927,中科软,21.17
2026-01-19,002452,长高电新,9.5
2026-01-19,601700,风范股份,6.12
2026-01-19,002923,润都股份,13.95
2026-01-19,600348,华阳股份,8.86
2026-01-19,600989,宝丰能源,20.74
2026-01-19,603115,海星股份,20.76
2026-01-19,002339,积成电子,10.36
2026-01-19,002824,和胜股份,20.26
2026-01-19,002414,高德红外,17.97
2026-01-19,002953,日丰股份,13.27
2026-01-19,603056,德邦股份,18.68
2026-01-19,002009,天奇股份,21.3
2026-01-19,600509,天富能源,8.96
2026-01-19,600623,华谊集团,8.95
2026-01-19,688179,阿拉丁,16.22
2026-01-19,688352,颀中科技,14.14
2026-01-19,603012,创力集团,7.57
2026-01-19,688403,汇成股份,22.23
2026-01-19,603135,中重科技,11.0
2026-01-19,605222,起帆电缆,21.43
2026-01-19,002845,同兴达,15.41
2026-01-19,603997,继峰股份,14.37
2026-01-19,603078,江化微,21.42
2026-01-19,603089,正裕工业,13.85
2026-01-19,600703,三安光电,15.79
