date,code,name,price
2026-01-06,600058,五矿发展,11.52
2026-01-06,002908,德生科技,10.53
2026-01-06,002932,明德生物,19.18
2026-01-06,002131,利欧股份,5.64
2026-01-06,002471,中超控股,8.02
2026-01-06,002634,棒杰股份,5.65
2026-01-06,603331,百达精工,14.25
2026-01-06,600198,大唐电信,9.65
2026-01-06,600969,郴电国际,10.23
2026-01-06,002492,恒基达鑫,8.74
2026-01-06,603079,圣达生物,17.72
2026-01-06,003039,顺控发展,15.93
2026-01-06,002094,青岛金王,7.65
2026-01-06,002177,御银股份,9.41
2026-01-06,688509,正元地信,5.49
2026-01-06,603967,中创物流,13.73
2026-01-06,000026,飞亚达,16.38
2026-01-06,600638,新黄浦,6.47
2026-01-06,600266,城建发展,5.07
2026-01-06,002757,南兴股份,19.47
2026-01-06,002548,金新农,6.08
2026-01-06,600257,大湖股份,6.28
2026-01-06,002766,索菱股份,6.05
2026-01-06,688365,光云科技,16.87
2026-01-06,002009,天奇股份,21.3
2026-01-06,002735,王子新材,18.03
2026-01-06,600416,湘电股份,15.78
2026-01-06,603229,奥翔药业,9.92
2026-01-06,603278,大业股份,17.04
2026-01-06,002871,伟隆股份,18.0
2026-01-06,001299,美能能源,14.71
2026-01-06,002969,嘉美包装,12.66
2026-01-06,002659,凯文教育,5.86
2026-01-06,688038,中科通达,17.67
2026-01-06,600135,乐凯胶片,10.32
2026-01-06,000559,万向钱潮,17.2
2026-01-06,000919,金陵药业,7.95
2026-01-06,603885,吉祥航空,14.88
2026-01-06,600556,天下秀,6.07
2026-01-06,603787,新日股份,14.06
