date,code,name,price
2026-01-14,600058,五矿发展,11.52
2026-01-14,002088,鲁阳节能,12.49
2026-01-14,600651,飞乐音响,8.4
2026-01-14,002803,吉宏股份,19.43
2026-01-14,601858,中国科传,21.47
2026-01-14,002858,力盛体育,17.39
2026-01-14,000987,越秀资本,10.84
2026-01-14,002601,龙佰集团,20.91
2026-01-14,600088,中视传媒,18.34
2026-01-14,002181,粤 传 媒,11.09
2026-01-14,603017,中衡设计,14.63
2026-01-14,600602,云赛智联,21.05
2026-01-14,600373,中文传媒,10.3
2026-01-14,601519,大智慧,15.3
2026-01-14,000503,国新健康,11.61
2026-01-14,600694,大商股份,20.05
2026-01-14,002351,漫步者,13.19
2026-01-14,002729,好利科技,18.85
2026-01-14,002541,鸿路钢构,19.75
2026-01-14,002574,明牌珠宝,6.35
2026-01-14,002401,中远海科,17.39
2026-01-14,603112,华翔股份,18.87
2026-01-14,002066,瑞泰科技,20.79
2026-01-14,002722,物产金轮,16.13
2026-01-14,603602,纵横通信,16.47
2026-01-14,002942,新农股份,21.16
2026-01-14,603305,旭升集团,21.01
2026-01-14,002103,广博股份,10.43
2026-01-14,601801,皖新传媒,7.13
2026-01-14,688653,康希通信,14.3
2026-01-14,601949,中国出版,7.41
2026-01-14,603927,中科软,21.17
2026-01-14,000719,中原传媒,12.99
2026-01-14,605056,咸亨国际,18.25
2026-01-14,000546,金圆股份,7.02
2026-01-14,603115,海星股份,20.76
2026-01-14,603303,得邦照明,14.32
2026-01-14,000886,海南高速,6.97
2026-01-14,601339,百隆东方,6.27
2026-01-14,000925,众合科技,9.79
2026-01-14,002410,广联达,14.26
2026-01-14,002212,天融信,10.17
2026-01-14,600579,中化装备,9.37
2026-01-14,603708,家家悦,13.35
2026-01-14,002082,万邦德,16.56
2026-01-14,600126,杭钢股份,9.2
2026-01-14,603339,四方科技,14.89
2026-01-14,002009,天奇股份,21.3
2026-01-14,600446,金证股份,17.85
2026-01-14,002467,二六三,6.72
2026-01-14,600131,国网信通,17.9
2026-01-14,001202,炬申股份,17.67
2026-01-14,688207,格灵深瞳,18.38
2026-01-14,002443,金洲管道,8.86
2026-01-14,002609,捷顺科技,10.47
2026-01-14,002161,远 望 谷,8.12
2026-01-14,002098,浔兴股份,11.03
2026-01-14,002659,凯文教育,6.85
2026-01-14,002054,德美化工,8.31
2026-01-14,601212,白银有色,6.28
2026-01-14,000612,焦作万方,13.31
2026-01-14,605162,新中港,10.18
2026-01-14,603078,江化微,21.42
2026-01-14,002521,齐峰新材,8.89
2026-01-14,600839,四川长虹,10.38
2026-01-14,603969,银龙股份,11.41
2026-01-14,002530,金财互联,11.53
2026-01-14,600452,涪陵电力,10.42
