date,code,price,rebound,amplitude,vol_ratio,ma60_pos,name
2026-04-02,002688,6.14,10.43%,8.6%,2.67,线缘,金河生物
2026-04-02,601288,6.92,8.12%,3.44%,1.58,线上,农业银行
2026-04-02,002678,5.52,14.76%,5.7%,1.53,线上,珠江钢琴
2026-04-02,601598,6.3,14.55%,3.06%,1.39,线上,中国外运
2026-04-02,603209,15.47,11.38%,6.12%,1.36,线缘,兴通股份
