date,code,price,rebound,amplitude,vol_ratio,ma60_pos,name
2026-07-10,603697,10.3,10.16%,9.68%,1.42,线缘,有友食品
2026-07-10,603648,9.43,14.16%,4.73%,1.36,线缘,畅联股份
