date,code,price,rebound,amplitude,vol_ratio,ma60_pos,name
2026-03-19,002543,9.53,9.54%,7.55%,3.25,线缘,万和电气
2026-03-20,601133,17.26,14.91%,10.25%,2.77,线上,柏诚股份
2026-03-20,002521,8.48,7.89%,3.16%,2.33,线上,齐峰新材
2026-03-19,000856,11.76,13.95%,5.0%,2.21,线上,冀东装备
2026-03-20,002052,12.15,8.19%,3.73%,1.76,线缘,同洲电子
2026-03-19,605368,8.73,6.99%,3.09%,1.35,线上,蓝天燃气
2026-03-20,002082,18.76,14.95%,5.27%,1.17,线上,万邦德
