date,code,price,rebound,amplitude,vol_ratio,ma60_pos,name
2026-04-14,600469,7.25,14.72%,10.17%,3.09,线上,风神股份
2026-04-14,600897,16.83,12.58%,3.23%,2.23,线缘,厦门空港
2026-04-14,002951,15.66,12.66%,8.68%,1.85,线上,金时科技
2026-04-14,603776,19.33,11.99%,5.01%,1.7,线上,永安行
2026-04-14,002188,6.61,12.61%,3.08%,1.48,线缘,中天服务
2026-04-14,603058,12.67,13.43%,4.59%,1.41,线上,永吉股份
2026-04-14,001300,16.78,11.27%,6.39%,1.38,线缘,三柏硕
2026-04-14,605388,6.66,11.19%,5.42%,1.14,线缘,均瑶健康
