date,code,price,rebound,amplitude,vol_ratio,ma60_pos,name
2026-07-01,601319,7.25,11.88%,10.65%,2.38,线缘,中国人保
2026-07-01,000739,17.19,13.17%,7.74%,1.86,线上,普洛药业
2026-07-01,601198,13.99,14.86%,4.34%,1.78,线上,东兴证券
2026-07-01,002277,6.48,14.69%,9.68%,1.45,线上,友阿股份
2026-07-01,603776,21.8,14.74%,6.47%,1.26,线上,永安行
