date,code,price,rebound,amplitude,vol_ratio,ma60_pos,name
2026-06-18,603339,13.52,8.94%,8.35%,2.22,线上,四方科技
2026-06-18,600191,11.6,14.74%,6.09%,1.9,线缘,华资实业
