日期,代码,名称,当前价,形态类型,偏离度%,成交额(亿)
2026-06-01,600996,贵广网络,9.25,回踩MA10阴线,-0.19,4.03
2026-06-01,600888,新疆众和,11.58,回踩MA5阴线,0.38,13.22
2026-06-01,002121,科陆电子,8.28,回踩MA5阴线,1.02,5.79
2026-06-01,002745,木林森,10.39,回踩MA10阴线,1.3,8.74
