日期,代码,名称,当前价,形态类型,偏离度%,成交额(亿)
2026-07-09,600601,方正科技,14.7,回踩MA5阴线,-0.27,49.69
2026-07-09,002182,宝武镁业,14.35,回踩MA10阴线,-0.35,5.55
2026-07-09,000551,创元科技,19.2,回踩MA10阴线,-0.68,5.69
2026-07-09,603730,岱美股份,11.77,回踩MA10阴线,0.98,3.06
2026-07-09,600737,中粮糖业,11.86,回踩MA10阴线,1.39,3.91
