date,code,price,dif,name
2025-12-29,600058,11.52,0.434,五矿发展
2025-12-29,002196,14.03,0.162,方正电机
2025-12-29,000811,18.57,0.942,冰轮环境
2025-12-29,603901,14.3,0.322,永创智能
2025-12-29,002111,10.38,0.072,威海广泰
2025-12-29,002587,6.7,0.031,奥拓电子
2025-12-29,000510,12.08,1.016,新金路
2025-12-29,603926,16.12,0.093,铁流股份
2025-12-29,600367,18.09,0.315,红星发展
2025-12-29,002471,6.89,0.431,中超控股
2025-12-29,603778,16.78,1.669,国晟科技
2025-12-29,601577,9.79,0.024,长沙银行
2025-12-29,000708,16.07,0.238,中信特钢
2025-12-29,002601,19.43,0.22,龙佰集团
2025-12-29,600784,7.04,0.066,鲁银投资
2025-12-29,002571,11.62,0.529,德力股份
2025-12-29,002383,12.06,0.561,合众思壮
2025-12-29,002552,17.04,0.11,宝鼎科技
2025-12-29,002429,7.73,0.279,兆驰股份
2025-12-29,002716,7.28,0.127,湖南白银
2025-12-29,603359,9.06,0.069,东珠生态
2025-12-29,000561,12.2,0.179,烽火电子
2025-12-29,603017,11.62,0.078,中衡设计
2025-12-29,600768,13.64,0.06,宁波富邦
2025-12-29,002268,19.98,0.43,电科网安
2025-12-29,000922,13.8,0.194,佳电股份
2025-12-29,002250,13.08,0.134,联化科技
2025-12-29,605069,13.5,0.541,正和生态
2025-12-29,605155,17.2,0.068,西大门
2025-12-29,002842,14.87,0.821,翔鹭钨业
2025-12-29,002538,6.62,0.067,司尔特
2025-12-29,002674,14.96,0.211,兴业科技
2025-12-29,002202,21.66,1.08,金风科技
2025-12-29,600973,6.96,0.323,宝胜股份
2025-12-29,000061,10.19,0.147,农 产 品
2025-12-29,600586,6.17,0.073,金晶科技
2025-12-29,000680,11.53,0.184,山推股份
2025-12-29,000917,11.5,0.531,电广传媒
2025-12-29,000928,6.66,0.03,中钢国际
2025-12-29,002209,16.46,0.348,达 意 隆
2025-12-29,002171,13.23,0.291,楚江新材
2025-12-29,000973,15.25,0.573,佛塑科技
2025-12-29,600219,5.23,0.085,南山铝业
2025-12-29,601226,8.16,0.108,华电科工
2025-12-29,688033,8.0,0.295,天宜新材
2025-12-29,002243,10.81,0.2,力合科创
2025-12-29,600302,10.65,0.104,标准股份
2025-12-29,000589,5.13,0.024,贵州轮胎
2025-12-29,600927,16.08,0.182,永安期货
2025-12-29,603700,13.23,0.094,宁水集团
2025-12-29,600029,7.74,0.192,南方航空
2025-12-29,600966,6.84,0.214,博汇纸业
2025-12-29,603626,17.75,1.013,科森科技
2025-12-29,002361,14.49,1.574,神剑股份
2025-12-29,600965,5.99,0.076,福成股份
2025-12-29,600435,14.95,0.187,北方导航
2025-12-29,002293,9.96,0.102,罗莱生活
2025-12-29,603311,16.53,0.866,金海高科
2025-12-29,000863,6.11,0.261,三湘印象
2025-12-29,688387,12.14,1.134,信科移动
2025-12-29,002115,12.25,0.234,三维通信
2025-12-29,601229,10.13,0.032,上海银行
2025-12-29,002337,6.48,0.055,赛象科技
2025-12-29,601969,12.34,0.139,海南矿业
2025-12-29,000407,5.34,0.096,胜利股份
2025-12-29,600577,12.14,0.382,精达股份
2025-12-29,600736,7.27,0.176,苏州高新
2025-12-29,600350,9.75,0.105,山东高速
2025-12-29,002023,13.57,0.226,海特高新
2025-12-29,002493,11.19,0.26,荣盛石化
2025-12-29,605055,9.89,0.169,迎丰股份
2025-12-29,688722,20.4,0.486,同益中
2025-12-29,000850,5.56,0.213,华茂股份
2025-12-29,688485,17.96,0.544,九州一轨
2025-12-29,003016,10.7,0.202,欣贺股份
2025-12-29,603305,16.32,0.429,旭升集团
2025-12-29,000700,12.63,0.361,模塑科技
2025-12-29,603682,6.61,0.104,锦和商管
2025-12-29,002324,15.42,0.421,普利特
2025-12-29,002278,12.72,0.171,神开股份
2025-12-29,002532,15.43,0.532,天山铝业
2025-12-29,600186,6.09,0.103,莲花控股
2025-12-29,601700,6.16,0.175,风范股份
2025-12-29,002188,6.58,0.084,中天服务
2025-12-29,600877,16.48,0.369,电科芯片
2025-12-29,002669,15.21,0.362,康达新材
2025-12-29,000593,11.7,0.096,德龙汇能
2025-12-29,000505,9.01,0.27,京粮控股
2025-12-29,601111,9.1,0.141,中国国航
2025-12-29,600523,15.58,0.221,贵航股份
2025-12-29,600989,19.01,0.121,宝丰能源
2025-12-29,600783,23.21,1.39,鲁信创投
2025-12-29,603085,11.4,0.159,天成自控
2025-12-29,002297,12.33,0.673,博云新材
2025-12-29,000978,7.07,0.093,桂林旅游
2025-12-29,688176,11.57,0.318,亚虹医药
2025-12-29,002763,8.65,0.171,汇洁股份
2025-12-29,001217,15.3,0.181,华尔泰
2025-12-29,002182,15.31,0.305,宝武镁业
2025-12-29,603458,9.49,0.154,勘设股份
2025-12-29,002090,11.98,0.067,金智科技
2025-12-29,600409,6.16,0.022,三友化工
2025-12-29,002651,11.75,0.028,利君股份
2025-12-29,002815,14.0,0.096,崇达技术
2025-12-29,603588,7.69,0.11,高能环境
2025-12-29,601108,8.76,0.077,财通证券
2025-12-29,000925,8.85,0.133,众合科技
2025-12-29,002585,6.82,0.203,双星新材
2025-12-29,000878,19.3,0.409,云南铜业
2025-12-29,002668,10.76,0.014,TCL智家
2025-12-29,002078,15.76,0.204,太阳纸业
2025-12-29,002272,17.88,0.481,川润股份
2025-12-29,600230,13.73,0.244,沧州大化
2025-12-29,002117,14.12,0.331,东港股份
2025-12-29,600319,9.48,0.097,亚星化学
2025-12-29,002347,10.23,0.474,泰尔股份
2025-12-29,000301,10.99,0.283,东方盛虹
2025-12-29,002187,8.97,0.359,广百股份
2025-12-29,002560,10.33,0.403,通达股份
