date,code,price,dif,name
2026-03-06,600732,15.1,0.244,爱旭股份
2026-03-06,601611,16.56,0.199,中国核建
2026-03-06,002706,11.76,0.159,良信股份
2026-03-06,603218,14.44,0.139,日月股份
2026-03-06,002782,25.45,0.885,可立克
2026-03-06,001338,13.05,0.095,永顺泰
2026-03-06,002648,26.91,1.158,卫星化学
2026-03-06,002478,13.87,0.986,常宝股份
2026-03-06,002545,28.97,1.27,东方铁塔
2026-03-06,600590,16.18,1.1,泰豪科技
2026-03-06,002202,28.47,0.612,金风科技
2026-03-06,600886,13.85,0.123,国投电力
2026-03-06,002418,4.97,0.027,康盛股份
2026-03-06,605066,9.01,0.186,天正电气
2026-03-06,002448,17.91,0.919,中原内配
2026-03-06,600222,7.37,0.095,太龙药业
2026-03-06,002576,19.18,0.33,通达动力
2026-03-06,600722,13.53,1.266,金牛化工
2026-03-06,603878,9.43,0.081,武进不锈
2026-03-06,600371,9.68,0.119,万向德农
2026-03-06,600578,5.56,0.065,京能电力
2026-03-06,002198,7.51,0.063,嘉应制药
2026-03-06,601700,6.17,0.049,风范股份
2026-03-06,000862,7.6,0.282,银星能源
2026-03-06,002302,6.49,0.064,西部建设
2026-03-06,600929,6.52,0.144,雪天盐业
2026-03-06,600470,8.37,0.429,六国化工
2026-03-06,603967,13.25,0.08,中创物流
2026-03-06,603187,17.17,0.26,海容冷链
2026-03-06,000755,5.56,0.062,山西高速
2026-03-06,600603,7.34,0.161,广汇物流
2026-03-06,002085,16.75,0.089,万丰奥威
2026-03-06,603810,17.75,0.243,丰山集团
2026-03-06,002952,26.13,0.785,亚世光电
2026-03-06,603977,15.31,0.126,国泰集团
2026-03-06,601187,7.47,0.043,厦门银行
2026-03-06,603227,9.09,0.109,雪峰科技
2026-03-06,600973,7.57,0.049,宝胜股份
2026-03-06,002800,24.35,1.66,天顺股份
2026-03-06,002667,26.69,1.965,威领股份
2026-03-06,600039,10.58,0.107,四川路桥
2026-03-06,600860,15.79,0.623,京城股份
2026-03-06,603776,19.96,0.229,永安行
2026-03-06,002845,15.66,0.141,同兴达
2026-03-06,603045,33.84,2.191,福达合金
2026-03-06,002631,6.41,0.089,德尔未来
2026-03-06,002358,9.18,0.567,森源电气
2026-03-06,002483,8.11,0.176,润邦股份
2026-03-06,601798,10.03,0.138,蓝科高新
2026-03-06,603269,16.94,0.672,海鸥股份
2026-03-06,002556,6.99,0.154,辉隆股份
2026-03-06,603960,27.5,1.455,克来机电
2026-03-06,603177,12.89,0.229,德创环保
2026-03-06,000586,15.89,0.438,汇源通信
2026-03-06,603421,8.41,0.104,鼎信通讯
2026-03-06,600475,21.95,0.226,华光环能
2026-03-06,002246,24.81,0.924,北化股份
2026-03-06,000524,12.89,0.022,岭南控股
2026-03-06,600379,13.76,0.184,宝光股份
2026-03-06,601882,21.91,0.302,海天精工
2026-03-06,600773,16.1,0.492,西藏城投
2026-03-06,600233,19.39,0.521,圆通速递
2026-03-06,600191,13.36,0.081,华资实业
2026-03-06,002307,5.24,0.025,北新路桥
2026-03-06,002877,10.9,0.207,智能自控
2026-03-06,605366,10.92,0.901,宏柏新材
2026-03-06,000830,20.21,0.434,鲁西化工
2026-03-06,002560,11.3,0.208,通达股份
2026-03-06,002921,27.02,1.524,联诚精密
2026-03-06,002105,7.55,0.041,信隆健康
2026-03-06,002520,6.8,0.114,日发精机
2026-03-06,000803,10.4,0.403,山高环能
2026-03-06,603110,17.4,0.076,东方材料
2026-03-06,000600,9.58,0.221,建投能源
2026-03-06,002357,16.17,0.929,富临运业
2026-03-06,600163,6.56,0.164,中闽能源
2026-03-06,002011,13.3,0.102,盾安环境
2026-03-06,600714,24.47,2.236,金瑞矿业
2026-03-06,002749,14.22,0.139,国光股份
2026-03-06,601218,5.77,0.087,吉鑫科技
2026-03-06,600468,8.73,0.227,百利电气
2026-03-06,600268,14.85,0.512,国电南自
