date,code,price,dif,name
2026-07-15,003013,16.15,0.156,地铁设计
2026-07-31,000948,15.78,0.501,南天信息
2026-07-15,002832,22.11,0.206,比音勒芬
2026-08-04,000950,5.57,0.035,重药控股
2026-07-15,603233,19.25,0.578,大参林
2026-07-15,002728,10.19,0.29,特一药业
2026-07-15,600576,6.14,0.03,祥源文旅
2026-07-15,603110,24.52,0.242,东方材料
2026-07-15,002546,8.52,0.189,新联电子
2026-08-04,603567,6.67,0.273,珍宝岛
2026-07-15,600352,12.76,0.1,浙江龙盛
2026-07-15,600177,7.82,0.07,雅戈尔
2026-07-31,605007,15.68,0.304,五洲特纸
2026-07-15,000756,15.17,0.385,新华制药
2026-07-15,000989,9.99,0.251,九芝堂
2026-07-31,600621,16.87,0.843,华鑫股份
2026-07-31,603378,9.6,0.904,亚士创能
2026-08-04,000739,22.12,0.83,普洛药业
2026-07-15,600018,5.24,0.048,上港集团
2026-08-04,002644,7.84,0.083,佛慈制药
2026-07-15,002292,7.95,0.16,奥飞娱乐
2026-08-04,600846,12.14,0.248,同济科技
2026-07-15,601059,17.23,0.142,信达证券
2026-07-15,002774,16.37,0.906,快意电梯
2026-07-15,000779,11.18,0.756,甘咨询
2026-08-04,600428,11.58,0.712,中远海特
2026-07-31,603577,11.37,0.379,汇金通
2026-07-31,000703,16.09,0.483,恒逸石化
2026-07-31,002599,6.15,0.095,盛通股份
2026-08-04,603221,22.54,2.479,爱丽家居
2026-07-15,002500,5.42,0.027,山西证券
2026-07-15,600267,11.98,0.321,海正药业
2026-08-04,000566,5.86,0.259,海南海药
2026-07-15,600676,7.2,0.07,交运股份
2026-07-15,002317,33.29,2.304,众生药业
2026-07-15,002550,7.22,0.185,千红制药
2026-07-15,600129,17.98,0.932,太极集团
2026-07-15,601555,8.18,0.043,东吴证券
2026-07-15,002675,13.34,0.118,东诚药业
2026-08-04,002275,13.32,0.062,桂林三金
2026-07-31,600755,5.9,0.019,厦门国贸
2026-07-15,603858,16.05,0.143,步长制药
2026-08-04,000017,6.07,0.091,深中华A
2026-07-15,600784,7.6,0.069,鲁银投资
2026-07-31,600377,12.8,0.107,宁沪高速
2026-07-31,000619,6.06,0.265,海螺新材
2026-07-15,601918,10.21,0.114,新集能源
2026-07-31,002493,12.36,0.195,荣盛石化
2026-07-31,600789,7.71,0.089,鲁抗医药
2026-07-15,601198,14.29,0.234,东兴证券
2026-07-31,600398,5.99,0.07,海澜之家
2026-07-15,002458,9.02,0.086,益生股份
2026-07-31,000421,5.93,0.112,南京公用
2026-07-31,600774,13.08,1.404,汉商集团
2026-07-15,600539,16.42,0.187,狮头股份
2026-07-31,002511,7.47,0.071,中顺洁柔
2026-08-04,002879,18.76,1.038,长缆科技
2026-07-31,002884,19.2,0.709,凌霄泵业
2026-07-15,603137,35.61,4.838,恒尚节能
2026-07-31,600848,8.96,0.154,上海临港
