date,code,price,dif,name
2026-04-10,605222,24.65,0.615,起帆电缆
2026-04-10,603272,37.02,2.896,联翔股份
2026-04-10,603958,22.68,0.548,哈森股份
2026-04-10,002083,12.82,0.275,孚日股份
2026-04-10,600769,14.65,0.274,祥龙电业
2026-04-10,002921,27.47,0.404,联诚精密
2026-04-10,603012,8.57,0.096,创力集团
2026-04-10,603876,24.21,1.055,鼎胜新材
2026-04-10,002245,19.12,0.223,蔚蓝锂芯
2026-04-10,603985,21.16,0.871,恒润股份
2026-04-10,605366,12.3,0.638,宏柏新材
2026-04-10,000729,14.26,0.353,燕京啤酒
2026-04-10,601002,5.95,0.076,晋亿实业
2026-04-10,001299,15.32,0.151,美能能源
2026-04-10,002648,28.83,0.983,卫星化学
2026-04-10,603158,12.87,0.322,腾龙股份
2026-04-10,603599,14.85,0.091,广信股份
2026-04-10,001338,13.68,0.191,永顺泰
2026-04-10,603002,10.94,0.179,宏昌电子
2026-04-10,605377,9.79,0.089,华旺科技
2026-04-10,002066,22.38,0.378,瑞泰科技
2026-04-10,002454,10.18,0.251,松芝股份
2026-04-10,000626,8.61,0.054,远大控股
2026-04-10,002729,21.53,0.589,好利科技
2026-04-10,601133,24.9,1.642,柏诚股份
2026-04-10,600330,19.0,0.46,天通股份
2026-04-10,603227,10.49,0.396,雪峰科技
2026-04-10,003018,32.25,1.818,金富科技
2026-04-10,002348,8.94,0.276,高乐股份
2026-04-10,605055,10.65,0.247,迎丰股份
2026-04-10,603637,14.41,0.329,镇海股份
2026-04-10,603967,13.15,0.041,中创物流
2026-04-10,002795,8.1,0.117,永和智控
2026-04-10,002169,14.85,0.047,智光电气
2026-04-10,603399,11.8,0.168,永杉锂业
2026-04-10,605006,10.12,0.133,山东玻纤
2026-04-10,002272,19.12,0.191,川润股份
2026-04-10,600080,8.94,0.09,金花股份
2026-04-10,002960,12.17,0.19,青鸟消防
2026-04-10,603045,34.23,0.399,福达合金
2026-04-10,605056,28.96,1.306,咸亨国际
2026-04-10,000703,15.9,0.755,恒逸石化
2026-04-10,603311,17.7,0.301,金海高科
2026-04-10,600176,29.19,0.849,中国巨石
2026-04-10,600538,6.69,0.048,国发股份
2026-04-10,002636,35.93,1.82,金安国纪
2026-04-10,605228,15.15,0.172,神通科技
2026-04-10,603990,15.39,0.108,麦迪科技
2026-04-10,603707,9.96,0.038,健友股份
2026-04-10,002952,26.35,0.409,亚世光电
2026-04-10,603777,16.97,0.449,来伊份
2026-04-10,601339,7.54,0.104,百隆东方
2026-04-10,000967,10.24,0.373,盈峰环境
2026-04-10,002283,10.57,0.286,天润工业
2026-04-10,605336,15.6,0.139,帅丰电器
