date,code,price,dif,name
2025-12-29,600058,11.52,0.434,五矿发展
2026-01-12,688697,16.55,0.234,纽威数控
2026-01-12,688223,6.4,0.17,晶科能源
2026-01-12,688219,12.8,0.161,会通股份
2026-01-12,000530,7.64,0.053,冰山冷热
2026-01-12,603901,15.11,0.413,永创智能
2026-01-12,600961,17.95,0.58,株冶集团
2026-01-12,605377,8.62,0.048,华旺科技
2026-01-12,688009,5.68,0.066,中国通号
2026-01-12,000726,7.22,0.021,鲁  泰Ａ
2026-01-12,601965,17.74,0.132,中国汽研
2026-01-12,002908,11.44,0.302,德生科技
2026-01-12,002666,5.53,0.057,德联集团
2026-01-12,000852,7.83,0.112,石化机械
2026-01-12,603995,19.13,0.351,甬金股份
2026-01-12,002635,14.48,0.116,安洁科技
2026-01-12,002322,12.93,0.11,理工能科
2026-01-12,002849,18.12,0.804,威星智能
2026-01-12,002400,11.41,0.434,省广集团
2026-01-12,002111,10.96,0.214,威海广泰
2026-01-12,002803,19.43,0.438,吉宏股份
2026-01-12,002587,6.97,0.069,奥拓电子
2026-01-12,002520,6.5,0.071,日发精机
2026-01-12,000510,13.93,1.267,新金路
2026-01-12,600678,15.24,0.706,四川金顶
2026-01-12,002036,12.87,0.488,联创电子
2026-01-12,002649,15.17,0.225,博彦科技
2026-01-12,688571,7.94,0.072,杭华股份
2026-01-12,603926,18.25,0.592,铁流股份
2026-01-12,002131,8.21,0.583,利欧股份
2026-01-12,603158,10.7,0.114,腾龙股份
2026-01-12,000801,18.51,0.376,四川九洲
2026-01-12,002708,13.73,0.242,光洋股份
2026-01-12,600658,6.2,0.102,电子城
2026-01-12,601118,5.99,0.03,海南橡胶
2026-01-12,688681,18.74,0.174,科汇股份
2026-01-12,002471,9.04,0.993,中超控股
2026-01-12,002033,9.35,0.07,丽江股份
2026-01-12,688173,16.84,0.266,希荻微
2026-01-12,002139,14.41,0.172,拓邦股份
2026-01-12,002945,18.26,0.784,华林证券
2026-01-06,603778,21.3,2.345,国晟科技
2026-01-12,002858,17.39,0.328,力盛体育
2026-01-12,600626,5.23,0.099,申达股份
2026-01-12,601019,9.24,0.1,山东出版
2026-01-12,000987,10.84,0.64,越秀资本
2026-01-12,000501,11.11,0.211,武商集团
2026-01-12,002350,8.77,0.058,北京科锐
2026-01-12,000783,8.76,0.117,长江证券
2026-01-12,603528,11.38,0.405,多伦科技
2026-01-12,603916,11.13,0.273,苏博特
2026-01-06,002601,20.91,0.483,龙佰集团
2026-01-12,603018,7.79,0.029,华设集团
2026-01-12,601615,19.68,1.009,明阳智能
2026-01-12,002392,8.9,0.189,北京利尔
2026-01-12,600039,10.45,0.192,四川路桥
2026-01-12,600318,9.43,0.074,新力金融
2026-01-12,600335,6.62,0.067,国机汽车
2026-01-12,002123,14.29,0.369,梦网科技
2026-01-12,600784,7.73,0.249,鲁银投资
2026-01-12,600128,11.28,0.113,苏豪弘业
2026-01-12,600282,5.84,0.087,南钢股份
2026-01-12,002085,16.99,0.195,万丰奥威
2026-01-12,002383,15.17,1.218,合众思壮
2026-01-12,000157,8.87,0.1,中联重科
2026-01-06,603282,20.29,0.131,亚光股份
2026-01-12,002108,5.13,0.064,沧州明珠
2026-01-12,002420,7.87,0.108,毅昌科技
2026-01-12,002237,14.42,0.288,恒邦股份
2026-01-12,000678,15.82,0.357,襄阳轴承
2026-01-12,600061,7.9,0.079,国投资本
2026-01-12,600480,12.66,0.124,凌云股份
2026-01-12,688549,10.11,0.17,中巨芯
2026-01-12,601666,8.49,0.077,平煤股份
2026-01-12,600860,13.04,0.133,京城股份
2026-01-12,002634,6.12,0.106,棒杰股份
2026-01-12,002556,6.1,0.052,辉隆股份
2026-01-12,001239,16.59,0.056,永达股份
2026-01-12,002277,8.27,0.26,友阿股份
2026-01-12,002552,17.75,0.239,宝鼎科技
