date,code,price,dif,name
2026-01-30,600644,11.37,0.259,乐山电力
2026-01-23,688707,15.75,0.282,振华新材
2025-12-25,600141,34.9,0.771,兴发集团
2026-01-23,688223,6.9,0.115,晶科能源
2026-01-30,603176,5.8,0.055,汇通集团
2026-01-23,688219,13.13,0.24,会通股份
2026-01-30,605077,16.17,0.175,华康股份
2025-12-25,001360,23.76,1.43,南矿集团
2026-01-30,605377,8.84,0.061,华旺科技
2026-01-23,688009,5.63,0.038,中国通号
2025-12-25,600030,28.96,0.115,中信证券
2026-01-30,600352,15.22,1.031,浙江龙盛
2025-12-25,002759,45.0,0.779,天际股份
2025-12-25,605255,171.16,13.386,天普股份
2025-12-25,600320,4.87,0.01,振华重工
2025-12-25,605005,20.55,0.347,合兴股份
2025-12-25,002389,24.0,0.334,航天彩虹
2025-12-25,002870,39.69,0.26,香山股份
2026-01-30,603980,6.55,0.263,吉华集团
2026-01-30,002400,12.12,0.71,省广集团
2026-01-30,002159,16.32,0.159,三特索道
2025-12-25,001400,74.56,1.495,江顺科技
2026-01-30,002890,17.29,0.55,弘宇股份
2025-12-25,001259,30.12,0.076,利仁科技
2025-12-25,002134,26.5,0.693,天津普林
2025-12-25,002937,22.93,0.852,兴瑞科技
2026-01-19,688681,20.26,0.496,科汇股份
2025-12-25,000733,51.6,0.642,振华科技
2026-01-30,002033,9.74,0.119,丽江股份
2026-01-23,688173,17.2,0.487,希荻微
2025-12-25,605598,61.9,3.656,上海港湾
2026-01-30,601369,10.66,0.193,陕鼓动力
2025-12-25,000887,22.95,0.239,中鼎股份
2026-01-30,600757,9.2,0.045,长江传媒
2026-01-30,600202,6.14,0.043,哈空调
2025-12-25,600426,31.62,0.85,华鲁恒升
2025-12-25,603016,28.7,0.434,新宏泰
2025-12-25,001268,38.45,1.122,联合精密
2025-12-25,601698,25.74,0.956,中国卫通
2026-01-30,600168,5.28,0.024,武汉控股
2025-12-25,000977,66.33,0.718,浪潮信息
2025-12-25,002149,46.2,6.149,西部材料
2025-12-25,605389,74.0,1.853,长龄液压
2025-12-25,002683,43.06,0.634,广东宏大
2025-12-25,605090,40.74,1.552,九丰能源
2026-01-30,603041,13.13,0.218,美思德
2026-01-30,603279,20.07,0.786,景津装备
2025-12-25,603150,40.7,0.735,万朗磁塑
2025-12-25,001226,45.02,1.151,拓山重工
2026-01-30,600097,12.3,0.074,开创国际
2025-12-25,603083,125.8,3.811,剑桥科技
2025-12-25,603063,34.97,0.876,禾望电气
2025-12-25,002983,23.37,0.444,芯瑞达
2025-12-25,002935,22.09,0.631,天奥电子
2025-12-25,605123,97.9,5.052,派克新材
2026-01-30,600128,11.87,0.224,苏豪弘业
2025-12-25,601688,23.68,0.482,华泰证券
2026-01-30,002283,7.4,0.28,天润工业
2026-01-30,601999,7.55,0.09,出版传媒
2025-12-25,000547,25.6,2.98,航天发展
2026-01-30,605337,14.59,0.387,李子园
2025-12-25,600875,25.1,0.805,东方电气
2026-01-30,002181,12.27,0.71,粤 传 媒
2026-01-30,601666,8.59,0.086,平煤股份
2026-01-30,002556,6.58,0.143,辉隆股份
2026-01-30,600099,11.0,0.125,林海股份
2025-12-25,002885,27.53,0.282,京泉华
2025-12-25,603119,99.25,0.136,浙江荣泰
2026-01-30,002802,13.48,0.181,洪汇新材
2025-12-25,603920,43.81,0.778,世运电路
2026-01-30,603685,21.4,0.411,晨丰科技
2026-01-30,600188,14.64,0.178,兖矿能源
2026-01-30,600510,9.68,0.171,黑牡丹
2026-01-14,688085,22.3,0.401,三友医疗
2025-12-25,002050,47.56,0.355,三花智控
2025-12-25,002897,49.13,0.495,意华股份
2025-12-25,600113,67.29,2.757,浙江东日
2026-01-30,600768,17.84,0.874,宁波富邦
2025-12-25,603650,47.61,1.432,彤程新材
2025-12-25,002938,51.93,0.74,鹏鼎控股
2026-01-30,000998,10.51,0.126,隆平高科
2026-01-23,688315,17.0,0.53,诺禾致源
2026-01-30,002381,7.08,0.089,双箭股份
2026-01-30,603861,16.62,0.922,白云电器
2026-01-30,605155,21.38,0.945,西大门
2025-12-25,600456,36.79,1.099,宝钛股份
2025-12-25,603216,39.0,3.837,梦天家居
2025-12-25,603215,21.29,0.163,比依股份
2026-01-30,603639,14.29,0.332,海利尔
2026-01-30,603331,15.63,0.695,百达精工
2026-01-30,600746,7.92,0.208,江苏索普
2025-12-25,603499,20.77,0.274,翔港科技
2026-01-30,002809,15.33,0.934,红墙股份
2025-12-25,002985,31.78,0.663,北摩高科
2026-01-30,002806,13.79,0.241,华锋股份
2026-01-30,002739,11.84,0.091,万达电影
2026-01-30,002591,7.76,0.161,恒大高新
2025-12-25,002788,20.06,2.302,鹭燕医药
2025-12-25,603236,95.32,0.896,移远通信
2026-01-30,603010,12.13,0.179,万盛股份
2025-12-25,603011,22.93,0.323,合锻智能
2026-01-30,600356,9.85,0.144,恒丰纸业
2026-01-30,000707,6.65,0.094,双环科技
2026-01-30,603136,12.28,0.056,天目湖
2026-01-30,000702,7.0,0.035,正虹科技
2026-01-30,002068,10.1,0.165,黑猫股份
2026-01-30,002014,12.59,0.142,永新股份
2026-01-30,002734,21.3,0.957,利民股份
2026-01-23,688425,5.45,0.077,铁建重工
2025-12-25,603061,146.52,3.858,金海通
2026-01-30,002952,23.75,0.424,亚世光电
2026-01-30,603172,25.73,1.353,万丰股份
2026-01-30,600127,7.28,0.064,金健米业
2025-12-25,600118,72.73,6.023,中国卫星
2025-12-25,002025,47.87,0.793,航天电器
2026-01-30,000524,12.74,0.107,岭南控股
2026-01-30,600098,7.16,0.095,广州发展
2026-01-23,688289,20.17,0.111,圣湘生物
2025-12-25,002472,44.6,0.569,双环传动
2026-01-30,001201,15.31,0.075,东瑞股份
2026-01-30,605007,14.12,0.284,五洲特纸
2026-01-30,601226,11.21,0.749,华电科工
2026-01-23,688033,9.15,0.357,天宜新材
2026-01-23,688373,6.56,0.044,盟科药业
2026-01-30,600576,6.63,0.028,祥源文旅
2026-01-30,000589,5.15,0.017,贵州轮胎
2026-01-30,003003,13.72,0.056,天元股份
2026-01-30,600997,6.34,0.052,开滦股份
2025-12-25,001208,23.16,2.557,华菱线缆
2026-01-30,600826,12.83,0.347,兰生股份
2026-01-30,002541,22.62,1.228,鸿路钢构
2026-01-30,601699,13.63,0.215,潞安环能
2026-01-19,688560,19.87,1.166,明冠新材
2026-01-30,600235,7.06,0.061,民丰特纸
2026-01-30,600966,7.46,0.265,博汇纸业
2026-01-30,001322,9.37,0.126,箭牌家居
2025-12-25,603698,37.42,3.458,航天工程
2026-01-30,603231,19.92,0.232,索宝蛋白
2026-01-23,688203,13.79,0.18,海正生材
2026-01-30,601033,15.71,0.083,永兴股份
2025-12-25,603097,30.03,0.581,江苏华辰
2025-12-25,600053,20.7,0.243,九鼎投资
2026-01-30,002293,10.45,0.137,罗莱生活
2026-01-30,002491,7.85,0.262,通鼎互联
2026-01-30,601155,17.68,0.684,新城控股
2026-01-30,603311,16.23,0.601,金海高科
2026-01-30,603137,14.4,0.051,恒尚节能
2025-12-25,000988,80.12,1.069,华工科技
2026-01-30,000019,7.39,0.046,深粮控股
2026-01-30,000863,6.71,0.255,三湘印象
2025-12-25,002955,30.14,0.466,鸿合科技
2025-12-25,002703,21.22,1.794,浙江世宝
2026-01-23,688387,21.87,2.675,信科移动
2026-01-23,688299,19.91,0.414,长阳科技
2025-12-25,601231,30.6,1.862,环旭电子
2026-01-30,603001,10.14,0.301,奥康国际
2026-01-30,603578,16.85,1.056,三星新材
2026-01-23,688410,17.11,0.427,山外山
2026-01-30,601038,15.01,0.248,一拖股份
2025-12-25,605118,30.04,0.451,力鼎光电
2025-12-25,601689,71.83,1.251,拓普集团
2025-12-25,603629,27.26,0.104,利通电子
2025-12-25,600105,23.53,1.824,永鼎股份
2026-01-30,000529,6.25,0.029,广弘控股
2026-01-06,688221,22.4,0.562,前沿生物
2026-01-30,601007,8.29,0.102,金陵饭店
2026-01-30,600916,14.68,1.183,中国黄金
2026-01-23,688148,9.86,0.099,芳源股份
2025-12-25,603186,45.76,0.444,华正新材
2026-01-30,002144,15.1,0.473,宏达高科
2026-01-23,688619,14.81,0.116,罗普特
2026-01-30,601969,12.61,0.26,海南矿业
2026-01-30,603960,21.37,0.408,克来机电
2025-12-25,001379,24.99,0.556,腾达科技
2026-01-30,002852,11.68,0.179,道道全
2026-01-23,688472,18.05,0.29,阿特斯
2026-01-30,601952,10.1,0.155,苏垦农发
2026-01-30,600133,11.0,0.376,东湖高新
2025-12-25,603530,43.0,0.242,神马电力
2026-01-30,601101,8.03,0.137,昊华能源
2026-01-30,600084,7.28,0.306,中信尼雅
2025-12-25,002326,24.6,0.212,永太科技
2026-01-30,601233,21.87,1.335,桐昆股份
2026-01-30,002508,20.99,0.291,老板电器
2026-01-30,002094,8.75,0.248,青岛金王
2026-01-30,603515,20.25,0.432,欧普照明
2026-01-30,600331,16.26,0.894,宏达股份
2025-12-25,600346,20.74,0.374,恒力石化
2026-01-14,688277,24.95,1.515,天智航
2025-12-25,002738,74.25,2.855,中矿资源
2025-12-25,002151,38.34,1.54,北斗星通
2026-01-30,002493,14.75,0.971,荣盛石化
2026-01-30,600787,5.93,0.049,中储股份
2026-01-30,000498,6.33,0.066,山东路桥
2026-01-30,000782,5.89,0.156,恒申新材
2026-01-30,000599,6.97,0.089,青岛双星
2025-12-25,002927,20.39,0.625,泰永长征
2026-01-30,000815,14.25,0.541,美利云
2025-12-25,002428,30.95,0.846,云南锗业
2026-01-30,600037,8.18,0.15,歌华有线
2026-01-30,001330,9.6,0.24,博纳影业
2025-12-25,605016,21.81,0.264,百龙创园
