date,code,price,dif,name
2026-06-12,002254,18.06,0.454,泰和新材
2026-06-12,605208,15.68,0.205,永茂泰
2026-06-12,002636,89.88,9.678,金安国纪
2026-06-12,000759,5.83,0.071,中百集团
2026-06-12,603697,11.45,0.044,有友食品
2026-06-12,000598,7.03,0.039,兴蓉环境
2026-06-12,603399,20.45,0.435,永杉锂业
2026-06-12,600353,28.69,2.302,旭光电子
2026-06-12,002203,23.44,0.435,海亮股份
2026-06-12,600179,4.56,0.023,安通控股
2026-06-12,603679,18.67,0.559,华体科技
2026-06-12,002171,13.59,0.411,楚江新材
2026-06-12,002963,19.17,0.268,豪尔赛
2026-06-12,600110,12.94,0.54,诺德股份
2026-06-12,601398,7.78,0.083,工商银行
2026-06-12,601233,22.3,0.211,桐昆股份
2026-06-12,603225,20.16,0.56,新凤鸣
2026-06-12,000510,19.37,0.699,新金路
2026-06-12,603015,13.27,0.128,弘讯科技
2026-06-12,600302,10.78,0.163,标准股份
2026-06-12,600459,24.99,1.021,贵研铂业
2026-06-12,603335,8.05,0.166,迪生力
2026-06-12,002824,28.85,0.572,和胜股份
2026-06-12,603500,12.86,0.426,祥和实业
2026-06-12,003025,16.25,0.268,思进智能
2026-06-12,600869,32.43,3.128,远东股份
2026-06-12,000630,7.1,0.043,铜陵有色
2026-06-12,000048,18.91,0.772,京基智农
2026-06-12,603823,43.01,5.265,百合花
