date,code,price,dif,name
2026-03-19,000048,21.4,0.918,京基智农
2026-03-19,002405,11.18,0.117,四维图新
2026-03-19,600156,8.69,0.089,华升股份
2026-03-19,000890,14.0,1.877,法尔胜
2026-03-19,603098,17.5,0.513,森特股份
2026-03-19,603105,11.45,0.262,芯能科技
2026-03-19,002636,33.6,2.414,金安国纪
2026-03-19,603985,19.76,0.581,恒润股份
2026-03-19,603817,9.07,0.394,海峡环保
2026-03-19,601187,7.63,0.065,厦门银行
2026-03-19,603017,13.79,0.35,中衡设计
2026-03-19,000617,10.71,0.21,中油资本
2026-03-19,600012,15.7,0.303,皖通高速
2026-03-19,603311,16.91,0.196,金海高科
2026-03-19,605299,13.9,0.442,舒华体育
2026-03-19,603628,15.22,0.204,清源股份
2026-03-19,000856,11.76,0.149,冀东装备
2026-03-19,003036,20.45,0.599,泰坦股份
2026-03-19,600429,5.73,0.084,三元股份
2026-03-19,603803,13.9,0.749,瑞斯康达
2026-03-19,603949,24.2,1.004,雪龙集团
2026-03-19,002730,21.59,1.275,电光科技
2026-03-19,601218,7.43,0.432,吉鑫科技
2026-03-19,600468,9.15,0.37,百利电气
