date,code,price,dif,name
2026-08-10,002022,5.42,0.077,科华生物
2026-09-01,002909,6.62,0.258,集泰股份
2026-09-01,601058,15.5,0.372,赛轮轮胎
2026-09-01,000753,4.97,0.054,漳州发展
2026-08-10,002458,9.99,0.176,益生股份
2026-08-10,600698,7.22,0.181,湖南天雁
2026-08-10,600784,8.22,0.154,鲁银投资
2026-09-01,605299,13.26,0.13,舒华体育
2026-08-10,603170,13.34,0.322,宝立食品
2026-08-10,600272,14.27,0.425,开开实业
2026-08-10,000419,5.02,0.039,通程控股
2026-08-10,000905,8.79,0.094,厦门港务
2026-09-01,600127,13.24,1.62,金健米业
2026-08-10,601101,13.39,0.351,昊华能源
2026-08-10,600746,6.99,0.219,江苏索普
2026-09-01,601366,3.83,0.06,利群股份
2026-08-10,600073,5.24,0.033,光明肉业
2026-09-01,000635,7.22,0.115,英 力 特
2026-09-01,603177,11.35,0.572,德创环保
2026-08-10,603999,5.65,0.061,读者传媒
2026-08-10,002440,13.87,0.722,闰土股份
2026-08-10,002481,4.3,0.04,双塔食品
2026-08-10,603161,15.49,0.222,科华控股
2026-08-10,603209,13.93,0.098,兴通股份
2026-08-10,002059,4.54,0.043,云南旅游
2026-09-01,600057,6.62,0.071,厦门象屿
2026-08-10,603123,9.86,0.272,翠微股份
2026-09-01,002045,9.52,0.26,国光电器
2026-09-01,600313,7.9,0.478,农发种业
2026-08-10,002588,8.84,0.062,史丹利
2026-09-01,002952,21.34,0.303,亚世光电
2026-09-01,600929,6.04,0.136,雪天盐业
2026-08-10,002727,11.74,0.181,一心堂
2026-09-01,603909,9.91,0.227,建发合诚
2026-08-10,603367,14.9,0.216,辰欣药业
2026-08-10,002818,10.93,0.026,富森美
2026-09-01,600618,10.73,0.067,氯碱化工
2026-08-10,603053,9.0,0.036,成都燃气
2026-08-10,600817,9.44,0.045,宇通重工
2026-08-10,002867,12.93,0.2,周大生
2026-08-10,002648,26.46,0.501,卫星化学
2026-09-01,603366,7.72,0.198,日出东方
2026-09-01,603817,5.82,0.048,海峡环保
2026-08-10,600628,6.19,0.038,新世界
2026-09-01,601398,8.15,0.111,工商银行
2026-09-01,000796,4.42,0.129,凯撒旅业
2026-09-01,002427,5.13,0.179,尤夫股份
2026-08-10,603976,28.09,0.549,正川股份
2026-09-01,002910,10.6,0.213,庄园牧场
2026-08-10,002998,8.17,0.162,优彩资源
2026-09-01,600138,7.33,0.042,中青旅
2026-09-01,600054,11.55,0.083,黄山旅游
2026-09-01,000407,4.31,0.071,胜利股份
2026-09-01,000505,7.74,0.469,京粮控股
2026-09-01,603878,5.19,0.037,武进不锈
2026-09-01,600838,8.6,0.304,上海九百
2026-08-10,605189,16.78,0.559,富春染织
2026-09-01,600828,4.37,0.082,茂业商业
2026-08-10,601598,6.68,0.227,中国外运
2026-08-10,600161,12.78,0.054,天坛生物
2026-08-10,002298,9.34,0.33,中电鑫龙
2026-09-01,601288,7.05,0.103,农业银行
2026-09-01,605303,24.62,0.705,园林股份
2026-08-10,000978,6.17,0.119,桂林旅游
2026-09-01,600371,13.96,1.371,万向德农
2026-09-01,000572,3.97,0.033,海马汽车
2026-08-10,002412,7.27,0.225,汉森制药
2026-09-01,603810,12.74,0.289,丰山集团
2026-09-01,002541,21.2,0.253,鸿路钢构
2026-08-10,002661,7.78,0.067,克明食品
2026-09-01,000155,12.6,0.079,川能动力
2026-08-10,603819,14.35,0.442,神力股份
2026-08-10,600971,8.43,0.191,恒源煤电
2026-08-10,600251,9.73,0.098,冠农股份
2026-08-10,600123,7.24,0.245,兰花科创
2026-08-10,002493,13.52,0.414,荣盛石化
2026-08-10,603110,26.5,0.814,东方材料
2026-09-01,000955,4.37,0.045,欣龙控股
2026-08-10,600267,14.24,0.526,海正药业
2026-09-01,000829,9.16,0.126,天音控股
2026-08-10,002774,17.0,0.484,快意电梯
2026-09-01,002644,8.81,0.25,佛慈制药
2026-08-10,601121,7.36,0.192,宝地矿业
2026-09-01,000735,5.9,0.16,罗 牛 山
