date,code,price,dif,name
2025-12-29,600058,11.52,0.434,五矿发展
2025-12-31,002196,15.87,0.524,方正电机
2025-12-31,600320,5.15,0.07,振华重工
2025-12-31,000852,7.27,0.017,石化机械
2025-12-31,600711,15.16,0.715,盛屯矿业
2025-12-31,002111,10.52,0.111,威海广泰
2025-12-31,002587,6.76,0.04,奥拓电子
2025-12-31,002520,6.3,0.032,日发精机
2025-12-31,603879,7.08,0.173,永悦科技
2025-12-31,603926,17.07,0.231,铁流股份
2025-12-31,002471,8.02,0.668,中超控股
2025-12-31,002658,9.03,0.047,雪迪龙
2025-12-31,000758,6.64,0.075,中色股份
2025-12-31,600776,16.5,0.684,东方通信
2025-12-31,603778,17.6,1.834,国晟科技
2025-12-31,000708,16.37,0.285,中信特钢
2025-12-31,000987,8.14,0.142,越秀资本
2025-12-31,600335,6.51,0.05,国机汽车
2025-12-31,600784,6.98,0.082,鲁银投资
2025-12-31,002571,11.76,0.7,德力股份
2025-12-31,000157,8.63,0.077,中联重科
2025-12-31,000678,15.03,0.223,襄阳轴承
2025-12-31,002949,15.55,0.288,华阳国际
2025-12-31,603359,9.54,0.228,东珠生态
2025-12-31,600768,14.0,0.145,宁波富邦
2025-12-29,002268,19.98,0.43,电科网安
2025-12-31,002250,13.38,0.22,联化科技
2025-12-31,605069,14.7,0.968,正和生态
2025-12-31,605155,17.2,0.166,西大门
2025-12-31,603331,14.25,0.439,百达精工
2025-12-31,002413,12.55,0.935,雷科防务
2025-12-31,600198,9.65,0.232,大唐电信
2025-12-29,002202,21.66,1.08,金风科技
2025-12-31,600973,7.3,0.345,宝胜股份
2025-12-31,603206,17.29,0.111,嘉环科技
2025-12-31,000039,10.09,0.285,中集集团
2025-12-31,000680,11.97,0.27,山推股份
2025-12-31,600176,17.1,0.311,中国巨石
2025-12-31,000973,14.7,0.723,佛塑科技
2025-12-31,600219,5.38,0.123,南山铝业
2025-12-31,000425,11.58,0.173,徐工机械
2025-12-31,601958,15.58,0.292,金钼股份
2025-12-31,600302,10.49,0.131,标准股份
2025-12-31,000589,5.18,0.039,贵州轮胎
2025-12-31,600927,16.07,0.253,永安期货
2025-12-31,002698,16.81,0.207,博实股份
2025-12-31,603700,13.59,0.138,宁水集团
2025-12-31,600029,8.01,0.219,南方航空
2025-12-29,603626,17.75,1.013,科森科技
2025-12-31,600435,15.42,0.283,北方导航
2025-12-31,002293,10.27,0.163,罗莱生活
2025-12-31,000863,6.23,0.348,三湘印象
2025-12-31,688387,12.9,1.316,信科移动
2025-12-31,600859,15.53,0.202,王府井
2025-12-31,002115,12.74,0.304,三维通信
2025-12-31,002416,12.58,0.086,爱施德
2025-12-31,002337,6.57,0.075,赛象科技
2025-12-31,603730,8.76,0.175,岱美股份
2025-12-31,002800,15.76,0.171,天顺股份
2025-12-31,003039,15.93,0.278,顺控发展
2025-12-31,600577,12.43,0.451,精达股份
2025-12-31,603703,14.58,0.532,盛洋科技
2025-12-31,002023,13.54,0.243,海特高新
2025-12-31,603586,19.08,0.128,金麒麟
2025-12-31,600192,10.14,0.111,长城电工
2025-12-31,002177,9.41,0.35,御银股份
2025-12-31,603055,9.44,0.04,台华新材
2025-12-31,688509,5.49,0.114,正元地信
2025-12-31,000700,14.38,0.745,模塑科技
2025-12-31,002582,11.05,0.185,好想你
2025-12-31,002324,15.99,0.658,普利特
2025-12-31,002367,8.06,0.132,康力电梯
2025-12-31,603967,13.73,0.23,中创物流
2025-12-31,002532,16.18,0.695,天山铝业
2025-12-31,600877,17.55,0.541,电科芯片
2025-12-31,600638,6.47,0.086,新黄浦
2025-12-31,000593,11.2,0.113,德龙汇能
2025-12-31,601111,9.37,0.193,中国国航
2025-12-31,600523,15.71,0.248,贵航股份
2025-12-31,600989,19.63,0.258,宝丰能源
2025-12-29,600783,23.21,1.39,鲁信创投
2025-12-31,605167,16.43,1.184,利柏特
2025-12-31,603085,11.85,0.27,天成自控
2025-12-31,000978,7.24,0.116,桂林旅游
2025-12-31,601886,8.16,0.031,江河集团
2025-12-31,603458,10.02,0.367,勘设股份
2025-12-31,688565,11.19,0.166,力源科技
2025-12-31,002537,9.06,0.144,海联金汇
2025-12-31,002651,11.69,0.044,利君股份
2025-12-31,002548,6.08,0.111,金新农
2025-12-31,000925,8.98,0.139,众合科技
2025-12-29,000878,19.3,0.409,云南铜业
2025-12-31,002766,6.05,0.149,索菱股份
2025-12-31,605555,18.3,0.082,德昌股份
2025-12-31,603028,9.32,0.247,赛福天
2025-12-31,600960,5.58,0.099,渤海汽车
2025-12-31,600372,13.42,0.244,中航机载
2025-12-31,603095,17.84,0.537,越剑智能
2025-12-31,600686,17.74,0.45,金龙汽车
2025-12-31,600230,15.26,0.454,沧州大化
2025-12-31,002588,9.98,0.071,史丹利
2025-12-31,002347,12.38,0.906,泰尔股份
2025-12-31,000737,15.39,0.15,北方铜业
2025-12-31,600469,6.94,0.009,风神股份
2025-12-31,600236,7.83,0.112,桂冠电力
2025-12-31,002204,7.65,0.194,大连重工
2025-12-31,002170,12.18,0.066,芭田股份
2025-12-31,002476,7.24,0.243,宝莫股份
2025-12-31,002735,18.03,0.492,王子新材
2025-12-31,002342,9.2,0.252,巨力索具
2025-12-31,600869,8.05,0.162,远东股份
2025-12-31,002465,15.75,0.703,海格通信
2025-12-31,688488,16.33,0.51,艾迪药业
2025-12-31,002928,11.05,0.1,华夏航空
2025-12-31,002194,13.05,0.098,武汉凡谷
2025-12-31,600889,16.9,0.388,南京化纤
2025-12-31,605599,16.37,0.327,菜百股份
2025-12-26,600721,12.24,0.48,百花医药
2025-12-31,603333,8.35,0.08,尚纬股份
2025-12-31,000060,5.85,0.108,中金岭南
2025-12-31,002579,12.18,0.145,中京电子
2025-12-31,601600,12.22,0.339,中国铝业
2025-12-31,000672,12.99,0.378,上峰水泥
2025-12-31,002545,18.45,0.364,东方铁塔
2025-12-31,600295,12.36,0.267,鄂尔多斯
2025-12-31,603608,10.3,0.434,天创时尚
2025-12-31,002758,10.07,0.068,浙农股份
2025-12-31,600115,6.0,0.185,中国东航
2025-12-31,603278,17.04,1.269,大业股份
2025-12-31,002871,18.0,0.511,伟隆股份
2025-12-31,001299,14.71,0.313,美能能源
2025-12-31,002969,12.66,1.955,嘉美包装
2025-12-31,603660,11.03,0.271,苏州科达
2025-12-31,000881,9.05,0.13,中广核技
2025-12-31,603889,7.95,0.058,新澳股份
2025-12-31,000703,10.77,0.764,恒逸石化
2025-12-31,603123,16.81,1.053,翠微股份
2025-12-31,600028,6.18,0.067,中国石化
2025-12-31,000630,6.01,0.141,铜陵有色
2025-12-31,600765,19.16,0.666,中航重机
2025-12-31,002152,13.81,0.185,广电运通
2025-12-31,601857,10.41,0.13,中国石油
2025-12-31,000612,11.02,0.259,焦作万方
2025-12-31,600000,12.44,0.145,浦发银行
2025-12-31,601611,13.48,0.337,中国核建
2025-12-31,603915,18.41,0.397,国茂股份
2025-12-31,600135,10.32,0.407,乐凯胶片
2025-12-31,000559,17.2,0.771,万向钱潮
2025-12-31,600724,5.76,0.083,宁波富达
2025-12-31,000919,7.95,0.132,金陵药业
2025-12-31,002340,8.36,0.11,格林美
2025-12-31,603936,12.7,0.32,博敏电子
2025-12-31,002696,7.07,0.016,百洋股份
2025-12-31,603993,20.0,0.736,洛阳钼业
2025-12-31,603885,14.88,0.21,吉祥航空
2025-12-31,600271,11.69,0.57,航天信息
2025-12-29,002346,20.4,0.474,柘中股份
2025-12-31,600843,12.54,0.176,上工申贝
2025-12-31,603969,10.11,0.098,银龙股份
2025-12-31,600682,8.74,0.192,南京新百
2025-12-31,688586,13.04,0.341,江航装备
