date,code,price,dif,name
2026-06-04,002171,12.72,0.19,楚江新材
2026-06-04,603328,13.07,0.056,依顿电子
2026-06-04,002585,11.8,0.904,双星新材
2026-06-04,002824,27.45,0.032,和胜股份
2026-06-04,600353,26.44,1.759,旭光电子
2026-06-04,600222,8.7,0.274,太龙药业
2026-06-04,603687,18.5,0.342,大胜达
2026-06-04,603997,15.15,0.509,继峰股份
2026-06-04,603990,22.96,1.731,麦迪科技
2026-06-04,002068,10.64,0.29,黑猫股份
2026-06-04,600188,27.27,1.17,兖矿能源
2026-06-04,002951,24.79,1.582,金时科技
2026-06-04,000823,17.41,0.279,超声电子
2026-06-04,002579,20.61,1.841,中京电子
2026-06-04,002806,20.68,1.318,华锋股份
2026-06-04,002636,54.0,2.961,金安国纪
2026-06-04,605018,16.71,0.722,长华集团
2026-06-04,000700,17.8,0.917,模塑科技
2026-06-04,600367,46.98,4.773,红星发展
2026-06-04,603386,17.24,0.613,骏亚科技
2026-06-04,002125,16.2,0.365,湘潭电化
2026-06-04,600179,4.59,0.027,安通控股
2026-06-04,002527,14.89,0.294,新时达
2026-06-04,601001,22.69,0.915,晋控煤业
2026-06-04,600226,6.71,0.259,亨通股份
2026-06-04,600667,16.36,1.125,太极实业
2026-06-04,002137,10.54,0.36,实益达
2026-06-04,002056,29.42,2.024,横店东磁
2026-06-04,603225,19.51,0.322,新凤鸣
2026-06-04,600869,26.5,2.044,远东股份
2026-06-04,600596,14.32,0.403,新安股份
2026-06-04,000670,9.67,0.287,盈方微
2026-06-04,603311,38.53,4.133,金海高科
2026-06-04,600459,24.24,0.697,贵研铂业
