date,code,price,dif,name
2026-07-07,603903,15.82,0.724,中持股份
2026-07-07,002301,8.33,0.099,齐心集团
2026-07-07,605377,9.67,0.144,华旺科技
2026-07-07,002457,14.99,0.366,青龙管业
2026-07-07,600379,16.9,0.707,宝光股份
2026-07-07,600470,6.9,0.167,六国化工
2026-07-07,000429,14.35,0.174,粤高速Ａ
2026-07-07,000520,4.59,0.088,凤凰航运
2026-07-07,002739,9.91,0.187,万达电影
2026-07-07,002258,13.61,0.119,利尔化学
2026-07-07,600179,4.8,0.061,安通控股
2026-07-07,002174,12.58,0.358,游族网络
2026-07-07,603137,20.83,1.323,恒尚节能
2026-07-07,002520,7.8,0.314,日发精机
2026-07-07,000779,8.74,0.15,甘咨询
2026-07-07,603725,13.9,0.638,天安新材
2026-07-07,002860,16.6,0.751,星帅尔
2026-07-07,600350,12.26,0.18,山东高速
2026-07-07,603135,14.18,0.429,中重科技
2026-07-07,002828,11.87,0.309,贝肯能源
2026-07-07,002345,10.43,0.175,潮宏基
2026-07-07,002077,19.07,0.365,大港股份
2026-07-07,000970,16.55,0.912,中科三环
2026-07-07,603638,26.5,0.771,艾迪精密
2026-07-07,000593,26.25,0.524,德龙汇能
2026-07-07,603823,72.45,9.16,百合花
