date,code,price,dif,name
2025-12-29,600058,11.52,0.434,五矿发展
2026-01-08,688223,6.39,0.122,晶科能源
2026-01-08,603901,14.62,0.345,永创智能
2026-01-08,688009,5.58,0.056,中国通号
2026-01-08,600352,11.27,0.147,浙江龙盛
2026-01-08,600320,5.17,0.1,振华重工
2026-01-08,000852,7.45,0.046,石化机械
2026-01-08,603995,18.8,0.255,甬金股份
2026-01-08,002400,9.43,0.161,省广集团
2026-01-08,002111,10.7,0.167,威海广泰
2026-01-08,002520,6.4,0.047,日发精机
2026-01-08,600678,14.48,0.665,四川金顶
2026-01-08,000059,5.59,0.102,华锦股份
2026-01-08,002036,12.19,0.386,联创电子
2026-01-08,603926,18.09,0.445,铁流股份
2026-01-08,002131,6.78,0.348,利欧股份
2026-01-08,000801,17.76,0.272,四川九洲
2026-01-08,002658,9.2,0.115,雪迪龙
2026-01-06,603778,21.3,2.345,国晟科技
2026-01-08,002858,15.66,0.162,力盛体育
2026-01-08,002782,19.1,0.185,可立克
2026-01-08,603279,17.42,0.289,景津装备
2026-01-08,000987,9.21,0.394,越秀资本
2026-01-08,000501,10.3,0.091,武商集团
2026-01-08,601319,9.8,0.27,中国人保
2026-01-08,603528,11.22,0.347,多伦科技
2026-01-06,002601,20.91,0.483,龙佰集团
2026-01-08,601615,16.75,0.574,明阳智能
2026-01-08,600039,10.3,0.144,四川路桥
2026-01-08,002123,13.05,0.206,梦网科技
2026-01-08,600784,7.24,0.144,鲁银投资
2026-01-08,600128,11.14,0.073,苏豪弘业
2026-01-08,002383,14.47,1.046,合众思壮
2026-01-06,603282,20.29,0.131,亚光股份
2026-01-08,000678,15.87,0.307,襄阳轴承
2026-01-08,600860,12.85,0.084,京城股份
2026-01-08,002277,8.11,0.162,友阿股份
2026-01-08,002552,17.32,0.164,宝鼎科技
2026-01-08,002208,13.29,0.381,合肥城建
2026-01-08,600707,6.87,0.187,彩虹股份
2026-01-08,603359,9.6,0.26,东珠生态
2026-01-08,000561,13.35,0.422,烽火电子
2026-01-08,600237,9.58,0.232,铜峰电子
2026-01-08,603328,11.27,0.074,依顿电子
2026-01-08,002029,12.76,0.351,七 匹 狼
2026-01-08,603017,12.09,0.252,中衡设计
2026-01-08,003025,14.6,0.097,思进智能
2026-01-08,600768,14.67,0.313,宁波富邦
2025-12-29,002268,19.98,0.43,电科网安
2026-01-08,601882,19.99,0.11,海天精工
2026-01-08,000922,14.5,0.327,佳电股份
2026-01-08,605336,16.65,0.265,帅丰电器
2026-01-08,002250,16.16,0.63,联化科技
2026-01-08,002366,8.83,0.163,融发核电
2026-01-08,603966,13.05,0.384,法兰泰克
2026-01-08,600353,17.72,0.389,旭光电子
2026-01-08,002538,6.66,0.065,司尔特
2026-01-08,002413,17.69,2.07,雷科防务
2026-01-08,600198,10.91,0.441,大唐电信
2025-12-29,002202,21.66,1.08,金风科技
2026-01-08,600973,7.96,0.471,宝胜股份
2026-01-08,600586,6.09,0.054,金晶科技
2026-01-08,603206,17.81,0.204,嘉环科技
2026-01-08,002072,8.05,0.154,凯瑞德
2026-01-08,000928,6.68,0.032,中钢国际
2026-01-08,688425,5.34,0.039,铁建重工
2026-01-08,002171,14.03,0.446,楚江新材
2026-01-08,002174,12.86,0.214,游族网络
2026-01-08,002107,7.13,0.125,沃华医药
2026-01-08,002044,5.57,0.038,美年健康
2026-01-08,600589,8.81,0.212,大位科技
2026-01-08,002328,6.95,0.062,新朋股份
2026-01-08,600468,8.02,0.256,百利电气
2026-01-08,601226,8.36,0.117,华电科工
2026-01-08,688033,8.6,0.388,天宜新材
2026-01-08,002729,16.31,0.057,好利科技
2026-01-08,600302,10.97,0.183,标准股份
2026-01-08,603037,17.03,0.521,凯众股份
2026-01-08,000533,9.15,0.142,顺钠股份
2026-01-08,603058,9.63,0.101,永吉股份
2026-01-08,002427,6.8,0.071,尤夫股份
2026-01-08,002358,5.8,0.035,森源电气
2026-01-08,000636,17.21,0.188,风华高科
2026-01-08,600838,13.86,0.86,上海九百
2026-01-08,002361,15.85,2.156,神剑股份
2026-01-06,600435,18.02,0.623,北方导航
2026-01-08,000837,13.28,0.171,秦川机床
2026-01-08,601179,10.55,0.372,中国西电
2026-01-08,000863,6.41,0.38,三湘印象
2026-01-08,002115,13.38,0.458,三维通信
2026-01-08,002416,12.85,0.176,爱施德
2026-01-08,002968,12.46,0.102,新大正
2026-01-08,002099,6.86,0.142,海翔药业
2026-01-08,603269,13.71,0.259,海鸥股份
2026-01-08,002337,6.68,0.099,赛象科技
2026-01-08,600819,8.83,0.068,耀皮玻璃
2026-01-08,600226,5.63,0.279,亨通股份
2026-01-06,688221,22.4,0.562,前沿生物
2026-01-08,600880,5.88,0.12,博瑞传播
2026-01-08,002800,16.04,0.268,天顺股份
2026-01-08,601777,11.9,0.186,千里科技
2026-01-08,002852,10.98,0.03,道道全
2026-01-08,000411,13.0,0.243,英特集团
2026-01-08,600884,14.0,0.103,杉杉股份
2026-01-08,600273,9.51,0.236,嘉化能源
2026-01-08,600577,13.88,0.777,精达股份
2026-01-08,603703,16.68,0.78,盛洋科技
2026-01-08,603515,18.72,0.156,欧普照明
2026-01-08,600736,7.25,0.334,苏州高新
2026-01-08,002023,15.04,0.396,海特高新
2026-01-08,600397,8.24,0.299,江钨装备
2026-01-08,002112,15.28,0.285,三变科技
2026-01-08,600312,18.85,0.276,平高电气
2026-01-08,600192,10.51,0.206,长城电工
2026-01-08,000850,5.72,0.238,华茂股份
2026-01-08,000985,19.84,0.08,大庆华科
2026-01-08,002232,19.97,0.208,启明信息
2026-01-08,600284,8.78,0.16,浦东建设
2026-01-08,688485,18.83,0.596,九州一轨
2026-01-08,002255,13.71,0.328,海陆重工
2026-01-08,688512,11.56,0.108,慧智微
2026-01-08,603305,17.36,0.781,旭升集团
2026-01-08,600590,10.39,0.177,泰豪科技
2026-01-08,600528,8.39,0.051,中铁工业
2026-01-08,600558,6.34,0.131,大西洋
2026-01-08,601117,8.19,0.086,中国化学
2026-01-08,603928,17.5,0.162,兴业股份
2026-01-08,002041,9.68,0.038,登海种业
2026-01-08,600100,9.25,0.13,同方股份
2026-01-08,002582,11.96,0.344,好想你
2026-01-06,002324,19.35,1.167,普利特
2026-01-08,688653,13.03,0.103,康希通信
2026-01-08,603169,12.46,0.434,兰石重装
2026-01-08,600550,11.63,0.402,保变电气
2026-01-08,603316,15.49,0.16,诚邦股份
2026-01-08,002367,8.16,0.212,康力电梯
2026-01-08,000823,14.11,0.159,超声电子
2026-01-08,603132,15.14,0.284,金徽股份
2026-01-08,002600,16.43,0.374,领益智造
2026-01-08,002452,8.65,0.127,长高电新
2026-01-08,600583,5.77,0.036,海油工程
2026-01-08,002451,10.99,0.104,摩恩电气
2026-01-08,603977,14.95,0.465,国泰集团
2026-01-08,000026,17.18,0.32,飞亚达
2026-01-08,000803,7.83,0.179,山高环能
2026-01-08,601700,5.87,0.166,风范股份
2026-01-08,603317,12.82,0.01,天味食品
2026-01-08,600877,18.35,0.688,电科芯片
2026-01-08,002669,15.76,0.479,康达新材
2026-01-08,000593,12.11,0.196,德龙汇能
2026-01-08,601890,10.94,0.09,亚星锚链
2026-01-08,600523,16.27,0.34,贵航股份
2026-01-08,603219,17.63,0.261,富佳股份
2026-01-08,600266,6.75,0.377,城建发展
2026-01-06,600989,20.38,0.393,宝丰能源
2025-12-29,600783,23.21,1.39,鲁信创投
2026-01-08,002602,19.06,0.25,ST华通
2026-01-08,000682,12.42,0.086,东方电子
2026-01-08,601002,5.26,0.026,晋亿实业
2026-01-08,000576,10.93,0.098,甘化科工
2026-01-08,002297,12.62,0.729,博云新材
2026-01-08,601886,8.8,0.211,江河集团
2026-01-08,600601,12.99,0.257,方正科技
2026-01-06,002757,23.56,0.928,南兴股份
2026-01-08,688728,15.94,0.182,格科微
2026-01-08,688096,8.96,0.201,京源环保
2026-01-08,000990,8.15,0.116,诚志股份
2026-01-06,603115,20.76,0.273,海星股份
2026-01-08,002114,8.84,0.06,罗平锌电
2026-01-08,002599,8.52,0.091,盛通股份
2026-01-08,002774,13.59,0.552,快意电梯
2026-01-08,603458,12.05,0.839,勘设股份
2026-01-08,002339,9.61,0.268,积成电子
2026-01-08,002643,15.73,0.403,万润股份
2026-01-08,002090,12.38,0.112,金智科技
2026-01-08,688432,13.7,0.17,有研硅
2026-01-08,002772,16.1,0.638,众兴菌业
2026-01-08,603125,18.94,0.148,常青科技
2026-01-08,000825,5.44,0.22,太钢不锈
2026-01-08,002651,12.24,0.128,利君股份
2026-01-08,002815,14.14,0.127,崇达技术
2026-01-08,603588,9.08,0.354,高能环境
2026-01-08,002271,14.59,0.294,东方雨虹
2026-01-08,002548,6.27,0.187,金新农
2026-01-08,600257,7.22,0.159,大湖股份
2026-01-08,688556,13.91,0.561,高测股份
2026-01-08,002585,7.5,0.304,双星新材
2026-01-08,002153,11.34,0.111,石基信息
2025-12-29,000878,19.3,0.409,云南铜业
2026-01-08,002888,19.79,0.029,惠威科技
2026-01-08,600775,17.89,1.104,南京熊猫
2026-01-08,603103,18.69,0.324,横店影视
2026-01-08,000948,18.65,0.24,南天信息
2026-01-08,600258,17.07,0.315,首旅酒店
2026-01-08,002766,7.2,0.432,索菱股份
2026-01-08,600960,5.76,0.13,渤海汽车
2026-01-08,002648,18.82,0.369,卫星化学
2026-01-08,002378,15.64,0.579,章源钨业
2026-01-08,600372,15.41,0.49,中航机载
2026-01-08,600686,18.33,0.554,金龙汽车
2026-01-08,600497,7.93,0.299,驰宏锌锗
2026-01-08,688548,19.0,1.126,广钢气体
2026-01-08,603687,10.43,0.302,大胜达
2026-01-08,600733,8.35,0.108,北汽蓝谷
2026-01-08,000862,6.05,0.035,银星能源
