date,code,price,dif,name
2026-01-23,688707,15.75,0.282,振华新材
2025-12-25,600141,34.9,0.771,兴发集团
2026-01-28,000906,6.25,0.06,浙商中拓
2026-01-23,688223,6.9,0.115,晶科能源
2026-01-28,000582,9.98,0.155,北部湾港
2026-01-28,002246,23.84,1.332,北化股份
2026-01-23,688219,13.13,0.24,会通股份
2025-12-25,001360,23.76,1.43,南矿集团
2026-01-28,600961,24.88,1.709,株冶集团
2026-01-23,688009,5.63,0.038,中国通号
2025-12-25,600030,28.96,0.115,中信证券
2026-01-28,600352,14.75,0.771,浙江龙盛
2025-12-25,002759,45.0,0.779,天际股份
2026-01-28,000726,7.8,0.156,鲁  泰Ａ
2026-01-28,600116,6.83,0.068,三峡水利
2026-01-28,600732,14.41,0.176,爱旭股份
2026-01-28,603900,10.53,0.259,莱绅通灵
2025-12-25,605255,171.16,13.386,天普股份
2025-12-25,600320,4.87,0.01,振华重工
2025-12-25,605005,20.55,0.347,合兴股份
2026-01-28,000852,8.3,0.231,石化机械
2026-01-28,601001,15.04,0.19,晋控煤业
2025-12-25,002389,24.0,0.334,航天彩虹
2025-12-25,002870,39.69,0.26,香山股份
2026-01-28,603980,6.03,0.154,吉华集团
2025-12-25,001400,74.56,1.495,江顺科技
2026-01-28,000059,6.08,0.202,华锦股份
2026-01-28,002890,16.76,0.45,弘宇股份
2026-01-28,600714,16.56,0.944,金瑞矿业
2025-12-25,001259,30.12,0.076,利仁科技
2026-01-28,600367,21.17,0.82,红星发展
2025-12-25,002134,26.5,0.693,天津普林
2025-12-25,002937,22.93,0.852,兴瑞科技
2026-01-28,603138,18.46,0.892,海量数据
2026-01-28,601118,7.14,0.222,海南橡胶
2026-01-19,688681,20.26,0.496,科汇股份
2025-12-25,000733,51.6,0.642,振华科技
2026-01-23,688173,17.2,0.487,希荻微
2025-12-25,605598,61.9,3.656,上海港湾
2025-12-25,000887,22.95,0.239,中鼎股份
2026-01-28,000758,9.0,0.488,中色股份
2025-12-25,600426,31.62,0.85,华鲁恒升
2025-12-25,603016,28.7,0.434,新宏泰
2025-12-25,001268,38.45,1.122,联合精密
2025-12-25,601698,25.74,0.956,中国卫通
2025-12-25,000977,66.33,0.718,浪潮信息
2026-01-28,002782,23.33,1.089,可立克
2025-12-25,002149,46.2,6.149,西部材料
2025-12-25,605389,74.0,1.853,长龄液压
2025-12-25,002683,43.06,0.634,广东宏大
2025-12-25,605090,40.74,1.552,九丰能源
2026-01-28,603279,18.9,0.47,景津装备
2025-12-25,603150,40.7,0.735,万朗磁塑
2025-12-25,001226,45.02,1.151,拓山重工
2026-01-28,000783,8.86,0.122,长江证券
2025-12-25,603083,125.8,3.811,剑桥科技
2026-01-28,603916,13.64,0.838,苏博特
2026-01-28,002601,22.49,0.832,龙佰集团
2026-01-28,000422,17.09,0.574,湖北宜化
2025-12-25,603063,34.97,0.876,禾望电气
2025-12-25,002983,23.37,0.444,芯瑞达
2026-01-28,603018,8.18,0.075,华设集团
2026-01-28,601615,24.76,2.507,明阳智能
2026-01-28,600088,17.71,0.273,中视传媒
2026-01-28,605399,15.68,0.232,晨光新材
2026-01-28,000755,5.36,0.04,山西高速
2025-12-25,002935,22.09,0.631,天奥电子
2026-01-28,600125,6.59,0.045,铁龙物流
2025-12-25,605123,97.9,5.052,派克新材
2026-01-28,603212,18.0,0.77,赛伍技术
2026-01-28,002040,10.86,0.129,南 京 港
2025-12-25,601688,23.68,0.482,华泰证券
2025-12-25,000547,25.6,2.98,航天发展
2026-01-28,002237,21.41,1.456,恒邦股份
2026-01-28,605337,13.62,0.175,李子园
2025-12-25,600875,25.1,0.805,东方电气
2026-01-28,002556,6.46,0.116,辉隆股份
2026-01-28,002552,20.9,0.83,宝鼎科技
2025-12-25,002885,27.53,0.282,京泉华
2026-01-28,002229,16.42,0.018,鸿博股份
2025-12-25,603119,99.25,0.136,浙江荣泰
2026-01-28,000818,22.4,0.471,航锦科技
2026-01-28,002716,19.24,2.689,湖南白银
2025-12-25,603920,43.81,0.778,世运电路
2026-01-28,002096,14.11,0.174,易普力
