date,code,price,dif,name
2026-05-08,603022,11.69,0.22,新通联
2026-05-08,002669,14.35,0.145,康达新材
2026-05-08,603335,7.42,0.328,迪生力
2026-05-14,000950,6.75,0.138,重药控股
2026-05-08,002806,14.9,0.115,华锋股份
2026-05-08,603738,47.01,4.682,泰晶科技
2026-05-08,605228,15.33,0.214,神通科技
2026-05-08,600158,13.49,0.41,中体产业
2026-05-14,600586,7.64,0.263,金晶科技
2026-05-14,600353,21.1,1.087,旭光电子
2026-05-08,605077,18.65,0.75,华康股份
2026-05-08,600719,9.09,0.488,大连热电
2026-05-12,605055,13.65,0.799,迎丰股份
2026-05-08,002921,32.1,1.571,联诚精密
2026-05-08,600235,7.03,0.037,民丰特纸
2026-05-08,002448,16.3,0.248,中原内配
2026-05-08,600137,24.1,0.455,浪莎股份
2026-05-12,603385,12.44,0.826,惠达卫浴
2026-05-08,000565,8.14,0.123,渝三峡Ａ
2026-05-08,000600,9.93,0.12,建投能源
2026-05-08,003036,41.91,3.851,泰坦股份
2026-05-08,600151,15.39,0.287,航天机电
2026-05-12,600855,20.67,0.458,航天长峰
2026-05-14,002600,16.4,0.451,领益智造
2026-05-08,002012,7.13,0.024,凯恩股份
2026-05-08,002023,13.25,0.451,海特高新
2026-05-08,000026,19.9,0.95,飞亚达
2026-05-14,600163,6.96,0.092,中闽能源
2026-05-14,600189,8.84,0.215,泉阳泉
2026-05-08,600099,11.84,0.157,林海股份
2026-05-08,601882,23.79,0.561,海天精工
2026-05-08,600768,19.32,0.49,宁波富邦
2026-05-08,603638,24.79,0.898,艾迪精密
2026-05-08,603110,24.38,1.751,东方材料
2026-05-14,603162,19.18,1.238,海通发展
2026-05-08,600973,7.61,0.131,宝胜股份
2026-05-14,002208,19.8,1.152,合肥城建
2026-05-14,600172,11.83,0.64,黄河旋风
2026-05-14,603311,23.1,1.386,金海高科
2026-05-08,002494,6.35,0.223,华斯股份
2026-05-08,002678,6.28,0.137,珠江钢琴
2026-05-14,000819,17.08,0.299,岳阳兴长
2026-05-08,002492,8.23,0.069,恒基达鑫
2026-05-08,600226,5.65,0.105,亨通股份
2026-05-08,601789,6.22,0.107,宁波建工
2026-05-08,600736,9.86,0.776,苏州高新
2026-05-08,002331,9.72,0.288,皖通科技
2026-05-08,603012,9.55,0.23,创力集团
2026-05-12,001210,24.3,0.411,金房能源
2026-05-08,600703,15.28,0.28,三安光电
2026-05-08,002559,10.88,0.195,亚威股份
2026-05-08,000922,15.53,0.292,佳电股份
2026-05-08,605151,22.82,0.787,西上海
2026-05-08,000582,13.67,0.46,北部湾港
2026-05-08,603165,18.61,0.772,荣晟环保
2026-05-14,600497,10.88,0.497,驰宏锌锗
2026-05-12,002611,18.79,0.297,东方精工
2026-05-08,605069,15.88,0.657,正和生态
2026-05-14,600667,12.66,0.627,太极实业
2026-05-08,603990,15.94,0.129,麦迪科技
2026-05-08,603819,15.3,0.509,神力股份
2026-05-08,002708,14.33,0.283,光洋股份
2026-05-08,600776,18.51,0.465,东方通信
