date,code,price,dif,name
2026-04-20,605222,31.24,1.741,起帆电缆
2026-04-20,002342,19.47,1.33,巨力索具
2026-04-20,600748,5.44,0.068,上实发展
2026-04-20,603515,20.77,0.319,欧普照明
2026-04-20,002297,19.46,1.335,博云新材
2026-04-20,600724,7.15,0.168,宁波富达
2026-04-20,002825,11.48,0.186,纳尔股份
2026-04-20,002998,9.37,0.236,优彩资源
2026-04-20,603012,8.88,0.224,创力集团
2026-04-20,002611,17.93,0.092,东方精工
2026-04-20,002565,20.29,0.814,顺灏股份
2026-04-20,603890,20.11,1.199,春秋电子
2026-04-20,002802,15.69,0.485,洪汇新材
2026-04-20,603876,26.18,1.432,鼎胜新材
2026-04-20,002471,9.54,0.148,中超控股
2026-04-20,603803,15.7,0.856,瑞斯康达
2026-04-20,002887,11.74,0.066,绿茵生态
2026-04-20,603101,10.08,0.27,汇嘉时代
2026-04-20,002209,16.77,0.215,达 意 隆
2026-04-20,603335,6.7,0.11,迪生力
2026-04-20,601002,6.68,0.22,晋亿实业
2026-04-20,603819,14.62,0.493,神力股份
2026-04-20,600590,17.42,0.521,泰豪科技
2026-04-20,002725,17.02,0.199,跃岭股份
2026-04-20,600719,7.45,0.118,大连热电
2026-04-20,600817,12.77,0.256,宇通重工
2026-04-20,601398,7.57,0.043,工商银行
2026-04-20,600773,22.69,1.365,西藏城投
2026-04-20,001338,13.75,0.189,永顺泰
2026-04-20,603685,31.03,0.868,晨丰科技
2026-04-20,002203,17.91,0.75,海亮股份
2026-04-20,002418,6.81,0.396,康盛股份
2026-04-20,605388,8.31,0.335,均瑶健康
2026-04-20,000626,8.72,0.149,远大控股
2026-04-20,603909,13.96,0.58,建发合诚
2026-04-20,002361,20.63,1.604,神剑股份
2026-04-20,002772,19.0,0.258,众兴菌业
2026-04-20,600330,23.9,1.359,天通股份
2026-04-20,003018,43.14,3.578,金富科技
2026-04-20,603601,15.57,0.709,再升科技
2026-04-20,600973,7.57,0.106,宝胜股份
2026-04-20,600152,13.93,0.964,维科技术
2026-04-20,603637,15.42,0.708,镇海股份
2026-04-20,002795,8.38,0.157,永和智控
2026-04-20,603088,13.87,0.351,宁波精达
2026-04-20,002491,16.64,1.368,通鼎互联
2026-04-20,000695,15.27,0.422,滨海能源
2026-04-20,601288,7.19,0.088,农业银行
2026-04-20,002272,20.64,0.567,川润股份
2026-04-20,002579,13.25,0.278,中京电子
2026-04-20,600137,22.69,0.036,浪莎股份
2026-04-20,002798,7.12,0.147,帝欧水华
2026-04-20,002246,27.05,0.701,北化股份
2026-04-20,000829,11.01,0.095,天音控股
2026-04-20,603269,15.94,0.342,海鸥股份
2026-04-20,603045,36.55,1.405,福达合金
2026-04-20,600929,7.22,0.26,雪天盐业
2026-04-20,002576,19.04,0.112,通达动力
2026-04-20,600732,16.07,0.316,爱旭股份
2026-04-20,002667,28.83,0.872,威领股份
2026-04-20,600707,8.57,0.396,彩虹股份
2026-04-20,600338,21.35,0.858,西藏珠峰
2026-04-20,001313,8.41,0.217,粤海饲料
2026-04-20,605208,16.38,0.541,永茂泰
2026-04-20,002181,14.12,0.703,粤 传 媒
2026-04-20,002560,15.27,1.047,通达股份
2026-04-20,600012,15.59,0.139,皖通高速
2026-04-20,600749,20.29,0.882,西藏旅游
2026-04-20,600538,6.82,0.054,国发股份
2026-04-20,603738,31.52,1.809,泰晶科技
2026-04-20,000949,8.04,0.182,新乡化纤
2026-04-20,600236,10.21,0.124,桂冠电力
2026-04-20,603165,16.77,0.477,荣晟环保
2026-04-20,002631,7.51,0.199,德尔未来
2026-04-20,605228,15.27,0.328,神通科技
2026-04-20,603032,23.31,0.963,德新科技
2026-04-20,000007,13.83,0.115,全新好
2026-04-20,600099,11.5,0.116,林海股份
2026-04-20,600268,16.24,0.37,国电南自
2026-04-20,002695,11.62,0.141,煌上煌
2026-04-20,002810,26.21,1.443,山东赫达
2026-04-20,000967,14.1,1.264,盈峰环境
2026-04-20,603458,12.4,0.408,勘设股份
2026-04-20,002033,11.02,0.302,丽江股份
2026-04-20,601068,6.37,0.087,中铝国际
2026-04-20,600135,11.19,0.165,乐凯胶片
