date,code,price,dif,name
2026-04-02,600428,9.6,0.314,中远海特
2026-04-02,000155,16.97,0.669,川能动力
2026-04-02,000586,17.15,0.207,汇源通信
2026-04-02,603707,9.95,0.029,健友股份
2026-04-02,603685,32.24,1.309,晨丰科技
2026-04-02,002795,8.06,0.121,永和智控
2026-04-02,600522,29.32,0.933,中天科技
2026-04-02,000065,15.17,0.483,北方国际
2026-04-02,600127,7.47,0.083,金健米业
2026-04-02,605299,22.94,2.387,舒华体育
2026-04-02,002361,17.29,0.799,神剑股份
2026-04-02,600080,8.79,0.064,金花股份
2026-04-02,002730,29.49,2.666,电光科技
2026-04-02,000890,15.9,1.943,法尔胜
2026-04-02,003018,30.51,1.659,金富科技
2026-04-02,000070,19.37,0.474,特发信息
2026-04-02,600901,6.71,0.074,江苏金租
2026-04-02,605056,25.07,0.449,咸亨国际
2026-04-02,000593,16.98,0.352,德龙汇能
2026-04-02,002729,20.18,0.325,好利科技
2026-04-02,603985,19.89,0.652,恒润股份
2026-04-02,002082,34.54,3.646,万邦德
2026-04-02,603819,13.61,0.211,神力股份
2026-04-02,601133,18.92,0.426,柏诚股份
2026-04-02,600268,15.18,0.31,国电南自
2026-04-02,600222,7.47,0.056,太龙药业
2026-04-02,603778,29.16,2.481,国晟科技
2026-04-02,001338,13.41,0.127,永顺泰
2026-04-02,600769,13.97,0.157,祥龙电业
2026-04-02,603227,10.06,0.29,雪峰科技
2026-04-02,002491,12.0,0.521,通鼎互联
2026-04-02,001299,13.92,0.021,美能能源
2026-04-02,601187,7.8,0.083,厦门银行
2026-04-02,600158,11.59,0.338,中体产业
2026-04-02,600110,9.34,0.387,诺德股份
2026-04-02,002634,9.21,0.521,棒杰股份
2026-04-02,603042,21.76,0.413,华脉科技
2026-04-02,605222,22.93,0.313,起帆电缆
2026-04-02,002675,15.45,0.299,东诚药业
2026-04-02,600643,5.16,0.043,爱建集团
2026-04-02,600007,21.24,0.183,中国国贸
2026-04-02,000703,12.73,0.11,恒逸石化
2026-04-02,603990,15.33,0.078,麦迪科技
2026-04-02,603515,19.43,0.114,欧普照明
2026-04-02,600869,14.19,0.305,远东股份
