date,code,price,dif,name
2026-03-11,601611,17.28,0.381,中国核建
2026-03-11,002706,12.89,0.347,良信股份
2026-03-11,600110,8.2,0.221,诺德股份
2026-03-11,603218,14.87,0.229,日月股份
2026-03-11,600854,5.45,0.027,春兰股份
2026-03-11,000048,19.54,0.479,京基智农
2026-03-11,002782,28.78,1.343,可立克
2026-03-11,603823,17.79,0.036,百合花
2026-03-11,001338,13.1,0.129,永顺泰
2026-03-11,002648,27.93,1.526,卫星化学
2026-03-11,600769,15.02,0.281,祥龙电业
2026-03-11,002248,15.58,0.527,华东数控
2026-03-11,002459,12.4,0.092,晶澳科技
2026-03-11,002208,16.18,0.512,合肥城建
2026-03-11,002350,15.54,1.445,北京科锐
2026-03-11,600629,23.04,0.389,华建集团
2026-03-11,600970,11.38,0.12,中材国际
2026-03-11,002166,9.37,0.025,莱茵生物
2026-03-11,002202,30.24,0.849,金风科技
2026-03-11,600886,14.65,0.288,国投电力
2026-03-11,002418,5.13,0.053,康盛股份
2026-03-11,600522,30.01,2.163,中天科技
2026-03-11,002056,22.83,0.498,横店东磁
2026-03-11,000953,7.39,0.009,河化股份
2026-03-11,002576,19.58,0.364,通达动力
2026-03-11,002322,14.47,0.299,理工能科
2026-03-11,603158,12.25,0.131,腾龙股份
2026-03-11,600722,14.0,1.482,金牛化工
2026-03-11,002587,7.16,0.026,奥拓电子
2026-03-11,603042,20.21,0.551,华脉科技
2026-03-11,600578,5.58,0.075,京能电力
2026-03-11,002729,19.66,0.165,好利科技
2026-03-11,002082,19.05,0.623,万邦德
2026-03-11,600241,9.28,0.102,时代万恒
2026-03-11,002198,8.07,0.181,嘉应制药
2026-03-11,000949,7.69,0.206,新乡化纤
2026-03-11,601700,6.9,0.145,风范股份
2026-03-11,002302,6.54,0.069,西部建设
2026-03-11,600929,6.58,0.138,雪天盐业
2026-03-11,002972,12.61,0.031,科安达
2026-03-11,002511,9.04,0.146,中顺洁柔
2026-03-11,600470,8.66,0.511,六国化工
2026-03-11,003003,14.39,0.095,天元股份
2026-03-11,603165,15.57,0.221,荣晟环保
2026-03-11,603098,16.06,0.208,森特股份
2026-03-11,002394,16.36,0.329,联发股份
2026-03-11,002863,6.07,0.002,今飞凯达
2026-03-11,000403,14.38,0.083,派林生物
2026-03-11,600719,6.78,0.079,大连热电
2026-03-11,002337,6.97,0.067,赛象科技
2026-03-11,002879,24.19,0.741,长缆科技
2026-03-11,002053,12.7,0.226,云南能投
2026-03-11,603105,10.95,0.149,芯能科技
2026-03-11,603985,18.35,0.525,恒润股份
2026-03-11,002235,11.16,0.142,安妮股份
2026-03-11,603817,7.61,0.07,海峡环保
2026-03-11,603356,21.32,0.915,华菱精工
2026-03-11,603017,13.38,0.227,中衡设计
2026-03-11,003025,15.37,0.12,思进智能
2026-03-11,603227,9.06,0.118,雪峰科技
2026-03-11,600158,11.15,0.367,中体产业
2026-03-11,000507,5.65,0.052,珠海港
2026-03-11,600012,14.74,0.06,皖通高速
2026-03-11,002667,33.01,3.076,威领股份
2026-03-11,603871,15.94,0.451,嘉友国际
