date,code,price,dif,name
2026-06-02,601677,19.68,0.549,明泰铝业
2026-06-02,002171,11.97,0.054,楚江新材
2026-06-02,600886,14.46,0.168,国投电力
2026-06-02,002585,11.22,0.841,双星新材
2026-06-02,002319,12.24,0.05,乐通股份
2026-06-02,002871,22.81,0.685,伟隆股份
2026-06-02,603697,11.35,0.123,有友食品
2026-06-02,600222,8.17,0.203,太龙药业
2026-06-02,603687,17.89,0.034,大胜达
2026-06-02,000598,7.17,0.071,兴蓉环境
2026-06-02,603272,46.01,3.962,联翔股份
2026-06-02,603997,15.08,0.378,继峰股份
2026-06-02,603990,22.01,1.395,麦迪科技
2026-06-02,600188,23.86,0.579,兖矿能源
2026-06-02,002951,21.34,0.858,金时科技
2026-06-02,600012,17.6,0.371,皖通高速
2026-06-02,002579,20.76,1.536,中京电子
2026-06-02,002806,20.33,1.075,华锋股份
2026-06-02,002251,4.88,0.152,步步高
2026-06-02,002438,17.3,0.116,江苏神通
2026-06-02,600367,38.84,3.197,红星发展
2026-06-02,000630,7.08,0.124,铜陵有色
2026-06-02,600857,16.53,0.781,宁波中百
2026-06-02,000510,19.58,0.855,新金路
2026-06-02,603386,17.1,0.546,骏亚科技
2026-06-02,002348,14.91,1.123,高乐股份
2026-06-02,603002,18.38,1.075,宏昌电子
2026-06-02,002125,15.14,0.146,湘潭电化
2026-06-02,000755,5.35,0.039,山西高速
2026-06-02,002527,14.64,0.238,新时达
2026-06-02,601001,20.65,0.421,晋控煤业
2026-06-02,000862,7.16,0.065,银星能源
2026-06-02,600667,14.94,0.915,太极实业
2026-06-02,000716,6.06,0.198,黑芝麻
2026-06-02,002137,9.45,0.144,实益达
2026-06-02,000993,14.72,0.358,闽东电力
2026-06-02,600869,25.28,1.658,远东股份
2026-06-02,600596,13.09,0.191,新安股份
2026-06-02,600546,14.42,0.412,山煤国际
2026-06-02,603633,9.06,0.153,徕木股份
2026-06-02,603311,34.1,3.387,金海高科
2026-06-02,001210,36.86,2.684,金房能源
2026-06-02,000582,14.05,0.573,北部湾港
2026-06-02,600007,21.79,0.064,中国国贸
2026-06-02,600459,23.45,0.344,贵研铂业
2026-06-02,603890,30.02,2.432,春秋电子
