date,code,price,dif,name
2026-06-16,601636,7.88,0.168,旗滨集团
2026-06-16,000060,8.02,0.095,中金岭南
2026-06-16,002972,15.8,0.378,科安达
2026-06-16,002129,10.33,0.227,TCL中环
2026-06-16,002457,13.34,0.262,青龙管业
2026-06-16,600596,15.91,0.741,新安股份
2026-06-16,002815,19.35,0.728,崇达技术
2026-06-16,600888,12.49,0.557,新疆众和
2026-06-16,002254,16.89,0.82,泰和新材
2026-06-16,002515,9.11,0.373,金字火腿
2026-06-16,000859,11.6,0.38,国风新材
2026-06-16,600458,17.49,1.037,时代新材
2026-06-16,603002,21.09,1.111,宏昌电子
2026-06-16,002636,101.49,12.891,金安国纪
2026-06-16,000520,4.58,0.126,凤凰航运
2026-06-16,603738,55.51,2.481,泰晶科技
2026-06-16,000759,6.21,0.118,中百集团
2026-06-16,002735,21.44,1.392,王子新材
2026-06-16,002534,21.0,0.414,西子洁能
2026-06-16,603399,20.74,0.768,永杉锂业
2026-06-16,000837,12.48,0.193,秦川机床
2026-06-16,002106,13.54,0.528,莱宝高科
2026-06-16,002446,11.77,0.178,盛路通信
2026-06-16,605006,23.98,2.152,山东玻纤
2026-06-16,000823,20.1,0.893,超声电子
2026-06-16,603125,28.38,0.687,常青科技
2026-06-16,600353,34.72,3.013,旭光电子
2026-06-16,002272,21.17,0.131,川润股份
2026-06-16,600667,17.99,1.464,太极实业
2026-06-16,002522,7.41,0.19,浙江众成
2026-06-16,002119,33.26,2.423,康强电子
2026-06-16,002203,24.5,0.976,海亮股份
2026-06-16,600179,4.57,0.041,安通控股
2026-06-16,600601,14.1,0.239,方正科技
2026-06-16,600186,13.33,0.601,莲花控股
2026-06-16,600198,9.63,0.171,大唐电信
2026-06-16,603679,19.34,0.728,华体科技
2026-06-16,600176,49.64,2.41,中国巨石
2026-06-16,002171,14.34,0.542,楚江新材
2026-06-16,600909,8.39,0.399,华安证券
2026-06-16,002167,15.29,0.431,东方锆业
2026-06-16,600226,8.75,0.629,亨通股份
2026-06-16,600996,9.58,0.036,贵广网络
2026-06-16,002125,19.9,1.19,湘潭电化
2026-06-16,002520,6.93,0.141,日发精机
2026-06-16,002842,46.35,1.955,翔鹭钨业
2026-06-16,603328,14.39,0.391,依顿电子
2026-06-16,600110,15.65,0.921,诺德股份
2026-06-16,601233,22.84,0.511,桐昆股份
2026-06-16,002051,12.77,0.29,中工国际
2026-06-16,000636,70.61,9.081,风华高科
2026-06-16,605303,31.47,1.048,园林股份
2026-06-16,002297,23.9,0.135,博云新材
2026-06-16,603065,14.45,1.37,宿迁联盛
2026-06-16,603730,14.15,0.579,岱美股份
2026-06-16,600522,54.15,3.608,中天科技
2026-06-16,002378,37.88,1.202,章源钨业
2026-06-16,603386,17.82,0.506,骏亚科技
2026-06-16,003036,98.21,12.274,泰坦股份
2026-06-16,002585,14.01,1.16,双星新材
2026-06-16,603225,21.75,0.852,新凤鸣
2026-06-16,000510,22.95,1.252,新金路
2026-06-16,000050,8.31,0.009,深天马Ａ
2026-06-16,002700,8.86,0.415,万憬能源
2026-06-16,600459,27.68,1.355,贵研铂业
2026-06-16,002806,20.7,0.554,华锋股份
2026-06-16,000519,20.42,0.406,中兵红箭
2026-06-16,603335,8.81,0.349,迪生力
2026-06-16,002824,34.91,1.442,和胜股份
2026-06-16,603500,13.38,0.629,祥和实业
2026-06-16,600906,7.27,0.151,财达证券
2026-06-16,000970,14.77,0.538,中科三环
2026-06-16,003025,17.43,0.522,思进智能
2026-06-16,600869,34.0,3.481,远东股份
2026-06-16,601985,9.23,0.056,中国核电
2026-06-16,000630,7.57,0.182,铜陵有色
2026-06-16,603995,21.35,0.345,甬金股份
2026-06-16,600999,18.93,0.453,招商证券
2026-06-16,600063,8.25,0.333,皖维高新
2026-06-16,601958,28.88,1.245,金钼股份
2026-06-16,603078,47.04,4.33,江化微
2026-06-16,000048,19.11,0.976,京基智农
2026-06-16,600516,6.03,0.12,方大炭素
