date,code,price,dif,name
2026-05-29,002171,11.92,0.04,楚江新材
2026-05-29,002406,8.85,0.227,远东传动
2026-05-29,000859,10.78,0.268,国风新材
2026-05-29,603272,42.03,3.028,联翔股份
2026-05-29,003036,71.0,9.351,泰坦股份
2026-05-29,000600,12.55,0.547,建投能源
2026-05-29,000712,11.24,0.087,锦龙股份
2026-05-29,002951,17.64,0.388,金时科技
2026-05-29,600012,16.83,0.249,皖通高速
2026-05-29,600197,13.08,0.183,伊力特
2026-05-29,002579,17.15,0.978,中京电子
2026-05-29,002806,18.49,0.688,华锋股份
2026-05-29,603637,20.79,1.272,镇海股份
2026-05-29,002636,53.51,2.811,金安国纪
2026-05-29,600367,32.1,2.224,红星发展
2026-05-29,000630,6.9,0.074,铜陵有色
2026-05-29,600857,15.51,0.608,宁波中百
2026-05-29,002348,15.37,1.113,高乐股份
2026-05-29,000755,5.28,0.022,山西高速
2026-05-29,002527,14.05,0.081,新时达
2026-05-29,600730,14.75,1.212,中国高科
2026-05-29,600236,11.64,0.293,桂冠电力
2026-05-29,000716,5.84,0.144,黑芝麻
2026-05-29,000993,14.88,0.291,闽东电力
2026-05-29,600110,12.66,0.358,诺德股份
2026-05-29,600176,42.1,2.476,中国巨石
2026-05-29,603633,8.93,0.102,徕木股份
2026-05-29,600163,6.92,0.086,中闽能源
2026-05-29,001210,30.46,2.004,金房能源
2026-05-29,603032,25.38,0.965,德新科技
2026-05-29,000582,13.57,0.54,北部湾港
2026-05-29,603890,24.81,1.704,春秋电子
