date,code,price,dif,name
2025-12-29,600058,11.52,0.434,五矿发展
2026-01-06,002284,16.06,0.787,亚太股份
2026-01-06,600961,17.15,0.386,株冶集团
2026-01-06,688009,5.57,0.05,中国通号
2026-01-06,600352,11.13,0.071,浙江龙盛
2026-01-06,000683,7.65,0.133,博源化工
2026-01-06,601965,17.81,0.032,中国汽研
2026-01-06,600320,5.1,0.086,振华重工
2026-01-06,000852,7.4,0.035,石化机械
2026-01-06,002635,14.04,0.043,安洁科技
2026-01-06,600711,15.99,0.793,盛屯矿业
2026-01-06,002111,10.56,0.141,威海广泰
2026-01-06,002803,17.26,0.113,吉宏股份
2026-01-06,002587,6.8,0.052,奥拓电子
2026-01-06,000510,13.34,1.141,新金路
2026-01-06,000059,5.59,0.07,华锦股份
2026-01-06,002036,12.31,0.273,联创电子
2026-01-06,600714,12.65,0.068,金瑞矿业
2026-01-06,002462,17.38,0.139,嘉事堂
2026-01-06,002131,6.63,0.216,利欧股份
2026-01-06,000600,8.72,0.082,建投能源
2026-01-06,002471,8.15,0.79,中超控股
2026-01-06,002658,9.1,0.084,雪迪龙
2026-01-06,000758,6.89,0.125,中色股份
2026-01-06,002139,14.03,0.106,拓邦股份
2026-01-06,600776,18.6,0.973,东方通信
2026-01-06,603778,21.3,2.345,国晟科技
2026-01-06,002858,15.56,0.113,力盛体育
2026-01-06,002782,18.69,0.098,可立克
2026-01-06,601019,8.93,0.066,山东出版
2026-01-06,000987,8.99,0.269,越秀资本
2026-01-06,600251,9.49,0.157,冠农股份
2026-01-06,601319,9.8,0.207,中国人保
2026-01-06,002601,20.91,0.483,龙佰集团
2026-01-06,603018,7.71,0.018,华设集团
2026-01-06,601615,16.2,0.327,明阳智能
2026-01-06,600335,6.55,0.058,国机汽车
2026-01-06,600125,6.54,0.046,铁龙物流
2026-01-06,002123,12.76,0.158,梦网科技
2026-01-06,002571,12.82,0.913,德力股份
2026-01-06,002383,13.42,0.826,合众思壮
2026-01-06,603221,14.26,0.325,爱丽家居
2026-01-06,000157,8.83,0.105,中联重科
2026-01-06,603282,20.29,0.131,亚光股份
2026-01-06,002237,14.16,0.173,恒邦股份
2026-01-06,000678,15.42,0.26,襄阳轴承
2026-01-06,600061,7.91,0.054,国投资本
2026-01-06,600860,12.58,0.047,京城股份
2026-01-06,002556,6.09,0.052,辉隆股份
2026-01-06,002552,16.96,0.093,宝鼎科技
2026-01-06,600707,7.05,0.148,彩虹股份
2026-01-06,002716,8.06,0.295,湖南白银
2026-01-06,603328,11.24,0.061,依顿电子
2026-01-06,002546,7.28,0.068,新联电子
2026-01-06,600768,14.33,0.235,宁波富邦
2025-12-29,002268,19.98,0.43,电科网安
2026-01-06,600246,12.56,0.016,万通发展
2026-01-06,002250,13.96,0.325,联化科技
2026-01-06,601609,11.06,0.09,金田股份
2026-01-06,603861,12.77,0.187,白云电器
2026-01-06,603966,12.19,0.238,法兰泰克
2026-01-06,605155,18.75,0.425,西大门
2026-01-06,600353,16.99,0.258,旭光电子
2026-01-06,002413,15.19,1.44,雷科防务
2026-01-06,600198,9.76,0.265,大唐电信
2025-12-29,002202,21.66,1.08,金风科技
2026-01-06,600586,5.93,0.031,金晶科技
2026-01-06,603206,17.35,0.148,嘉环科技
2026-01-06,000680,12.45,0.371,山推股份
2026-01-06,600969,10.36,0.317,郴电国际
2026-01-06,600176,17.51,0.447,中国巨石
2026-01-06,000917,11.42,0.585,电广传媒
2026-01-06,000928,6.64,0.024,中钢国际
2026-01-06,000973,15.51,0.855,佛塑科技
2026-01-06,600219,5.67,0.176,南山铝业
2026-01-06,002044,5.48,0.023,美年健康
2026-01-06,600713,5.6,0.096,南京医药
2026-01-06,002492,8.78,0.127,恒基达鑫
2026-01-06,000166,5.49,0.024,申万宏源
2026-01-06,000425,11.76,0.223,徐工机械
