date,code,price,dif,name
2025-12-29,600058,11.52,0.434,五矿发展
2026-01-16,600644,11.2,0.178,乐山电力
2026-01-16,688697,16.4,0.248,纽威数控
2026-01-16,002196,15.73,0.618,方正电机
2026-01-16,603823,17.33,0.249,百合花
2026-01-16,688219,12.7,0.16,会通股份
2026-01-16,603901,15.55,0.47,永创智能
2026-01-16,000683,7.74,0.146,博源化工
2026-01-16,603070,14.34,0.212,万控智造
2026-01-16,600116,6.63,0.014,三峡水利
2026-01-16,603050,18.77,0.22,科林电气
2026-01-16,002635,14.27,0.118,安洁科技
2026-01-16,002056,20.64,0.212,横店东磁
2026-01-16,002803,19.88,0.803,吉宏股份
2026-01-16,002587,6.97,0.088,奥拓电子
2026-01-16,000510,15.5,1.403,新金路
2026-01-15,002131,10.4,1.115,利欧股份
2026-01-16,603291,11.68,0.284,联合水务
2026-01-16,688681,19.33,0.381,科汇股份
2026-01-16,002658,9.49,0.146,雪迪龙
2026-01-16,002139,14.21,0.16,拓邦股份
2026-01-14,002945,20.2,1.102,华林证券
2026-01-06,603778,21.3,2.345,国晟科技
2026-01-16,002782,20.27,0.398,可立克
2026-01-16,600626,5.37,0.14,申达股份
2026-01-16,002350,9.11,0.132,北京科锐
2026-01-12,601615,19.68,1.009,明阳智能
2026-01-16,002186,12.39,0.06,全 聚 德
2026-01-16,002283,6.3,0.036,天润工业
2026-01-16,000157,8.75,0.094,中联重科
2026-01-06,603282,20.29,0.131,亚光股份
2026-01-16,002237,15.02,0.443,恒邦股份
2026-01-16,002949,16.25,0.449,华阳国际
2026-01-16,600480,12.46,0.11,凌云股份
2026-01-16,688549,10.56,0.263,中巨芯
2026-01-16,001239,16.83,0.096,永达股份
2026-01-16,603309,14.22,0.099,维力医疗
2026-01-16,002208,14.14,0.546,合肥城建
2026-01-16,002429,9.19,0.564,兆驰股份
2026-01-16,000027,7.01,0.069,深圳能源
2026-01-16,002716,11.15,0.963,湖南白银
2026-01-16,603328,11.34,0.073,依顿电子
2026-01-14,688085,22.3,0.401,三友医疗
2026-01-16,002743,5.8,0.076,富煌钢构
2026-01-16,603788,16.77,0.126,宁波高发
2026-01-16,002546,8.26,0.19,新联电子
2026-01-16,003025,14.98,0.203,思进智能
2026-01-12,002236,20.61,0.191,大华股份
2026-01-16,600768,16.0,0.594,宁波富邦
2025-12-29,002268,19.98,0.43,电科网安
2026-01-16,603759,11.7,0.171,海天股份
2026-01-12,600602,21.05,0.397,云赛智联
2026-01-08,601882,19.99,0.11,海天精工
2026-01-16,002632,13.08,0.127,道明光学
2026-01-16,603318,7.13,0.074,水发燃气
2026-01-16,603861,14.6,0.52,白云电器
2026-01-16,002185,12.7,0.274,华天科技
2026-01-16,002617,8.66,0.083,露笑科技
2026-01-16,002842,19.3,1.55,翔鹭钨业
2026-01-16,600106,6.67,0.067,重庆路桥
2026-01-16,600198,12.13,0.694,大唐电信
2025-12-29,002202,21.66,1.08,金风科技
2026-01-16,603697,13.06,0.09,有友食品
2026-01-16,002119,21.85,0.818,康强电子
2026-01-16,600176,18.78,0.667,中国巨石
2026-01-16,002576,18.0,0.173,通达动力
2026-01-16,603166,17.0,0.305,福达股份
