date,code,price,dif,name
2026-07-09,605228,14.73,0.273,神通科技
2026-07-09,603903,16.15,0.956,中持股份
2026-07-09,002301,8.32,0.146,齐心集团
2026-07-09,002185,23.73,1.234,华天科技
2026-07-09,002457,15.06,0.597,青龙管业
2026-07-09,600539,17.45,0.313,狮头股份
2026-07-09,002208,19.12,0.394,合肥城建
2026-07-09,002137,12.25,0.512,实益达
2026-07-09,605208,18.3,0.68,永茂泰
2026-07-09,600246,20.79,0.835,万通发展
2026-07-09,000066,19.88,0.231,中国长城
2026-07-09,600579,8.07,0.207,中化装备
2026-07-09,002258,13.76,0.145,利尔化学
2026-07-09,002674,30.81,3.58,兴业科技
2026-07-09,600012,17.1,0.195,皖通高速
2026-07-09,002907,14.36,0.285,华森制药
2026-07-09,601198,14.02,0.236,东兴证券
2026-07-09,603313,7.26,0.249,梦百合
2026-07-09,603137,25.2,2.346,恒尚节能
2026-07-09,000017,6.55,0.186,深中华A
2026-07-09,600203,13.4,0.148,福日电子
2026-07-09,000779,9.81,0.327,甘咨询
2026-07-09,603339,15.33,0.433,四方科技
2026-07-09,600172,18.7,1.496,黄河旋风
2026-07-09,603949,18.68,0.451,雪龙集团
2026-07-09,002077,20.13,0.538,大港股份
2026-07-09,600877,17.1,0.447,电科芯片
2026-07-09,600288,16.78,0.692,大恒科技
