date,code,price,dif,name
2026-04-16,600232,8.79,0.127,金鹰股份
2026-04-14,002342,17.15,0.536,巨力索具
2026-04-14,603958,23.73,0.87,哈森股份
2026-04-14,002083,14.53,0.509,孚日股份
2026-04-14,002921,28.1,0.778,联诚精密
2026-04-16,000957,12.31,0.162,中通客车
2026-04-14,600643,5.26,0.064,爱建集团
2026-04-16,002565,17.75,0.478,顺灏股份
2026-04-14,603890,17.01,0.366,春秋电子
2026-04-16,603876,25.34,1.328,鼎胜新材
2026-04-16,002245,19.82,0.528,蔚蓝锂芯
2026-04-14,601002,6.15,0.125,晋亿实业
2026-04-14,002805,18.26,0.104,丰元股份
2026-04-14,603819,13.93,0.339,神力股份
2026-04-16,000546,7.08,0.139,金圆股份
2026-04-14,600590,15.09,0.174,泰豪科技
2026-04-14,001299,18.54,0.688,美能能源
2026-04-16,000338,27.4,0.495,潍柴动力
2026-04-14,002648,29.98,1.184,卫星化学
2026-04-16,000593,18.33,0.717,德龙汇能
2026-04-14,603158,13.46,0.424,腾龙股份
2026-04-16,600773,21.12,1.012,西藏城投
2026-04-16,603002,12.89,0.634,宏昌电子
2026-04-16,603112,20.41,0.672,华翔股份
2026-04-16,605377,9.76,0.086,华旺科技
2026-04-16,002203,15.81,0.44,海亮股份
2026-04-14,002066,22.24,0.574,瑞泰科技
2026-04-14,002454,10.48,0.368,松芝股份
2026-04-14,002418,6.1,0.26,康盛股份
2026-04-16,605303,24.0,1.15,园林股份
2026-04-14,000626,8.55,0.12,远大控股
2026-04-16,603909,13.48,0.429,建发合诚
2026-04-16,002361,19.26,1.357,神剑股份
2026-04-14,003018,37.36,2.532,金富科技
2026-04-14,002824,26.93,1.256,和胜股份
2026-04-16,605055,11.28,0.381,迎丰股份
2026-04-16,603601,15.03,0.621,再升科技
2026-04-14,600152,11.89,0.397,维科技术
2026-04-14,002795,8.19,0.141,永和智控
2026-04-14,603088,13.61,0.169,宁波精达
2026-04-16,002491,15.62,1.28,通鼎互联
2026-04-14,002532,18.89,0.273,天山铝业
2026-04-16,603399,12.97,0.385,永杉锂业
2026-04-16,601288,7.0,0.041,农业银行
2026-04-16,002624,20.78,0.206,完美世界
2026-04-16,605006,10.49,0.337,山东玻纤
2026-04-14,002272,19.68,0.322,川润股份
2026-04-14,002960,12.29,0.217,青鸟消防
2026-04-14,002678,5.91,0.077,珠江钢琴
2026-04-14,600732,15.81,0.14,爱旭股份
2026-04-16,002667,28.75,0.731,威领股份
2026-04-16,600338,20.51,0.463,西藏珠峰
2026-04-16,002275,14.37,0.04,桂林三金
2026-04-16,603311,19.7,0.771,金海高科
2026-04-14,001313,8.14,0.142,粤海饲料
2026-04-14,605208,14.1,0.176,永茂泰
2026-04-14,002181,13.35,0.526,粤 传 媒
2026-04-16,600176,33.0,1.904,中国巨石
2026-04-14,003036,27.0,1.938,泰坦股份
2026-04-16,000070,20.77,1.138,特发信息
2026-04-16,600499,18.44,0.437,科达制造
2026-04-14,600241,10.15,0.203,时代万恒
2026-04-14,603738,27.91,1.372,泰晶科技
2026-04-16,002636,38.74,2.543,金安国纪
2026-04-14,603165,16.0,0.326,荣晟环保
2026-04-16,601677,17.68,0.399,明泰铝业
2026-04-16,603032,22.15,0.466,德新科技
2026-04-16,000007,13.69,0.066,全新好
2026-04-14,601339,8.06,0.179,百隆东方
2026-04-16,002810,24.48,1.224,山东赫达
2026-04-16,000967,13.07,0.901,盈峰环境
2026-04-14,002107,7.83,0.179,沃华医药
2026-04-14,002283,10.74,0.394,天润工业
2026-04-16,603458,11.88,0.263,勘设股份
2026-04-16,600135,11.01,0.077,乐凯胶片
