code,type,name
601872,物极必反(超跌反弹),招商轮船
002749,物极必反(超跌反弹),国光股份
600560,物极必反(超跌反弹),金自天正
002171,牛回头(回踩10MA),楚江新材
002438,物极必反(超跌反弹),江苏神通
603982,物极必反(超跌反弹),泉峰汽车
002194,物极必反(超跌反弹),武汉凡谷
000026,物极必反(超跌反弹),飞亚达
601133,物极必反(超跌反弹),柏诚股份
