code,name
000036,华联控股
000089,深圳机场
000156,华数传媒
000505,京粮控股
000553,安道麦A
000554,泰山石油
000592,平潭发展
000685,中山公用
000710,贝瑞基因
000783,长江证券
000798,中水渔业
000810,创维数字
000860,顺鑫农业
000885,城发环境
000890,法尔胜
000917,电广传媒
000936,华西股份
000948,南天信息
000967,盈峰环境
000990,诚志股份
001356,富岭股份
001387,雪祺电气
002010,传化智联
002020,京新药业
002026,山东威达
002037,保利联合
002043,兔 宝 宝
002065,东华软件
002107,沃华医药
002115,三维通信
002120,韵达股份
002123,梦网科技
002131,利欧股份
002144,宏达高科
002174,游族网络
002186,全 聚 德
002195,岩山科技
002204,大连重工
002209,达 意 隆
002232,启明信息
002233,塔牌集团
002234,民和股份
002268,电科网安
002276,万马股份
002296,辉煌科技
002299,圣农发展
002301,齐心集团
002320,海峡股份
002339,积成电子
002363,隆基机械
002365,永安药业
002381,双箭股份
002392,北京利尔
002395,双象股份
002451,摩恩电气
002488,金固股份
002492,恒基达鑫
002521,齐峰新材
002546,新联电子
002561,徐家汇
002566,益盛药业
002577,雷柏科技
002582,好想你
002600,领益智造
002612,朗姿股份
002623,亚玛顿
002635,安洁科技
002686,亿利达
002725,跃岭股份
002729,好利科技
002761,浙江建投
002777,久远银海
002780,三夫户外
002797,第一创业
002835,同为股份
002836,新宏泽
002858,力盛体育
002866,传艺科技
002867,周大生
002877,智能自控
002909,集泰股份
002911,佛燃能源
002930,宏川智慧
002941,新疆交建
002953,日丰股份
002968,新大正
002996,顺博合金
002999,天禾股份
003016,欣贺股份
003040,楚天龙
600126,杭钢股份
600129,太极集团
600189,泉阳泉
600212,绿能慧充
600218,全柴动力
600232,金鹰股份
600268,国电南自
600278,东方创业
600326,西藏天路
600335,国机汽车
600379,宝光股份
600419,天润乳业
600468,百利电气
600481,双良节能
600510,黑牡丹
600602,云赛智联
600661,昂立教育
600663,陆家嘴
600689,上海三毛
600694,大商股份
600718,东软集团
600724,宁波富达
600737,中粮糖业
600755,厦门国贸
600756,浪潮软件
600769,祥龙电业
600770,综艺股份
600771,广誉远
600774,汉商集团
600785,新华百货
600797,浙大网新
600814,杭州解百
600819,耀皮玻璃
600822,上海物贸
600827,百联股份
600833,第一医药
600841,动力新科
600855,航天长峰
600857,宁波中百
600877,电科芯片
600884,杉杉股份
600917,重庆燃气
600927,永安期货
601026,道生天合
601068,中铝国际
601111,中国国航
601139,深圳燃气
601179,中国西电
601226,华电科工
601608,中信重工
601686,友发集团
603001,奥康国际
603017,中衡设计
603070,万控智造
603106,恒银科技
603118,共进股份
603123,翠微股份
603126,中材节能
603153,上海建科
603162,海通发展
603172,万丰股份
603182,嘉华股份
603208,江山欧派
603237,五芳斋
603238,诺邦股份
603279,景津装备
603321,梅轮电梯
603331,百达精工
603332,苏州龙杰
603339,四方科技
603348,文灿股份
603385,惠达卫浴
603535,嘉诚国际
603636,南威软件
603680,今创集团
603759,海天股份
603801,志邦家居
603803,瑞斯康达
603817,海峡环保
603848,好太太
603878,武进不锈
603887,城地香江
603900,莱绅通灵
603901,永创智能
603909,建发合诚
603918,金桥信息
603969,银龙股份
603997,继峰股份
603999,读者传媒
605001,威奥股份
605007,五洲特纸
605033,美邦股份
605158,华达新材
605166,聚合顺
605189,富春染织
605299,舒华体育
605366,宏柏新材
