code,type,name
603212,物极必反(超跌反弹),赛伍技术
603429,牛回头(回踩10MA),集友股份
000695,牛回头(回踩10MA),滨海能源
603601,物极必反(超跌反弹),再升科技
603959,牛回头(回踩10MA),百利科技
603458,牛回头(回踩10MA),勘设股份
