code,type,name
000931,牛回头(回踩10MA),中 关 村
603177,物极必反(超跌反弹),德创环保
603811,物极必反(超跌反弹),诚意药业
002907,牛回头(回踩10MA),华森制药
002064,牛回头(回踩10MA),华峰化学
002828,牛回头(回踩10MA),贝肯能源
