code,signal,name
600601,突破回踩,方正科技
603515,上升通道回踩,欧普照明
002164,突破回踩,宁波东力
603730,上升通道回踩,岱美股份
603012,突破回踩,创力集团
000957,突破回踩,中通客车
601598,上升通道回踩,中国外运
000559,突破回踩,万向钱潮
002340,突破回踩,格林美
600302,上升通道回踩,标准股份
601872,上升通道回踩,招商轮船
605366,突破回踩,宏柏新材
002441,长线均线支撑,众业达
600158,上升通道回踩,中体产业
002209,上升通道回踩,达 意 隆
002725,长线均线支撑,跃岭股份
600897,上升通道回踩,厦门空港
600817,突破回踩,宇通重工
600577,长线均线支撑,精达股份
000678,上升通道回踩,襄阳轴承
002752,上升通道回踩,昇兴股份
002203,突破回踩,海亮股份
603885,上升通道回踩,吉祥航空
000065,上升通道回踩,北方国际
600330,突破回踩,天通股份
603227,上升通道回踩,雪峰科技
600973,突破回踩,宝胜股份
002675,长线均线支撑,东诚药业
603033,突破回踩,三维股份
603967,长线均线支撑,中创物流
000039,突破回踩,中集集团
603977,长线均线支撑,国泰集团
603808,上升通道回踩,歌力思
002363,突破回踩,隆基机械
002708,突破回踩,光洋股份
603328,突破回踩,依顿电子
603766,长线均线支撑,隆鑫通用
002774,长线均线支撑,快意电梯
002250,突破回踩,联化科技
600189,长线均线支撑,泉阳泉
603886,突破回踩,元祖股份
600510,突破回踩,黑牡丹
000551,突破回踩,创元科技
002960,突破回踩,青鸟消防
605018,突破回踩,长华集团
600732,突破回踩,爱旭股份
600888,长线均线支撑,新疆众和
603218,长线均线支撑,日月股份
002275,上升通道回踩,桂林三金
605208,突破回踩,永茂泰
605299,上升通道回踩,舒华体育
002196,突破回踩,方正电机
000803,长线均线支撑,山高环能
603707,长线均线支撑,健友股份
600106,突破回踩,重庆路桥
000950,上升通道回踩,重药控股
000830,长线均线支撑,鲁西化工
