code,name
000001,平安银行
000153,丰原药业
000404,长虹华意
000411,英特集团
000505,京粮控股
000506,招金黄金
000551,创元科技
000553,安道麦A
000592,平潭发展
000655,金岭矿业
000678,襄阳轴承
000703,恒逸石化
000705,浙江震元
000708,中信特钢
000710,贝瑞基因
000756,新华制药
000810,创维数字
000892,欢瑞世纪
000905,厦门港务
000919,金陵药业
000931,中 关 村
000989,九芝堂
001216,华瓷股份
001219,青岛食品
001338,永顺泰
002007,华兰生物
002029,七 匹 狼
002030,达安基因
002037,保利联合
002051,中工国际
002059,云南旅游
002072,凯瑞德
002078,太阳纸业
002094,青岛金王
002161,远 望 谷
002164,宁波东力
002169,智光电气
002174,游族网络
002196,方正电机
002204,大连重工
002209,达 意 隆
002216,三全食品
002293,罗莱生活
002301,齐心集团
002317,众生药业
002327,富安娜
002347,泰尔股份
002348,高乐股份
002349,精华制药
002365,永安药业
002370,亚太药业
002392,北京利尔
002394,联发股份
002395,双象股份
002399,海普瑞
002401,中远海科
002404,嘉欣丝绸
002414,高德红外
002427,尤夫股份
002461,珠江啤酒
002468,申通快递
002471,中超控股
002476,宝莫股份
002488,金固股份
002492,恒基达鑫
002493,荣盛石化
002507,涪陵榨菜
002560,通达股份
002561,徐家汇
002579,中京电子
002584,西陇科学
002588,史丹利
002593,日上集团
002603,以岭药业
002612,朗姿股份
002631,德尔未来
002639,雪人集团
002675,东诚药业
002682,龙洲股份
002688,金河生物
002725,跃岭股份
002728,特一药业
002731,萃华珠宝
002737,葵花药业
002745,木林森
002752,昇兴股份
002755,奥赛康
002758,浙农股份
002763,汇洁股份
002765,蓝黛科技
002772,众兴菌业
002780,三夫户外
002783,凯龙股份
002817,黄山胶囊
002833,弘亚数控
002840,华统股份
002878,元隆雅图
002890,弘宇股份
002900,哈三联
002917,金奥博
002945,华林证券
002946,新乳业
002951,金时科技
002972,科安达
003000,劲仔食品
003040,楚天龙
003042,中农联合
600055,万东医疗
600056,中国医药
600059,古越龙山
600062,华润双鹤
600063,皖维高新
600106,重庆路桥
600110,诺德股份
600128,苏豪弘业
600129,太极集团
600161,天坛生物
600186,莲花控股
600201,生物股份
600229,城市传媒
600230,沧州大化
600267,海正药业
600272,开开实业
600273,嘉化能源
600302,标准股份
600305,恒顺醋业
600330,天通股份
600351,亚宝药业
600352,浙江龙盛
600353,旭光电子
600373,中文传媒
600380,健康元
600388,龙净环保
600419,天润乳业
600479,千金药业
600521,华海药业
600535,天士力
600538,国发股份
600551,时代出版
600557,康缘药业
600587,新华医疗
600601,方正科技
600613,神奇制药
600638,新黄浦
600650,锦江在线
600676,交运股份
600679,上海凤凰
600682,南京新百
600689,上海三毛
600710,苏美达
600711,盛屯矿业
600720,中交设计
600724,宁波富达
600730,中国高科
600733,北汽蓝谷
600746,江苏索普
600755,厦门国贸
600757,长江传媒
600771,广誉远
600774,汉商集团
600810,神马股份
600812,华北制药
600834,申通地铁
600851,海欣股份
600867,通化东宝
600869,远东股份
600872,中炬高新
600894,广日股份
600897,厦门空港
600901,江苏金租
600960,渤海汽车
600970,中材国际
600998,九州通
601068,中铝国际
601083,锦江航运
601098,中南传媒
601118,海南橡胶
601233,桐昆股份
601598,中国外运
601607,上海医药
601696,中银证券
601777,千里科技
601801,皖新传媒
601811,新华文轩
601900,南方传媒
601921,浙版传媒
601965,中国汽研
601966,玲珑轮胎
601988,中国银行
603000,人民网
603006,联明股份
603020,爱普股份
603027,千禾味业
603033,三维股份
603038,华立股份
603041,美思德
603043,广州酒家
603066,音飞储存
603073,彩蝶实业
603079,圣达生物
603096,新经典
603118,共进股份
603123,翠微股份
603136,天目湖
603162,海通发展
603167,渤海轮渡
603170,宝立食品
603206,嘉环科技
603208,江山欧派
603213,镇洋发展
603222,济民健康
603223,恒通股份
603233,大参林
603237,五芳斋
603279,景津装备
603299,苏盐井神
603310,巍华新材
603328,依顿电子
603329,上海雅仕
603368,柳药集团
603429,集友股份
603439,贵州三力
603456,九洲药业
603488,展鹏科技
603511,爱慕股份
603536,惠发食品
603566,普莱柯
603569,长久物流
603599,广信股份
603637,镇海股份
603639,海利尔
603668,天马科技
603676,卫信康
603687,大胜达
603700,宁水集团
603708,家家悦
603730,岱美股份
603739,蔚蓝生物
603777,来伊份
603808,歌力思
603810,丰山集团
603848,好太太
603855,华荣股份
603858,步长制药
603883,老百姓
603885,吉祥航空
603886,元祖股份
603896,寿仙谷
603903,中持股份
603917,合力科技
603926,铁流股份
603928,兴业股份
603966,法兰泰克
603970,中农立华
603976,正川股份
603987,康德莱
605008,长鸿高科
605018,长华集团
605162,新中港
605166,聚合顺
605266,健之佳
605369,拱东医疗
605567,春雪食品
