code,name
000156,华数传媒
000404,长虹华意
000409,云鼎科技
000411,英特集团
000417,合百集团
000503,国新健康
000506,招金黄金
000519,中兵红箭
000548,湖南投资
000551,创元科技
000561,烽火电子
000586,汇源通信
000619,海螺新材
000633,合金投资
000702,正虹科技
000715,中兴商业
000716,黑芝麻
000719,中原传媒
000788,北大医药
000798,中水渔业
000800,一汽解放
000829,天音控股
000848,承德露露
000876,新 希 望
000906,浙商中拓
000911,广农糖业
000917,电广传媒
000925,众合科技
000928,中钢国际
000953,河化股份
000987,越秀资本
001201,东瑞股份
001299,美能能源
001366,播恩集团
001387,雪祺电气
001914,招商积余
002003,伟星股份
002026,山东威达
002027,分众传媒
002033,丽江股份
002037,保利联合
002044,美年健康
002055,得润电子
002062,宏润建设
002097,山河智能
002099,海翔药业
002103,广博股份
002107,沃华医药
002115,三维通信
002131,利欧股份
002136,安 纳 达
002148,北纬科技
002153,石基信息
002161,远 望 谷
002171,楚江新材
002188,中天服务
002204,大连重工
002205,国统股份
002233,塔牌集团
002278,神开股份
002279,久其软件
002296,辉煌科技
002301,齐心集团
002324,普利特
002332,仙琚制药
002343,慈文传媒
002346,柘中股份
002347,泰尔股份
002349,精华制药
002351,漫步者
002363,隆基机械
002372,伟星新材
002373,千方科技
002391,长青股份
002392,北京利尔
002400,省广集团
002403,爱仕达
002414,高德红外
002434,万里扬
002446,盛路通信
002457,青龙管业
002462,嘉事堂
002465,海格通信
002476,宝莫股份
002494,华斯股份
002510,天汽模
002540,亚太科技
002560,通达股份
002572,索菲亚
002577,雷柏科技
002584,西陇科学
002591,恒大高新
002593,日上集团
002629,仁智股份
002643,万润股份
002646,天佑德酒
002649,博彦科技
002655,共达电声
002659,凯文教育
002668,TCL智家
002671,龙泉股份
002676,顺威股份
002686,亿利达
002701,奥瑞金
002748,世龙实业
002763,汇洁股份
002774,快意电梯
002799,环球印务
002802,洪汇新材
002817,黄山胶囊
002823,凯中精密
002825,纳尔股份
002826,易明医药
002849,威星智能
002861,瀛通通讯
002890,弘宇股份
002908,德生科技
002910,庄园牧场
002932,明德生物
002949,华阳国际
002962,五方光电
002963,豪尔赛
003003,天元股份
003015,日久光电
003022,联泓新科
600018,上港集团
600051,宁波联合
600057,厦门象屿
600080,金花股份
600128,苏豪弘业
600138,中青旅
600191,华资实业
600198,大唐电信
600199,金种子酒
600203,福日电子
600215,派斯林
600229,城市传媒
600235,民丰特纸
600237,铜峰电子
600268,国电南自
600281,华阳新材
600295,鄂尔多斯
600359,新农开发
600366,宁波韵升
600420,国药现代
600463,空港股份
600480,凌云股份
600528,中铁工业
600561,江西长运
600573,惠泉啤酒
600582,天地科技
600598,北大荒
600616,金枫酒业
600648,外高桥
600678,四川金顶
600697,欧亚集团
600704,物产中大
600718,东软集团
600724,宁波富达
600727,鲁北化工
600736,苏州高新
600769,祥龙电业
600771,广誉远
600774,汉商集团
600775,南京熊猫
600778,友好集团
600785,新华百货
600796,钱江生化
600812,华北制药
600814,杭州解百
600833,第一医药
600841,动力新科
600854,春兰股份
600859,王府井
600867,通化东宝
600877,电科芯片
600916,中国黄金
600973,宝胜股份
600986,浙文互联
601026,道生天合
601058,赛轮轮胎
601065,江盐集团
601068,中铝国际
601086,国芳集团
601098,中南传媒
601155,新城控股
601233,桐昆股份
601328,交通银行
601677,明泰铝业
601686,友发集团
601777,千里科技
601798,蓝科高新
601816,京沪高铁
601890,亚星锚链
601901,方正证券
601956,东贝集团
601958,金钼股份
601997,贵阳银行
603033,三维股份
603041,美思德
603066,音飞储存
603079,圣达生物
603081,大丰实业
603085,天成自控
603096,新经典
603132,金徽股份
603153,上海建科
603162,海通发展
603166,福达股份
603168,莎普爱思
603178,圣龙股份
603208,江山欧派
603214,爱婴室
603231,索宝蛋白
603237,五芳斋
603276,恒兴新材
603277,银都股份
603289,泰瑞机器
603321,梅轮电梯
603329,上海雅仕
603339,四方科技
603378,亚士创能
603408,建霖家居
603506,南都物业
603527,众源新材
603569,长久物流
603578,三星新材
603587,地素时尚
603599,广信股份
603600,永艺股份
603602,纵横通信
603633,徕木股份
603637,镇海股份
603648,畅联股份
603680,今创集团
603682,锦和商管
603703,盛洋科技
603707,健友股份
603719,良品铺子
603768,常青股份
603779,威龙股份
603809,豪能股份
603879,永悦科技
603887,城地香江
603890,春秋电子
603896,寿仙谷
603968,醋化股份
603982,泉峰汽车
605122,四方新材
605138,盛泰集团
605155,西大门
605180,华生科技
605300,佳禾食品
605577,龙版传媒
