code,name
000017,深中华A
000025,特  力Ａ
000027,深圳能源
000035,中国天楹
000037,深南电A
000045,深纺织Ａ
000048,京基智农
000050,深天马Ａ
000058,深 赛 格
000059,华锦股份
000060,中金岭南
000065,北方国际
000066,中国长城
000089,深圳机场
000096,广聚能源
000151,中成股份
000153,丰原药业
000155,川能动力
000156,华数传媒
000159,国际实业
000301,东方盛虹
000404,长虹华意
000407,胜利股份
000409,云鼎科技
000410,沈阳机床
000419,通程控股
000421,南京公用
000422,湖北宜化
000498,山东路桥
000507,珠海港
000510,新金路
000519,中兵红箭
000521,长虹美菱
000524,岭南控股
000525,红太阳
000531,穗恒运Ａ
000537,中绿电
000541,佛山照明
000544,中原环保
000548,湖南投资
000554,泰山石油
000557,西部创业
000565,渝三峡Ａ
000571,新大洲A
000576,甘化科工
000582,北部湾港
000586,汇源通信
000589,贵州轮胎
000590,启迪药业
000593,德龙汇能
000598,兴蓉环境
000605,渤海股份
000612,焦作万方
000619,海螺新材
000626,远大控股
000630,铜陵有色
000633,合金投资
000635,英 力 特
000650,仁和药业
000655,金岭矿业
000670,盈方微
000682,东方电子
000683,博源化工
000685,中山公用
000703,恒逸石化
000705,浙江震元
000707,双环科技
000710,贝瑞基因
000713,国投丰乐
000715,中兴商业
000719,中原传媒
000722,湖南发展
000726,鲁  泰Ａ
000729,燕京啤酒
000731,四川美丰
000737,北方铜业
000739,普洛药业
000756,新华制药
000757,浩物股份
000758,中色股份
000779,甘咨询
000782,恒申新材
000783,长江证券
000788,北大医药
000791,甘肃能源
000795,英洛华
000803,山高环能
000815,美利云
000822,山东海化
000823,超声电子
000830,鲁西化工
000850,华茂股份
000852,石化机械
000856,冀东装备
000862,银星能源
000875,吉电股份
000885,城发环境
000892,欢瑞世纪
000899,赣能股份
000902,新洋丰
000906,浙商中拓
000910,大亚圣象
000920,沃顿科技
000928,中钢国际
000930,中粮科技
000931,中 关 村
000932,华菱钢铁
000949,新乡化纤
000951,中国重汽
000957,中通客车
000967,盈峰环境
000968,蓝焰控股
000970,中科三环
000983,山西焦煤
000987,越秀资本
000990,诚志股份
000993,闽东电力
000998,隆平高科
001202,炬申股份
001219,青岛食品
001239,永达股份
001258,立新能源
001289,龙源电力
001300,三柏硕
001324,长青科技
001330,博纳影业
001338,永顺泰
001366,播恩集团
001387,雪祺电气
001896,豫能控股
001914,招商积余
001979,招商蛇口
002007,华兰生物
002010,传化智联
002011,盾安环境
002014,永新股份
002015,协鑫能科
002019,亿帆医药
002022,科华生物
002026,山东威达
002030,达安基因
002033,丽江股份
002034,旺能环境
002035,华帝股份
002037,保利联合
002038,双鹭药业
002040,南 京 港
002041,登海种业
002043,兔 宝 宝
002054,德美化工
002057,中钢天源
002062,宏润建设
002063,远光软件
002065,东华软件
002067,景兴纸业
002073,软控股份
002075,沙钢股份
002077,大港股份
002078,太阳纸业
002079,苏州固锝
002088,鲁阳节能
002091,江苏国泰
002094,青岛金王
002096,易普力
002101,广东鸿图
002103,广博股份
002106,莱宝高科
002107,沃华医药
002111,威海广泰
002114,罗平锌电
002116,中国海诚
002120,韵达股份
002121,科陆电子
002125,湘潭电化
002129,TCL中环
002131,利欧股份
002136,安 纳 达
002137,实益达
002140,东华科技
002144,宏达高科
002159,三特索道
002160,常铝股份
002161,远 望 谷
002165,红 宝 丽
002166,莱茵生物
002167,东方锆业
002170,芭田股份
002176,江特电机
002181,粤 传 媒
002182,宝武镁业
002184,海得控制
002185,华天科技
002188,中天服务
002193,如意集团
002196,方正电机
002201,九鼎新材
002203,海亮股份
002206,海 利 得
002207,准油股份
002208,合肥城建
002215,诺 普 信
002216,三全食品
002221,东华能源
002225,濮耐股份
002227,奥 特 迅
002229,鸿博股份
002233,塔牌集团
002234,民和股份
002236,大华股份
002237,恒邦股份
002244,滨江集团
002245,蔚蓝锂芯
002249,大洋电机
002250,联化科技
002254,泰和新材
002258,利尔化学
002267,陕天然气
002271,东方雨虹
002274,华昌化工
002276,万马股份
002279,久其软件
002282,博深股份
