date,code,name,price
2026-01-30,002196,方正电机,16.48
2026-01-30,603739,蔚蓝生物,15.37
2026-01-30,600179,安通控股,5.13
2026-01-30,605077,华康股份,15.94
2026-01-30,605377,华旺科技,8.59
2026-01-30,605180,华生科技,15.24
2026-01-30,002666,德联集团,5.61
2026-01-30,002932,明德生物,19.35
2026-01-30,600867,通化东宝,8.82
2026-01-30,002635,安洁科技,14.16
2026-01-30,002322,理工能科,13.17
2026-01-30,002111,威海广泰,10.5
2026-01-30,000409,云鼎科技,11.98
2026-01-30,600678,四川金顶,13.2
2026-01-30,000833,粤桂股份,21.22
2026-01-30,001259,利仁科技,30.12
2026-01-30,600476,湘邮科技,16.97
2026-01-30,605577,龙版传媒,14.02
2026-01-30,601369,陕鼓动力,10.33
2026-01-30,002658,雪迪龙,9.53
2026-01-30,002925,盈趣科技,20.41
2026-01-30,600279,重庆港,5.53
2026-01-30,002817,黄山胶囊,8.01
2026-01-30,000766,通化金马,28.34
2026-01-30,002884,凌霄泵业,17.75
2026-01-30,601311,骆驼股份,9.55
2026-01-30,600351,亚宝药业,6.77
2026-01-30,603693,江苏新能,12.48
2026-01-30,600335,国机汽车,6.61
2026-01-30,601999,出版传媒,7.41
2026-01-30,003013,地铁设计,14.99
2026-01-30,603282,亚光股份,21.11
2026-01-30,600061,国投资本,7.83
2026-01-30,001239,永达股份,16.38
2026-01-30,600099,林海股份,10.77
2026-01-30,603118,共进股份,11.69
2026-01-30,002448,中原内配,13.39
2026-01-30,600755,厦门国贸,6.92
2026-01-30,603328,依顿电子,11.28
2026-01-30,002128,电投能源,27.42
2026-01-30,603213,镇洋发展,13.66
2026-01-30,600246,万通发展,12.67
2026-01-30,002381,双箭股份,6.96
2026-01-30,603538,美诺华,21.3
2026-01-30,600988,赤峰黄金,31.79
2026-01-30,600353,旭光电子,17.37
2026-01-30,600109,国金证券,9.51
2026-01-30,000950,重药控股,6.15
2026-01-30,603331,百达精工,14.21
2026-01-30,600797,浙大网新,10.79
2026-01-30,603310,巍华新材,17.61
2026-01-30,000065,北方国际,12.58
2026-01-30,002806,华锋股份,13.03
2026-01-30,002941,新疆交建,16.7
2026-01-30,002739,万达电影,11.63
2026-01-30,000025,特  力Ａ,18.74
2026-01-30,002591,恒大高新,7.43
2026-01-30,002142,宁波银行,28.31
2026-01-30,600586,金晶科技,6.14
2026-01-30,000680,山推股份,12.59
2026-01-30,000426,兴业银锡,34.97
2026-01-30,600356,恒丰纸业,9.1
2026-01-30,000917,电广传媒,11.34
2026-01-30,600661,昂立教育,10.79
2026-01-30,603166,福达股份,16.84
2026-01-30,002107,沃华医药,7.3
2026-01-30,000541,佛山照明,6.27
2026-01-30,600713,南京医药,5.45
2026-01-30,000045,深纺织Ａ,12.63
2026-01-30,002007,华兰生物,15.78
2026-01-30,002243,力合科创,11.11
2026-01-30,603037,凯众股份,16.88
2026-01-30,600927,永安期货,16.15
2026-01-30,003003,天元股份,13.4
2026-01-30,002376,新北洋,7.84
2026-01-30,603676,卫信康,11.04
2026-01-30,603700,宁水集团,13.89
2026-01-30,600235,民丰特纸,6.91
2026-01-30,600838,上海九百,12.9
2026-01-30,000885,城发环境,14.13
2026-01-30,002730,电光科技,15.56
2026-01-30,600420,国药现代,10.65
2026-01-30,603619,中曼石油,22.23
2026-01-30,603201,XD常润股,17.14
2026-01-30,601038,一拖股份,14.52
2026-01-30,603709,中源家居,17.67
2026-01-30,603348,文灿股份,20.72
2026-01-30,603218,日月股份,13.94
2026-01-30,603330,天洋新材,7.52
2026-01-30,000920,沃顿科技,13.21
2026-01-30,002780,三夫户外,14.66
2026-01-30,000529,广弘控股,6.18
2026-01-30,003018,金富科技,17.6
2026-01-30,605179,一鸣食品,21.59
2026-01-30,002066,瑞泰科技,20.11
2026-01-30,603960,克来机电,20.7
2026-01-30,002962,五方光电,15.14
2026-01-30,600478,科力远,7.18
2026-01-30,688306,均普智能,11.76
2026-01-30,600736,苏州高新,7.09
2026-01-30,601966,玲珑轮胎,15.11
2026-01-30,605266,健之佳,20.24
2026-01-30,000786,北新建材,24.85
2026-01-30,603999,读者传媒,7.53
2026-01-30,600195,中牧股份,8.11
2026-01-30,600754,锦江酒店,24.84
2026-01-30,600461,洪城环境,9.62
2026-01-30,600528,中铁工业,8.46
2026-01-30,600587,新华医疗,16.03
2026-01-30,603237,五芳斋,17.22
2026-01-30,600021,上海电力,22.05
2026-01-30,603766,隆鑫通用,15.5
2026-01-30,601801,皖新传媒,7.0
2026-01-30,600998,九州通,5.43
2026-01-30,603439,贵州三力,12.02
2026-01-30,603912,佳力图,8.68
2026-01-30,002367,康力电梯,7.95
2026-01-30,002562,兄弟科技,6.76
2026-01-30,000823,超声电子,14.2
2026-01-30,000931,中 关 村,5.16
2026-01-30,601198,东兴证券,13.96
2026-01-30,600186,莲花控股,6.13
2026-01-30,603387,基蛋生物,8.67
2026-01-30,000676,智度股份,9.64
2026-01-30,002062,宏润建设,9.63
2026-01-30,002767,先锋电子,21.66
2026-01-30,603819,神力股份,12.34
2026-01-30,601890,亚星锚链,10.63
2026-01-30,603029,天鹅股份,19.34
2026-01-30,000685,中山公用,12.36
2026-01-30,002494,华斯股份,5.49
2026-01-30,002660,茂硕电源,9.38
2026-01-30,002348,高乐股份,5.99
2026-01-30,601901,方正证券,8.02
2026-01-30,001337,四川黄金,28.6
2026-01-30,002831,裕同科技,29.05
