date,code,name,price
2026-01-09,002946,新乳业,18.61
2026-01-09,000530,冰山冷热,7.31
2026-01-09,601965,中国汽研,17.33
2026-01-09,603668,天马科技,16.65
2026-01-09,002587,奥拓电子,6.72
2026-01-09,600730,中国高科,12.7
2026-01-09,000708,中信特钢,15.87
2026-01-09,601019,山东出版,8.66
2026-01-09,600335,国机汽车,6.5
2026-01-09,002632,道明光学,12.95
2026-01-09,605155,西大门,16.95
2026-01-09,002739,万达电影,11.39
2026-01-09,000061,农 产 品,9.96
2026-01-09,002612,朗姿股份,19.5
2026-01-09,002729,好利科技,16.31
2026-01-09,000589,贵州轮胎,5.09
2026-01-09,000571,新大洲A,5.99
2026-01-09,000610,西安旅游,12.55
2026-01-09,600859,王府井,15.3
2026-01-09,601038,一拖股份,14.17
2026-01-09,002511,中顺洁柔,8.29
2026-01-09,600998,九州通,5.25
2026-01-09,603871,嘉友国际,13.83
2026-01-09,000598,兴蓉环境,7.16
2026-01-09,603327,福蓉科技,11.15
2026-01-09,600999,招商证券,17.14
2026-01-09,002588,史丹利,9.81
2026-01-09,002330,得利斯,5.02
2026-01-09,601825,沪农商行,9.08
2026-01-09,600054,黄山旅游,11.43
2026-01-09,002399,海普瑞,12.08
2026-01-09,002928,华夏航空,10.93
2026-01-09,601238,广汽集团,8.43
2026-01-09,000686,东北证券,9.53
2026-01-09,000630,铜陵有色,5.7
2026-01-09,601857,中国石油,9.8
2026-01-09,000888,峨眉山Ａ,13.25
2026-01-09,000338,潍柴动力,17.58
2026-01-09,600507,方大特钢,5.94
2026-01-09,002696,百洋股份,7.08
2026-01-09,601696,中银证券,14.88
