date,code,name,price
2026-01-14,000683,博源化工,7.37
2026-01-14,002198,嘉应制药,7.27
2026-01-14,603221,爱丽家居,13.38
2026-01-14,603359,东珠生态,8.78
2026-01-14,002612,朗姿股份,19.5
2026-01-14,002836,新宏泽,16.0
2026-01-14,000411,英特集团,12.81
2026-01-14,603515,欧普照明,18.62
2026-01-14,002078,太阳纸业,15.66
2026-01-14,002330,得利斯,5.02
2026-01-14,600827,百联股份,9.38
2026-01-14,603585,苏利股份,19.51
2026-01-14,601238,广汽集团,8.44
2026-01-14,603898,好莱客,13.63
2026-01-14,600889,南京化纤,16.35
2026-01-14,002483,润邦股份,7.18
2026-01-14,600901,江苏金租,6.2
2026-01-14,002572,索菲亚,13.85
2026-01-14,002584,西陇科学,9.54
2026-01-14,600958,东方证券,10.99
