date,code,name,price
2026-01-12,688009,中国通号,5.56
2026-01-12,002033,丽江股份,9.3
2026-01-12,000739,普洛药业,16.37
2026-01-12,600730,中国高科,12.49
2026-01-12,601019,山东出版,8.83
2026-01-12,000039,中集集团,9.7
2026-01-12,002612,朗姿股份,19.5
2026-01-12,000166,申万宏源,5.35
2026-01-12,600706,曲江文旅,11.1
2026-01-12,000610,西安旅游,12.56
2026-01-12,003018,金富科技,17.45
2026-01-12,603967,中创物流,13.01
2026-01-12,002188,中天服务,6.38
2026-01-12,601111,中国国航,8.98
2026-01-12,000598,兴蓉环境,7.14
2026-01-12,603155,新亚强,17.79
2026-01-12,603042,华脉科技,17.81
2026-01-12,603327,福蓉科技,11.31
2026-01-12,601827,三峰环境,8.52
2026-01-12,000862,银星能源,6.06
2026-01-12,002588,史丹利,9.82
2026-01-12,002330,得利斯,5.02
2026-01-12,600054,黄山旅游,11.44
2026-01-12,601238,广汽集团,8.44
2026-01-12,002483,润邦股份,7.18
2026-01-12,002299,圣农发展,16.6
2026-01-12,688469,芯联集成,6.84
2026-01-12,002572,索菲亚,13.73
2026-01-12,000888,峨眉山Ａ,13.25
2026-01-12,002584,西陇科学,9.5
2026-01-12,600958,东方证券,10.91
2026-01-12,603610,麒盛科技,19.42
