date,code,name,price
2026-01-18,688223,晶科能源,5.96
2026-01-18,000726,鲁  泰Ａ,7.19
2026-01-18,600320,振华重工,5.08
2026-01-18,002932,明德生物,18.62
2026-01-18,002111,威海广泰,10.52
2026-01-18,600734,实达集团,5.01
2026-01-18,002520,日发精机,6.24
2026-01-18,002474,榕基软件,9.94
2026-01-18,002737,葵花药业,14.77
2026-01-18,603158,腾龙股份,10.71
2026-01-18,600658,电子城,5.81
2026-01-18,601118,海南橡胶,5.87
2026-01-18,002033,丽江股份,9.26
2026-01-18,600757,长江传媒,8.99
2026-01-18,601019,山东出版,8.8
2026-01-18,000501,武商集团,10.5
2026-01-18,000783,长江证券,8.51
2026-01-18,603528,多伦科技,10.81
2026-01-18,600318,新力金融,8.92
2026-01-18,600335,国机汽车,6.5
2026-01-18,600784,鲁银投资,7.1
2026-01-18,600128,苏豪弘业,11.18
2026-01-18,600282,南钢股份,5.26
2026-01-18,002420,毅昌科技,7.71
2026-01-18,601666,平煤股份,8.14
2026-01-18,002556,辉隆股份,5.99
2026-01-18,002075,沙钢股份,5.64
2026-01-18,002229,鸿博股份,16.23
2026-01-18,002363,隆基机械,9.69
2026-01-18,603118,共进股份,11.9
2026-01-18,603187,海容冷链,15.61
2026-01-18,000058,深 赛 格,9.38
2026-01-18,000950,重药控股,6.22
2026-01-18,600894,广日股份,9.42
2026-01-18,600328,中盐化工,8.33
2026-01-18,002674,兴业科技,14.75
2026-01-18,600830,香溢融通,9.62
2026-01-18,002739,万达电影,11.23
2026-01-18,002591,恒大高新,7.04
2026-01-18,600586,金晶科技,5.95
2026-01-18,600419,天润乳业,9.92
2026-01-18,002242,九阳股份,10.63
2026-01-18,002174,游族网络,12.52
2026-01-18,600283,钱江水利,9.44
2026-01-18,600694,大商股份,18.89
2026-01-18,002612,朗姿股份,19.5
2026-01-18,000788,北大医药,6.43
2026-01-18,605007,五洲特纸,13.09
2026-01-18,000716,黑芝麻,6.37
2026-01-18,600927,永安期货,15.74
2026-01-18,600706,曲江文旅,11.04
2026-01-18,002376,新北洋,7.82
2026-01-18,002691,冀凯股份,8.71
2026-01-18,600965,福成股份,5.96
2026-01-18,002099,海翔药业,6.52
2026-01-18,002337,赛象科技,6.59
2026-01-18,002681,奋达科技,6.85
2026-01-18,601007,金陵饭店,7.82
2026-01-18,600916,中国黄金,8.13
2026-01-18,003018,金富科技,17.23
2026-01-18,002852,道道全,11.02
2026-01-18,603128,华贸物流,6.03
2026-01-18,601156,东航物流,18.42
2026-01-18,600814,杭州解百,8.37
2026-01-18,603515,欧普照明,18.73
2026-01-18,600350,山东高速,9.78
2026-01-18,600284,浦东建设,8.53
2026-01-18,002255,海陆重工,13.29
2026-01-18,600178,东安动力,12.79
2026-01-18,600590,泰豪科技,9.72
2026-01-18,002041,登海种业,9.64
2026-01-18,600998,九州通,5.25
2026-01-18,603386,骏亚科技,15.68
2026-01-18,002278,神开股份,12.91
2026-01-18,603912,佳力图,8.75
2026-01-18,002125,湘潭电化,14.48
2026-01-18,002093,国脉科技,11.91
2026-01-18,002783,凯龙股份,9.69
2026-01-18,600186,莲花控股,6.08
2026-01-18,603387,基蛋生物,8.56
2026-01-18,000719,中原传媒,12.27
2026-01-18,603317,天味食品,12.69
2026-01-18,002027,分众传媒,7.43
2026-01-18,603871,嘉友国际,14.15
2026-01-18,601890,亚星锚链,10.67
2026-01-18,601901,方正证券,7.93
2026-01-18,601002,晋亿实业,5.16
2026-01-18,000978,桂林旅游,7.19
2026-01-18,603886,元祖股份,13.84
2026-01-18,603505,金石资源,19.25
2026-01-18,002537,海联金汇,8.77
2026-01-18,000825,太钢不锈,5.25
2026-01-18,002651,利君股份,11.67
2026-01-18,000070,特发信息,11.96
2026-01-18,002271,东方雨虹,14.09
2026-01-18,603042,华脉科技,17.52
2026-01-18,601108,财通证券,8.66
2026-01-18,000925,众合科技,8.78
2026-01-18,002197,ST证通,10.21
2026-01-18,000948,南天信息,18.21
2026-01-18,600258,首旅酒店,16.72
2026-01-18,002272,川润股份,16.4
2026-01-18,002561,徐家汇,9.15
2026-01-18,603399,永杉锂业,10.99
2026-01-18,688505,复旦张江,8.65
2026-01-18,002330,得利斯,5.02
2026-01-18,002187,广百股份,8.24
2026-01-18,002697,红旗连锁,6.24
2026-01-18,002204,大连重工,7.53
2026-01-18,605299,舒华体育,11.74
2026-01-18,600354,敦煌种业,6.57
2026-01-18,002905,金逸影视,10.86
2026-01-18,002387,维信诺,8.88
2026-01-18,002909,集泰股份,7.25
2026-01-18,002399,海普瑞,12.13
2026-01-18,605018,长华集团,11.55
2026-01-18,600210,紫江企业,7.58
2026-01-18,002301,齐心集团,7.92
2026-01-18,603073,彩蝶实业,19.11
2026-01-18,603333,尚纬股份,8.38
2026-01-18,603680,今创集团,15.66
2026-01-18,002300,太阳电缆,9.78
2026-01-18,002483,润邦股份,7.2
2026-01-18,603300,海南华铁,7.58
2026-01-18,600704,物产中大,5.75
2026-01-18,600428,中远海特,7.33
2026-01-18,603229,奥翔药业,10.02
2026-01-18,002216,三全食品,11.41
2026-01-18,603679,华体科技,16.71
2026-01-18,001299,美能能源,12.66
2026-01-18,000617,中油资本,9.51
2026-01-18,603648,畅联股份,10.7
2026-01-18,002098,浔兴股份,10.3
2026-01-18,603162,海通发展,12.27
2026-01-18,002221,东华能源,8.16
2026-01-18,002440,闰土股份,7.78
2026-01-18,600970,中材国际,10.55
2026-01-18,002877,智能自控,9.57
2026-01-18,600444,国机通用,19.08
2026-01-18,002419,天虹股份,5.76
2026-01-18,001278,一彬科技,19.68
2026-01-18,002810,山东赫达,15.0
2026-01-18,000910,大亚圣象,7.69
2026-01-18,002333,罗普斯金,5.83
2026-01-18,002097,山河智能,12.51
2026-01-18,603518,锦泓集团,9.86
2026-01-18,000930,中粮科技,5.88
2026-01-18,000888,峨眉山Ａ,13.3
2026-01-18,002292,奥飞娱乐,9.52
2026-01-18,605162,新中港,9.14
2026-01-18,600820,隧道股份,6.59
2026-01-18,000532,华金资本,16.56
2026-01-18,601985,中国核电,8.9
2026-01-18,600490,鹏欣资源,7.88
2026-01-18,002372,伟星新材,10.7
2026-01-18,600390,五矿资本,5.78
2026-01-18,000919,金陵药业,7.71
2026-01-18,688575,亚辉龙,15.15
2026-01-18,002019,亿帆医药,12.55
2026-01-18,600359,新农开发,7.3
2026-01-18,600598,北大荒,15.25
2026-01-18,600851,海欣股份,7.24
2026-01-18,601921,浙版传媒,8.1
2026-01-18,002412,汉森制药,6.74
2026-01-18,600682,南京新百,8.54
