date,code,name,price
2026-02-07,000582,北部湾港,9.78
2026-02-07,600179,安通控股,5.05
2026-02-07,600732,爱旭股份,13.6
2026-02-07,603900,莱绅通灵,9.27
2026-02-07,002932,明德生物,19.26
2026-02-07,603995,甬金股份,19.26
2026-02-07,600651,飞乐音响,8.18
2026-02-07,002056,横店东磁,20.18
2026-02-07,000510,新金路,16.17
2026-02-07,000409,云鼎科技,11.71
2026-02-07,001259,利仁科技,30.12
2026-02-07,600367,红星发展,19.27
2026-02-07,600281,华阳新材,6.14
2026-02-07,605577,龙版传媒,14.07
2026-02-07,002658,雪迪龙,9.54
2026-02-07,002945,华林证券,18.14
2026-02-07,002925,盈趣科技,20.04
2026-02-07,603858,步长制药,17.01
2026-02-07,000626,远大控股,7.94
2026-02-07,601019,山东出版,9.19
2026-02-07,000766,通化金马,28.34
2026-02-07,000783,长江证券,8.66
2026-02-07,600351,亚宝药业,6.84
2026-02-07,600335,国机汽车,6.61
2026-02-07,600125,铁龙物流,6.58
2026-02-07,000729,燕京啤酒,12.11
2026-02-07,003013,地铁设计,14.91
2026-02-07,603282,亚光股份,21.52
2026-02-07,600061,国投资本,7.69
2026-02-07,002075,沙钢股份,5.76
2026-02-07,603118,共进股份,11.93
2026-02-07,002728,特一药业,11.87
2026-02-07,002128,电投能源,27.42
2026-02-07,002878,元隆雅图,20.24
2026-02-07,603538,美诺华,21.32
2026-02-07,600988,赤峰黄金,31.79
2026-02-07,601008,连云港,5.39
2026-02-07,603318,水发燃气,7.08
2026-02-07,600353,旭光电子,17.34
2026-02-07,600109,国金证券,9.32
2026-02-07,603310,巍华新材,17.68
2026-02-07,000065,北方国际,12.62
2026-02-07,002142,宁波银行,28.31
2026-02-07,000680,山推股份,12.41
2026-02-07,000519,中兵红箭,18.86
2026-02-07,000426,兴业银锡,34.97
2026-02-07,601218,吉鑫科技,5.44
2026-02-07,002107,沃华医药,7.29
2026-02-07,600713,南京医药,5.53
2026-02-07,002007,华兰生物,15.63
2026-02-07,002243,力合科创,10.87
2026-02-07,000885,城发环境,14.1
2026-02-07,601512,中新集团,9.74
2026-02-07,600420,国药现代,10.63
2026-02-07,003038,鑫铂股份,16.4
2026-02-07,603619,中曼石油,22.23
2026-02-07,603348,文灿股份,20.63
2026-02-07,600616,金枫酒业,5.64
2026-02-07,603218,日月股份,13.91
2026-02-07,600819,耀皮玻璃,8.35
2026-02-07,003018,金富科技,17.26
2026-02-07,603527,众源新材,11.35
2026-02-07,605179,一鸣食品,21.59
2026-02-07,600582,天地科技,6.03
2026-02-07,000042,中洲控股,8.37
2026-02-07,002962,五方光电,15.36
2026-02-07,688306,均普智能,11.76
2026-02-07,605266,健之佳,20.18
2026-02-07,600825,新华传媒,6.92
2026-02-07,000786,北新建材,24.85
2026-02-07,600754,锦江酒店,24.84
2026-02-07,600648,外高桥,10.59
2026-02-07,002030,达安基因,6.6
2026-02-07,600461,洪城环境,9.64
2026-02-07,603766,隆鑫通用,15.34
2026-02-07,600998,九州通,5.32
2026-02-07,603439,贵州三力,11.97
2026-02-07,603912,佳力图,8.86
2026-02-07,000931,中 关 村,5.14
2026-02-07,601198,东兴证券,13.9
2026-02-07,002532,天山铝业,18.85
2026-02-07,600186,莲花控股,6.19
2026-02-07,603387,基蛋生物,8.62
2026-02-07,000593,德龙汇能,14.7
2026-02-07,002767,先锋电子,21.66
2026-02-07,002348,高乐股份,6.04
2026-02-07,601901,方正证券,7.86
2026-02-07,001337,四川黄金,28.6
2026-02-07,002831,裕同科技,29.05
2026-02-07,603987,康德莱,9.26
2026-02-07,603505,金石资源,19.87
2026-02-07,002354,天娱数科,7.4
2026-02-07,001209,洪兴股份,20.88
2026-02-07,603811,诚意药业,11.62
2026-02-07,603365,水星家纺,20.26
2026-02-07,000825,太钢不锈,5.23
2026-02-07,002815,崇达技术,14.88
2026-02-07,002577,雷柏科技,18.16
2026-02-07,600956,新天绿能,7.61
2026-02-07,603976,正川股份,20.28
2026-02-07,600999,招商证券,17.11
2026-02-07,002414,高德红外,16.59
2026-02-07,600728,佳都科技,6.88
2026-02-07,002291,遥望科技,7.4
2026-02-07,603028,赛福天,9.79
2026-02-07,600372,中航机载,15.52
2026-02-07,600152,维科技术,7.57
2026-02-07,002022,科华生物,6.35
2026-02-07,600126,杭钢股份,8.95
2026-02-07,603008,喜临门,21.9
2026-02-07,000410,沈阳机床,7.58
2026-02-07,002038,双鹭药业,7.67
2026-02-07,600874,创业环保,6.28
2026-02-07,002507,涪陵榨菜,13.26
2026-02-07,603816,顾家家居,30.98
2026-02-07,600993,马应龙,28.87
2026-02-07,000970,中科三环,14.34
2026-02-07,600552,凯盛科技,14.54
2026-02-07,002446,盛路通信,12.03
2026-02-07,002467,二六三,6.63
2026-02-07,002399,海普瑞,12.37
2026-02-07,600739,辽宁成大,12.51
2026-02-07,002835,同为股份,17.33
2026-02-07,002405,四维图新,10.57
2026-02-07,600305,恒顺醋业,8.13
2026-02-07,000633,合金投资,7.74
2026-02-07,600410,华胜天成,21.01
2026-02-07,601089,福元医药,24.58
2026-02-07,600889,南京化纤,17.41
2026-02-07,600887,伊利股份,29.2
2026-02-07,002483,润邦股份,7.35
2026-02-07,600704,物产中大,5.85
2026-02-07,601068,中铝国际,6.07
2026-02-07,000795,英洛华,10.38
2026-02-07,601139,深圳燃气,6.89
2026-02-07,002167,东方锆业,13.61
2026-02-07,001299,美能能源,13.17
2026-02-07,002098,浔兴股份,10.54
2026-02-07,600458,时代新材,14.61
2026-02-07,002659,凯文教育,6.4
2026-02-07,002522,浙江众成,5.96
2026-02-07,002557,洽洽食品,22.0
2026-02-07,603866,桃李面包,5.49
2026-02-07,002057,中钢天源,10.85
2026-02-07,000544,中原环保,8.66
2026-02-07,603110,东方材料,16.75
2026-02-07,600479,千金药业,10.54
2026-02-07,002034,旺能环境,16.88
2026-02-07,001278,一彬科技,20.13
2026-02-07,002434,万里扬,9.92
2026-02-07,000967,盈峰环境,7.04
2026-02-07,000404,长虹华意,7.01
2026-02-07,600267,海正药业,10.5
2026-02-07,600876,凯盛新能,10.25
2026-02-07,601166,兴业银行,21.04
2026-02-07,600992,贵绳股份,13.84
2026-02-07,002867,周大生,12.74
2026-02-07,002645,华宏科技,15.57
2026-02-07,600399,抚顺特钢,6.54
2026-02-07,600882,妙可蓝多,27.38
2026-02-07,603689,皖天然气,8.52
2026-02-07,603997,继峰股份,14.81
2026-02-07,000623,吉林敖东,20.44
2026-02-07,600390,五矿资本,5.76
2026-02-07,600588,用友网络,15.18
2026-02-07,600338,西藏珠峰,18.93
2026-02-07,002340,格林美,8.96
2026-02-07,002203,海亮股份,14.61
2026-02-07,600551,时代出版,8.72
2026-02-07,603196,日播时尚,25.41
2026-02-07,002331,皖通科技,9.78
2026-02-07,600556,天下秀,7.61
2026-02-07,601921,浙版传媒,8.3
2026-02-07,002382,蓝帆医疗,5.92
2026-02-07,002379,宏创控股,22.68
