date,code,name,price
2026-01-12,603823,百合花,15.94
2026-01-12,002737,葵花药业,15.04
2026-01-12,600829,人民同泰,11.83
2026-01-12,600757,长江传媒,8.96
2026-01-12,601598,中国外运,6.18
2026-01-12,002685,华东重机,7.78
2026-01-12,600987,航民股份,6.95
2026-01-12,002514,宝馨科技,6.12
2026-01-12,601086,国芳集团,10.64
2026-01-12,600098,广州发展,6.71
2026-01-12,688209,英集芯,21.51
2026-01-12,600084,中信尼雅,5.31
2026-01-12,002508,老板电器,19.64
2026-01-12,001387,雪祺电气,14.19
2026-01-12,000705,浙江震元,9.24
2026-01-12,002942,新农股份,21.16
2026-01-12,000995,皇台酒业,12.84
2026-01-12,603313,梦百合,9.58
2026-01-12,002103,广博股份,9.48
2026-01-12,601928,凤凰传媒,10.07
2026-01-12,001219,青岛食品,14.69
2026-01-12,603223,恒通股份,9.42
2026-01-12,603326,我乐家居,8.94
2026-01-12,002731,萃华珠宝,12.76
2026-01-12,600177,雅戈尔,7.53
2026-01-12,000553,安道麦A,5.65
2026-01-12,688121,卓然股份,11.2
2026-01-12,688105,诺唯赞,20.32
2026-01-12,600642,申能股份,7.93
2026-01-12,002507,涪陵榨菜,13.06
2026-01-12,603880,南卫股份,6.22
2026-01-12,000791,甘肃能源,6.54
2026-01-12,605567,春雪食品,11.06
2026-01-12,002719,麦趣尔,8.67
2026-01-12,600720,中交设计,7.3
2026-01-12,000548,湖南投资,5.47
2026-01-12,002820,桂发祥,12.32
2026-01-12,002572,索菲亚,13.73
2026-01-12,600025,华能水电,9.15
2026-01-12,002877,智能自控,9.46
2026-01-12,601900,南方传媒,13.7
2026-01-12,600287,苏豪时尚,5.65
2026-01-12,002575,群兴玩具,6.47
2026-01-12,002521,齐峰新材,8.45
2026-01-12,603230,内蒙新华,12.93
