date,code,name,price
2026-01-09,603636,南威软件,12.24
2026-01-09,000536,华映科技,5.1
2026-01-09,002817,黄山胶囊,7.72
2026-01-09,000035,中国天楹,5.72
2026-01-09,603567,珍宝岛,9.28
2026-01-09,000558,天府文旅,5.19
2026-01-09,603511,爱慕股份,15.92
2026-01-09,000788,北大医药,6.55
2026-01-09,600692,亚通股份,7.12
2026-01-09,688209,英集芯,21.51
2026-01-09,002671,龙泉股份,5.5
2026-01-09,002515,金字火腿,6.23
2026-01-09,002016,世荣兆业,5.89
2026-01-09,603330,天洋新材,7.41
2026-01-09,002144,宏达高科,12.81
2026-01-09,002942,新农股份,21.16
2026-01-09,600080,金花股份,8.03
2026-01-09,600371,万向德农,8.9
2026-01-09,600398,海澜之家,6.13
2026-01-09,600833,第一医药,13.12
2026-01-09,002481,双塔食品,5.18
2026-01-09,002275,桂林三金,14.33
2026-01-09,600613,神奇制药,6.23
2026-01-09,600886,国投电力,13.29
2026-01-09,688105,诺唯赞,20.32
2026-01-09,600119,长江投资,7.92
2026-01-09,600509,天富能源,8.8
2026-01-09,002442,龙星科技,6.31
2026-01-09,603214,爱婴室,17.17
2026-01-09,000633,合金投资,7.61
2026-01-09,001366,播恩集团,13.16
2026-01-09,000565,渝三峡Ａ,7.44
2026-01-09,603719,良品铺子,11.96
2026-01-09,600104,上汽集团,15.37
2026-01-09,600977,中国电影,15.96
2026-01-09,000911,广农糖业,7.45
2026-01-09,600846,同济科技,14.05
2026-01-09,603101,汇嘉时代,10.15
2026-01-09,601116,三江购物,15.09
2026-01-09,001896,豫能控股,5.46
2026-01-09,003012,东鹏控股,6.72
2026-01-09,002412,汉森制药,6.69
