类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
0-点火启动(即买即涨),601319,中国人保,8.65,1.33,23.3/34.2,金叉/绿柱缩短,4.6%,1.0%
3-准入选观察池,000058,深 赛 格,8.42,0.86,20.4/30.8,底位/绿柱缩短,10.4%,-2.9%
3-准入选观察池,603901,永创智能,13.09,1.0,15.1/26.0,底位/绿柱缩短,10.0%,-4.7%
