类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
0-点火启动(即买即涨),603223,恒通股份,9.8,0.71,23.2/31.1,金叉/绿柱缩短,2.5%,0.8%
0-点火启动(即买即涨),603217,元利科技,25.14,1.08,18.7/25.3,底位/绿柱缩短,-0.7%,-0.0%
