类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
0-点火启动(即买即涨),600156,华升股份,7.39,0.62,19.6/33.8,底位/绿柱缩短,9.6%,2.1%
3-准入选观察池,002598,山东章鼓,8.32,0.08,2.0/30.8,底位/绿柱缩短,16.6%,-5.0%
