类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
0-点火启动(即买即涨),002043,兔 宝 宝,16.08,0.86,21.8/33.7,底位/绿柱缩短,-6.5%,0.6%
3-准入选观察池,002320,海峡股份,9.78,0.67,19.2/31.5,底位/绿柱缩短,14.1%,-0.7%
