类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
3-准入选观察池,000421,南京公用,6.01,0.62,17.5/22.0,底位/绿柱缩短,14.8%,-1.2%
3-准入选观察池,601019,山东出版,7.77,0.88,3.2/34.0,底位/绿柱缩短,14.6%,0.6%
3-准入选观察池,603230,内蒙新华,11.16,0.19,23.4/34.3,底位/绿柱缩短,11.2%,-0.5%
