类型,代码,名称,现价,量比,RSI6/14,KDJ/MACD,距60日线,今日涨跌
1-多指标共振金叉,002020,京新药业,13.44,1.4,25.0/21.9,金叉/绿柱缩短,13.1%,1.7%
1-多指标共振金叉,603877,太平鸟,12.6,1.06,14.5/21.3,金叉/绿柱缩短,12.7%,1.4%
1-多指标共振金叉,600125,铁龙物流,5.68,1.22,22.6/21.7,金叉/绿柱缩短,10.8%,1.1%
1-多指标共振金叉,600398,海澜之家,5.7,1.13,23.3/26.8,金叉/绿柱缩短,10.0%,1.4%
2-极致缩量潜伏,000676,智度股份,5.76,0.67,0.9/13.4,底位/绿柱缩短,31.2%,-1.2%
2-极致缩量潜伏,002601,龙佰集团,14.3,0.81,5.0/21.9,底位/绿柱缩短,23.9%,-1.3%
2-极致缩量潜伏,600618,氯碱化工,10.39,0.77,16.2/23.1,底位/绿柱缩短,23.7%,-1.4%
2-极致缩量潜伏,600178,东安动力,8.93,0.85,2.3/21.2,底位/绿柱缩短,22.4%,-1.3%
2-极致缩量潜伏,002852,道道全,7.96,0.79,15.8/13.5,底位/绿柱缩短,22.0%,-0.6%
2-极致缩量潜伏,601999,出版传媒,6.01,0.79,11.5/14.6,底位/绿柱缩短,21.8%,-0.8%
2-极致缩量潜伏,603210,泰鸿万立,13.95,0.84,0.0/7.1,底位/绿柱缩短,20.9%,-0.8%
2-极致缩量潜伏,000905,厦门港务,9.28,0.83,1.4/15.8,底位/绿柱缩短,20.5%,-0.8%
2-极致缩量潜伏,600742,富维股份,8.09,0.67,3.1/8.2,底位/绿柱缩短,20.4%,-1.2%
2-极致缩量潜伏,603079,圣达生物,13.87,0.77,0.0/8.6,底位/绿柱缩短,18.9%,-0.6%
2-极致缩量潜伏,605050,福然德,10.82,0.53,1.8/17.4,底位/绿柱缩短,18.6%,-1.3%
2-极致缩量潜伏,600128,苏豪弘业,8.98,0.84,16.2/8.1,底位/绿柱缩短,17.3%,-1.3%
2-极致缩量潜伏,002097,山河智能,8.58,0.81,10.1/8.7,底位/绿柱缩短,17.1%,-1.3%
2-极致缩量潜伏,603739,蔚蓝生物,12.8,0.81,5.3/23.6,底位/绿柱缩短,15.8%,-0.9%
2-极致缩量潜伏,600737,中粮糖业,12.9,0.82,12.4/31.3,底位/绿柱缩短,15.1%,1.4%
3-准入选观察池,603889,新澳股份,5.77,0.82,15.2/11.0,底位/绿柱缩短,40.8%,-1.5%
3-准入选观察池,002960,青鸟消防,8.28,0.96,7.4/16.1,底位/绿柱缩短,34.7%,-3.6%
3-准入选观察池,600866,星湖科技,5.01,1.09,13.5/9.5,底位/绿柱缩短,34.1%,-2.3%
3-准入选观察池,002572,索菲亚,9.28,1.09,14.9/9.2,底位/绿柱缩短,32.6%,2.5%
3-准入选观察池,600746,江苏索普,6.41,0.88,15.8/10.8,底位/绿柱缩短,31.1%,-2.0%
3-准入选观察池,002469,三维化学,6.27,1.0,12.5/21.9,底位/绿柱缩短,30.3%,-1.9%
3-准入选观察池,002221,东华能源,6.34,0.82,9.6/19.3,底位/绿柱缩短,30.2%,-2.3%
3-准入选观察池,600328,中盐化工,6.77,0.95,3.9/6.1,底位/绿柱缩短,28.5%,-1.0%
3-准入选观察池,002093,国脉科技,7.37,0.97,16.9/22.3,底位/绿柱缩短,27.7%,-2.6%
3-准入选观察池,603282,亚光股份,15.99,0.69,23.6/17.5,底位/绿柱缩短,25.6%,-2.9%
3-准入选观察池,002312,川发龙蟒,9.05,0.92,7.5/5.2,底位/绿柱缩短,25.4%,-1.0%
3-准入选观察池,603787,新日股份,10.28,1.0,9.0/11.8,底位/绿柱缩短,25.4%,-1.3%
3-准入选观察池,000913,钱江摩托,11.4,0.98,21.9/18.6,底位/绿柱缩短,24.7%,-1.0%
3-准入选观察池,000576,甘化科工,7.49,0.87,18.7/16.1,底位/绿柱缩短,24.3%,-3.2%
3-准入选观察池,000410,沈阳机床,5.26,0.92,8.5/22.0,底位/绿柱缩短,24.3%,-2.4%
3-准入选观察池,600839,四川长虹,7.2,1.02,0.0/11.0,底位/绿柱缩短,23.7%,-2.7%
3-准入选观察池,603727,博迈科,15.03,0.66,9.8/33.1,底位/绿柱缩短,23.6%,-4.3%
3-准入选观察池,603258,电魂网络,13.77,0.97,13.5/9.8,底位/绿柱缩短,23.6%,-1.2%
3-准入选观察池,603151,邦基科技,13.32,0.97,17.8/11.4,底位/绿柱缩短,23.2%,-1.6%
3-准入选观察池,002537,海联金汇,6.3,0.88,9.8/13.8,底位/绿柱缩短,23.2%,-2.6%
3-准入选观察池,000852,石化机械,5.86,0.65,14.1/11.6,底位/绿柱缩短,23.1%,-2.0%
3-准入选观察池,002941,新疆交建,12.14,0.89,1.4/22.9,底位/绿柱缩短,23.0%,0.2%
3-准入选观察池,002073,软控股份,5.68,0.92,7.9/7.8,底位/绿柱缩短,23.0%,-1.0%
3-准入选观察池,002765,蓝黛科技,8.19,0.88,0.0/11.3,底位/绿柱缩短,22.8%,-3.6%
3-准入选观察池,603086,先达股份,6.11,1.08,7.2/3.5,底位/绿柱缩短,22.6%,-2.2%
3-准入选观察池,601865,福莱特,11.66,1.04,24.7/12.9,底位/绿柱缩短,22.2%,-2.4%
3-准入选观察池,003040,楚天龙,12.94,0.84,22.9/11.8,底位/绿柱缩短,21.7%,-2.7%
3-准入选观察池,002583,海能达,8.38,1.01,14.1/9.0,底位/绿柱缩短,21.7%,-2.3%
3-准入选观察池,000902,新洋丰,13.02,1.02,13.5/11.4,底位/绿柱缩短,21.6%,-0.8%
3-准入选观察池,603969,银龙股份,7.69,1.07,7.0/21.1,底位/绿柱缩短,21.6%,-4.9%
3-准入选观察池,001217,华尔泰,9.82,0.85,17.9/16.0,底位/绿柱缩短,21.5%,-2.0%
3-准入选观察池,600583,海油工程,5.61,0.99,8.9/13.9,底位/绿柱缩短,21.3%,-0.9%
3-准入选观察池,601808,中海油服,13.03,1.04,4.2/11.6,底位/绿柱缩短,21.2%,-0.2%
3-准入选观察池,000096,广聚能源,8.21,0.94,7.8/8.1,底位/绿柱缩短,21.2%,-0.1%
3-准入选观察池,002153,石基信息,8.23,1.04,18.1/6.9,底位/绿柱缩短,20.7%,-1.8%
3-准入选观察池,603918,金桥信息,11.25,0.99,12.4/20.2,底位/绿柱缩短,20.7%,-3.3%
3-准入选观察池,600989,宝丰能源,24.0,0.87,8.2/20.4,底位/绿柱缩短,20.5%,-3.7%
3-准入选观察池,002649,博彦科技,9.5,0.97,0.0/23.4,底位/绿柱缩短,20.5%,-2.1%
3-准入选观察池,600318,新力金融,6.74,0.9,0.0/5.7,底位/绿柱缩短,20.4%,-1.0%
3-准入选观察池,605268,王力安防,10.44,0.73,19.0/18.7,底位/绿柱缩短,20.4%,-1.7%
3-准入选观察池,002783,凯龙股份,7.67,0.86,16.2/13.4,底位/绿柱缩短,20.3%,-2.7%
3-准入选观察池,002098,浔兴股份,7.33,1.08,10.1/7.4,底位/绿柱缩短,20.2%,-1.0%
3-准入选观察池,601969,海南矿业,9.66,0.95,21.7/14.9,底位/绿柱缩短,19.8%,-1.3%
3-准入选观察池,603106,恒银科技,7.63,1.0,9.4/13.2,底位/绿柱缩短,19.8%,-3.3%
3-准入选观察池,002035,华帝股份,5.09,0.91,15.2/12.3,底位/绿柱缩短,19.8%,0.6%
3-准入选观察池,002276,万马股份,11.86,0.95,10.2/19.4,底位/绿柱缩短,19.7%,-3.2%
3-准入选观察池,002101,广东鸿图,8.89,1.07,7.1/14.9,底位/绿柱缩短,19.7%,-0.3%
3-准入选观察池,002908,德生科技,7.4,0.91,18.6/22.4,底位/绿柱缩短,19.5%,-2.4%
3-准入选观察池,002911,佛燃能源,11.36,0.86,13.8/34.9,底位/红柱,19.5%,-0.1%
3-准入选观察池,600409,三友化工,6.22,0.6,16.3/26.1,底位/绿柱缩短,19.4%,-2.7%
3-准入选观察池,603348,文灿股份,16.07,0.95,3.4/3.9,底位/绿柱缩短,19.4%,-1.0%
3-准入选观察池,002268,电科网安,14.15,1.03,22.5/27.2,底位/绿柱缩短,19.1%,-2.6%
3-准入选观察池,002614,奥佳华,5.11,1.05,18.8/16.5,底位/绿柱缩短,19.0%,-1.9%
3-准入选观察池,002556,辉隆股份,5.17,1.08,10.3/7.6,底位/绿柱缩短,18.7%,-0.2%
3-准入选观察池,603089,正裕工业,10.27,0.91,18.4/15.2,底位/绿柱缩短,18.5%,-3.9%
3-准入选观察池,603886,元祖股份,10.5,0.89,3.4/7.9,底位/绿柱缩短,18.4%,0.4%
3-准入选观察池,002777,久远银海,14.16,0.72,10.6/34.8,底位/绿柱缩短,18.1%,-2.9%
3-准入选观察池,603238,诺邦股份,13.42,1.0,20.8/18.0,底位/绿柱缩短,18.0%,-1.4%
3-准入选观察池,600097,开创国际,9.09,1.05,21.2/16.1,底位/绿柱缩短,17.9%,-0.6%
3-准入选观察池,603758,秦安股份,10.9,0.64,0.0/19.1,底位/绿柱缩短,17.8%,-2.8%
3-准入选观察池,002095,生 意 宝,14.09,0.8,5.3/13.3,底位/绿柱缩短,17.8%,-1.7%
3-准入选观察池,600733,北汽蓝谷,6.11,1.05,11.9/19.6,底位/绿柱缩短,17.7%,-3.0%
3-准入选观察池,600026,中远海能,19.48,0.94,5.1/29.0,底位/绿柱缩短,17.5%,-1.9%
3-准入选观察池,603817,海峡环保,6.23,0.93,25.0/18.1,底位/绿柱缩短,17.5%,-1.3%
3-准入选观察池,603949,雪龙集团,15.78,0.8,21.6/24.7,底位/绿柱缩短,17.5%,-3.6%
3-准入选观察池,603230,内蒙新华,9.76,0.96,18.9/18.9,底位/绿柱缩短,17.4%,0.2%
3-准入选观察池,600192,长城电工,7.43,0.82,14.9/32.1,底位/绿柱缩短,17.4%,-3.0%
3-准入选观察池,002835,同为股份,13.25,0.88,18.8/16.5,底位/绿柱缩短,17.2%,-3.1%
3-准入选观察池,603168,莎普爱思,5.78,1.03,16.0/12.8,底位/绿柱缩短,17.2%,-1.4%
3-准入选观察池,603810,丰山集团,13.45,0.77,9.2/20.4,底位/绿柱缩短,17.1%,-2.0%
3-准入选观察池,600774,汉商集团,7.48,1.02,20.3/15.1,底位/绿柱缩短,17.1%,-1.1%
3-准入选观察池,000009,中国宝安,7.4,0.96,14.3/7.9,底位/绿柱缩短,16.9%,-0.7%
3-准入选观察池,002968,新大正,9.99,0.91,20.2/9.6,底位/绿柱缩短,16.9%,-1.9%
3-准入选观察池,002679,福建金森,9.33,0.44,1.8/3.7,底位/绿柱缩短,16.9%,-1.6%
3-准入选观察池,002836,新宏泽,11.34,0.97,24.4/20.9,底位/绿柱缩短,16.8%,-2.3%
3-准入选观察池,603759,海天股份,8.04,0.91,7.8/13.2,底位/绿柱缩短,16.8%,-0.4%
3-准入选观察池,600661,昂立教育,8.42,0.9,1.8/5.9,底位/绿柱缩短,16.5%,-0.5%
3-准入选观察池,603277,银都股份,11.96,1.1,15.7/13.2,底位/绿柱缩短,16.5%,-0.3%
3-准入选观察池,600523,贵航股份,11.91,0.87,18.5/12.8,底位/绿柱缩短,16.4%,-2.7%
3-准入选观察池,600765,中航重机,14.26,0.96,19.9/11.3,底位/绿柱缩短,16.3%,-2.1%
3-准入选观察池,600967,内蒙一机,12.67,0.9,14.3/17.6,底位/绿柱缩短,16.3%,-1.0%
3-准入选观察池,603528,多伦科技,7.04,1.04,21.4/26.3,底位/绿柱缩短,16.2%,-5.9%
3-准入选观察池,002363,隆基机械,7.08,0.89,19.6/13.3,底位/绿柱缩短,16.2%,-3.4%
3-准入选观察池,600371,万向德农,7.48,0.97,16.2/17.9,底位/绿柱缩短,16.0%,-0.1%
3-准入选观察池,605368,蓝天燃气,6.94,0.97,12.7/17.7,底位/绿柱缩短,15.8%,1.2%
3-准入选观察池,603081,大丰实业,10.36,0.91,4.3/24.4,底位/绿柱缩短,15.7%,-2.2%
3-准入选观察池,000948,南天信息,13.14,0.96,14.4/18.9,底位/绿柱缩短,15.7%,-2.0%
3-准入选观察池,002648,卫星化学,23.27,0.85,7.1/26.8,底位/绿柱缩短,15.7%,-2.6%
3-准入选观察池,002401,中远海科,12.96,0.68,9.4/13.9,底位/绿柱缩短,15.6%,-1.6%
3-准入选观察池,603291,联合水务,10.24,0.54,0.0/17.0,底位/绿柱缩短,15.5%,-1.6%
3-准入选观察池,603566,普莱柯,10.62,1.02,8.1/8.0,底位/绿柱缩短,15.5%,0.5%
3-准入选观察池,000599,青岛双星,5.07,0.93,21.2/24.0,底位/绿柱缩短,15.4%,-2.5%
3-准入选观察池,603668,天马科技,11.3,0.67,6.1/13.6,底位/绿柱缩短,15.3%,-2.1%
3-准入选观察池,002651,利君股份,8.23,0.97,11.9/17.2,底位/绿柱缩短,15.3%,-1.1%
3-准入选观察池,002543,万和电气,7.45,0.93,13.7/11.8,底位/绿柱缩短,15.0%,0.4%
3-准入选观察池,002040,南 京 港,8.99,0.69,2.0/15.8,底位/绿柱缩短,14.9%,-1.2%
3-准入选观察池,002152,广电运通,10.42,1.07,15.7/24.9,底位/绿柱缩短,14.9%,-3.0%
3-准入选观察池,600623,华谊集团,8.74,0.59,11.0/33.9,底位/绿柱缩短,14.8%,-0.3%
3-准入选观察池,002817,黄山胶囊,6.92,0.83,21.0/14.1,底位/绿柱缩短,14.8%,-2.4%
3-准入选观察池,603982,泉峰汽车,6.75,1.01,17.1/21.3,底位/绿柱缩短,14.7%,-2.6%
3-准入选观察池,605033,美邦股份,19.8,0.95,17.7/18.1,底位/绿柱缩短,14.7%,-3.6%
3-准入选观察池,600560,金自天正,12.84,0.9,3.3/22.1,底位/绿柱缩短,14.7%,-4.0%
3-准入选观察池,001322,箭牌家居,6.62,0.79,3.5/29.4,底位/绿柱缩短,14.6%,-0.6%
3-准入选观察池,600099,林海股份,9.68,1.04,17.6/15.4,底位/绿柱缩短,14.6%,-3.0%
3-准入选观察池,600676,交运股份,6.71,0.63,22.3/26.1,底位/绿柱缩短,14.5%,-0.4%
3-准入选观察池,000505,京粮控股,5.9,1.0,24.0/19.4,底位/绿柱缩短,14.4%,0.8%
3-准入选观察池,002391,长青股份,5.6,0.97,15.6/9.6,底位/绿柱缩短,14.3%,0.2%
3-准入选观察池,600251,冠农股份,9.89,0.98,16.7/5.1,底位/绿柱缩短,14.1%,-0.7%
3-准入选观察池,603182,嘉华股份,13.2,0.91,10.5/9.2,底位/绿柱缩短,14.1%,-1.0%
3-准入选观察池,600598,北大荒,14.25,0.98,5.1/10.8,底位/绿柱缩短,14.0%,0.4%
3-准入选观察池,000928,中钢国际,5.91,0.84,16.7/20.5,底位/绿柱缩短,13.9%,1.4%
3-准入选观察池,600469,风神股份,5.88,0.78,21.7/22.8,底位/绿柱缩短,13.9%,-2.5%
3-准入选观察池,002799,环球印务,7.44,0.89,11.6/14.7,底位/绿柱缩短,13.8%,-2.8%
3-准入选观察池,600671,天目药业,17.46,0.79,3.9/14.1,底位/绿柱缩短,13.8%,-2.3%
3-准入选观察池,002100,天康生物,6.6,0.69,6.2/20.4,底位/绿柱缩短,13.8%,0.3%
3-准入选观察池,002065,东华软件,7.43,1.1,7.2/19.4,底位/绿柱缩短,13.7%,-2.0%
3-准入选观察池,603035,常熟汽饰,12.12,0.64,14.7/23.7,底位/绿柱缩短,13.7%,-0.5%
3-准入选观察池,603987,康德莱,7.49,0.97,19.4/15.0,底位/绿柱缩短,13.7%,-0.4%
3-准入选观察池,600055,万东医疗,12.61,0.79,0.0/30.3,底位/绿柱缩短,13.5%,-0.6%
3-准入选观察池,605169,洪通燃气,11.39,0.68,9.2/17.5,底位/绿柱缩短,13.3%,-2.5%
3-准入选观察池,002889,东方嘉盛,11.78,0.63,0.0/29.6,底位/绿柱缩短,13.2%,-0.4%
3-准入选观察池,600278,东方创业,6.59,1.05,18.4/27.6,底位/绿柱缩短,13.2%,0.3%
3-准入选观察池,603029,天鹅股份,16.78,0.87,16.3/10.7,底位/绿柱缩短,13.1%,-2.4%
3-准入选观察池,600615,鑫源智造,10.31,0.69,0.0/33.9,底位/绿柱缩短,12.9%,-2.3%
3-准入选观察池,001201,东瑞股份,11.76,0.89,13.5/20.9,底位/绿柱缩短,12.9%,0.5%
3-准入选观察池,001239,永达股份,13.44,0.98,22.4/14.5,底位/绿柱缩短,12.9%,-2.5%
3-准入选观察池,600987,航民股份,6.54,0.86,18.7/20.9,底位/绿柱缩短,12.8%,0.8%
3-准入选观察池,600975,新五丰,5.02,1.0,11.1/26.2,底位/绿柱缩短,12.7%,0.8%
3-准入选观察池,603927,中科软,14.81,0.84,0.0/21.0,底位/绿柱缩短,12.7%,-2.4%
3-准入选观察池,600825,新华传媒,5.17,0.84,13.8/12.4,底位/绿柱缩短,12.6%,-0.2%
3-准入选观察池,600287,苏豪时尚,5.11,1.0,24.0/18.9,底位/绿柱缩短,12.6%,-0.8%
3-准入选观察池,002238,天威视讯,6.53,0.73,17.7/28.7,底位/绿柱缩短,12.6%,-2.4%
3-准入选观察池,603676,卫信康,9.23,1.08,17.9/12.3,底位/绿柱缩短,12.5%,0.1%
3-准入选观察池,603569,长久物流,6.02,0.91,12.2/20.2,底位/绿柱缩短,12.4%,-0.8%
3-准入选观察池,605567,春雪食品,9.63,1.06,20.2/17.4,底位/绿柱缩短,12.3%,-1.3%
3-准入选观察池,002574,明牌珠宝,5.01,0.9,22.2/15.5,底位/绿柱缩短,12.3%,-1.0%
3-准入选观察池,600833,第一医药,10.57,0.98,13.6/12.9,底位/绿柱缩短,12.2%,0.5%
3-准入选观察池,002404,嘉欣丝绸,6.12,1.06,13.7/12.8,底位/绿柱缩短,11.9%,1.0%
3-准入选观察池,601872,招商轮船,15.86,0.74,11.2/24.8,底位/绿柱缩短,11.8%,-1.4%
3-准入选观察池,003016,欣贺股份,7.29,0.87,17.2/7.4,底位/绿柱缩短,11.8%,-1.5%
3-准入选观察池,001356,富岭股份,10.08,0.82,16.1/29.4,底位/绿柱缩短,11.6%,0.8%
3-准入选观察池,002698,博实股份,12.58,0.81,7.3/24.1,底位/绿柱缩短,11.6%,-2.8%
3-准入选观察池,002732,燕塘乳业,14.62,0.96,13.7/10.2,底位/绿柱缩短,11.5%,0.1%
3-准入选观察池,002434,万里扬,7.1,0.93,3.6/33.3,底位/绿柱缩短,11.4%,0.0%
3-准入选观察池,603998,方盛制药,9.9,1.05,15.9/6.9,底位/绿柱缩短,11.4%,-0.2%
3-准入选观察池,601236,红塔证券,6.86,1.05,22.4/17.1,底位/绿柱缩短,11.4%,0.6%
3-准入选观察池,600955,维远股份,16.17,0.98,17.2/13.1,底位/绿柱缩短,11.3%,-2.8%
3-准入选观察池,600718,东软集团,8.17,1.1,5.9/18.2,底位/绿柱缩短,11.2%,-0.8%
3-准入选观察池,605158,华达新材,6.95,1.0,24.4/33.2,底位/绿柱缩短,11.0%,-2.9%
3-准入选观察池,603970,中农立华,11.5,1.01,19.0/10.6,底位/绿柱缩短,10.8%,-0.4%
3-准入选观察池,600561,江西长运,6.06,0.7,23.2/23.4,底位/绿柱缩短,10.8%,-2.7%
3-准入选观察池,600551,时代出版,7.28,0.59,7.4/30.7,底位/绿柱缩短,10.8%,0.7%
3-准入选观察池,603648,畅联股份,8.96,0.99,8.6/15.2,底位/绿柱缩短,10.7%,-0.9%
3-准入选观察池,600155,华创云信,5.69,0.92,15.0/17.3,底位/绿柱缩短,10.7%,1.1%
3-准入选观察池,603209,兴通股份,13.5,0.71,18.0/23.3,底位/绿柱缩短,10.6%,-1.0%
3-准入选观察池,603967,中创物流,11.95,1.06,11.2/8.8,底位/绿柱缩短,10.5%,-0.2%
3-准入选观察池,603888,新华网,18.26,0.95,0.0/15.8,底位/绿柱缩短,10.5%,-0.9%
3-准入选观察池,603519,立霸股份,12.39,0.77,9.3/12.1,底位/绿柱缩短,10.4%,-0.9%
3-准入选观察池,605008,长鸿高科,11.0,1.09,7.9/18.7,底位/绿柱缩短,10.4%,-2.8%
3-准入选观察池,603166,福达股份,12.62,0.95,6.6/22.3,底位/绿柱缩短,10.0%,-4.3%
